#Gene_symbol	Refseq_IDs	RPKM	reads	CAST_hits	C57_hits
Hvcn1	NM_001042489|NM_028752	25.8342479888	792	0	217
Gbp7	NM_001083312|NM_145545	0.0	0	0	0
Arrdc1	NM_001162485|NM_178408|NR_027876	0.0451046343208	1	0	0
Ercc5	NM_011729	0.0184534097974	1	0	0
Mrpl15	NR_033530|NM_025300|NM_001177658	125.61630061	5086	135	320
Dclk1	NM_019978|NM_001111053|NM_001195538|NM_001111052|NM_001111051|NM_001195539|NM_001195540	0.0	0	0	0
Tssc4	NM_001115085|NM_020285|NM_138631	32.2516047967	598	0	90
Gm101	NM_001115074	0.0	0	0	0
Pum2	NM_001160222|NM_001160221|NM_001160220|NM_001160219|NR_027670|NM_030723	11.7087974502	963	0	0
Erv3	NM_001166206	0.0	0	0	0
Gm10922	NM_001085554	0.0	0	0	0
Gm14347	NM_001085543	0.0	0	0	0
Dpys	NM_022722|NM_001164466	0.0	0	0	0
Gabra4	NM_010251	0.0	0	0	0
Serpina3g	NM_009251	0.0	0	0	0
Gabra1	NM_010250	0.0	0	0	0
Mapk9	NM_001163671|NM_001163672|NM_016961|NM_207692	24.3260132197	1526	4	223
St7	NM_022332|NM_001083315	0.0	0	0	0
Gga1	NM_145929	37.5443759959	1537	446	82
AW549877	NM_145930	0.0	0	0	0
Stac2	NM_146028	2.98965332014	123	3	0
2610203C22Rik	NR_015470	0.0	0	0	0
Rab3d	NM_031874	0.0	0	0	0
Tas1r2	NM_031873	0.0	0	0	0
Tekt4	NM_027951	0.0	0	0	0
Slc39a5	NM_028051|NM_001136237|NM_028092	0.0	0	0	0
Phf7	NM_027949	0.0	0	0	0
6030422M02Rik	NM_177722	0.0	0	0	0
Snhg6	NR_024067	38.7237798404	214	0	1
Snord87	NR_004410	0.0	0	0	0
Nek2	NM_010892	45.4684608029	1841	105	190
Sult1b1	NM_019878	0.0	0	0	0
Nfatc3	NM_010901	15.1444856954	1219	0	0
Dlc1	NM_015802|NM_001194940|NM_001194941	7.57642262887	630	0	0
Arfgef1	NM_001102430	4.32473102557	407	11	31
2700078E11Rik	NM_030197|NM_001172097|NM_001172096	48.613972966	3192	411	700
4930528F23Rik	NM_029197	0.0	0	0	0
4930544O15Rik	NM_029196	0.0	0	0	0
Cygb	NM_030206	0.0	0	0	0
Ythdf2	NM_145393	34.2513354356	1677	2	36
Coro7	NM_030205	11.0851394958	525	102	0
Tmem51	NM_145402	0.0	0	0	0
Tapbpl	NM_145391	0.384583657845	10	0	2
Ankrd7	NM_029202|NM_001167757	0.0	0	0	0
4930555I21Rik	NM_030189	0.0	0	0	0
Ube4a	NM_145400	3.10340357856	253	88	1
Tmem180	NM_029186	27.3938947334	841	36	1
Zcchc4	NM_030185	0.0382783567602	1	0	0
Rasd2	NM_029182	0.242085218315	9	0	0
Vsig1	NM_030181|NM_026103	0.0	0	0	0
Clip4	NM_175378|NM_030179	0.0	0	0	0
Usp54	NM_030180	3.72124025176	316	37	0
Spata2L	NM_030176	0.0	0	0	0
Hhipl2	NM_030175	0.0	0	0	0
Rictor	NM_030168	1.03014698569	130	0	39
Mios	NM_145374	0.660426497506	33	32	0
Gm5523	NR_004447	0.567817376297	7	0	0
Plin1	NM_001113471|NM_175640	0.0	0	0	0
Jakmip2	NM_001163637	0.0	0	0	0
Pus10	NM_028956|NM_001033654|NM_028304	28.6263454206	1199	142	33
Tnrc6a	NM_144925	12.0322695018	1382	31	0
Npr1	NM_008727	0.0	0	0	0
Serpine2	NM_009255	0.0741669264657	2	0	1
Gamt	NM_010255	0.0	0	0	0
Serpina3m	NM_009253	19.3081991885	345	0	95
Gabrg1	NM_010252	0.0	0	0	0
Ahsg	NM_013465	0.0506168777736	1	0	0
Ahr	NM_013464	0.0	0	0	0
Gla	NM_013463	14.5609965667	587	0	0
Adrb3	NM_013462	0.0	0	0	0
Adra1a	NM_013461	0.0	0	0	0
Adra1d	NM_013460	0.0	0	0	0
Cfd	NM_013459	0.0	0	0	0
Add2	NM_013458	0.0	0	0	0
Herpud1	NM_022331	46.7654032391	1176	0	0
Defb44-ps	NR_002879	0.0	0	0	0
Defb18	NM_001039123	0.0	0	0	0
Defb41	NM_183124	0.0	0	0	0
Gm15386	NM_001040027	0.0	0	0	0
Trp53	NM_011640|NM_001127233	261.942460951	5677	222	197
Trip6	NM_011639	0.0	0	0	0
