#Gene_symbol	Refseq_IDs	RPKM	reads	CAST_hits	C57_hits
Hvcn1	NM_001042489|NM_028752	16.4224782829	477	1	285
Gbp7	NM_001083312|NM_145545	1.16041696917	81	0	49
Arrdc1	NM_001162485|NM_178408|NR_027876	90.6416583355	1954	7	1025
Ercc5	NM_011729	2.90210154207	149	1	90
Mrpl15	NR_033530|NM_025300|NM_001177658	3.8068537324	168	0	38
Dclk1	NM_019978|NM_001111053|NM_001195538|NM_001111052|NM_001111051|NM_001195539|NM_001195540	0.0	0	0	1
Tssc4	NM_001115085|NM_020285|NM_138631	1.96500964475	34	1	14
Gm101	NM_001115074	1.55966032459	50	0	0
Pum2	NM_001160222|NM_001160221|NM_001160220|NM_001160219|NR_027670|NM_030723	62.0608065	4879	2	10
Erv3	NM_001166206	0.0	0	0	0
Gm10922	NM_001085554	0.0	0	0	0
Gm14347	NM_001085543	0.0	0	0	0
Dpys	NM_022722|NM_001164466	20.5579195188	554	2	302
Gabra4	NM_010251	0.0	0	0	0
Serpina3g	NM_009251	0.0	0	0	0
Gabra1	NM_010250	0.0	0	0	0
Mapk9	NM_001163671|NM_001163672|NM_016961|NM_207692	15.7417884884	940	2	175
St7	NM_022332|NM_001083315	4.26431883607	118	0	0
Gga1	NM_145929	0.567209404985	22	0	35
AW549877	NM_145930	2.62436797856	171	0	78
Stac2	NM_146028	0.0	0	0	0
2610203C22Rik	NR_015470	4.09471222849	62	0	0
Rab3d	NM_031874	80.6288874244	4010	28	2670
Tas1r2	NM_031873	0.0	0	0	0
Tekt4	NM_027951	2.77436044596	54	0	3
Slc39a5	NM_028051|NM_001136237|NM_028092	0.0	0	0	0
Phf7	NM_027949	63.966932204	1617	0	253
6030422M02Rik	NM_177722	0.0	0	0	0
Snhg6	NR_024067	0.572973999146	3	0	0
Snord87	NR_004410	0.0	0	0	0
Nek2	NM_010892	45.0647037378	1796	6	675
Sult1b1	NM_019878	0.0	0	0	0
Nfatc3	NM_010901	2.73047228982	209	0	0
Dlc1	NM_015802|NM_001194940|NM_001194941	0.684263007556	51	0	0
Arfgef1	NM_001102430	83.95854429	7553	0	1020
2700078E11Rik	NM_030197|NM_001172097|NM_001172096	2.13686388978	143	0	41
4930528F23Rik	NM_029197	0.0	0	0	0
4930544O15Rik	NM_029196	0.0	0	0	0
Cygb	NM_030206	0.0	0	0	0
Ythdf2	NM_145393	24.0219468819	1195	0	21
Coro7	NM_030205	0.133715832506	6	0	3
Tmem51	NM_145402	0.0	0	0	0
Tapbpl	NM_145391	0.119345676008	3	0	0
Ankrd7	NM_029202|NM_001167757	0.0	0	0	0
4930555I21Rik	NM_030189	1.38163598276	42	0	0
Ube4a	NM_145400	5.99443669029	463	5	129
Tmem180	NM_029186	1.92528720837	56	0	9
Zcchc4	NM_030185	2.02010059936	50	0	0
Rasd2	NM_029182	0.759337385327	27	0	9
Vsig1	NM_030181|NM_026103	0.0	0	0	0
Clip4	NM_175378|NM_030179	12.5190182952	672	2	446
Usp54	NM_030180	10.8384377273	872	0	122
Spata2L	NM_030176	0.0	0	0	0
Hhipl2	NM_030175	0.0	0	0	0
Rictor	NM_030168	15.7156440614	1879	7	529
Mios	NM_145374	5.11182069374	242	2	101
Gm5523	NR_004447	0.0697815535885	1	0	0
Plin1	NM_001113471|NM_175640	0.0	0	0	0
Jakmip2	NM_001163637	0.0	0	0	0
Pus10	NM_028956|NM_001033654|NM_028304	1.48678596121	59	0	21
Tnrc6a	NM_144925	4.51201511074	491	1	18
Npr1	NM_008727	0.0	0	0	0
Serpine2	NM_009255	106.555490599	2758	13	1340
Gamt	NM_010255	0.0	0	0	0
Serpina3m	NM_009253	0.0	0	0	0
Gabrg1	NM_010252	0.0	0	0	0
Ahsg	NM_013465	0.0	0	0	0
Ahr	NM_013464	7.7676881579	549	2	178
Gla	NM_013463	0.0	0	0	0
Adrb3	NM_013462	0.0	0	0	0
Adra1a	NM_013461	0.0	0	0	0
Adra1d	NM_013460	0.0	0	0	0
Cfd	NM_013459	0.0	0	0	0
Add2	NM_013458	3.46039326097	138	0	51
Herpud1	NM_022331	0.0	0	0	0
