#Gene_symbol	Refseq_IDs	RPKM	reads	CAST_hits	C57_hits
Hvcn1	NM_001042489|NM_028752	0.0574494597173	1	0	0
Gbp7	NM_001083312|NM_145545	0.0	0	0	0
Arrdc1	NM_001162485|NM_178408|NR_027876	3.57477726958	45	2	0
Ercc5	NM_011729	7.6701514102	236	3	88
Mrpl15	NR_033530|NM_025300|NM_001177658	86.815237049	1889	78	150
Dclk1	NM_019978|NM_001111053|NM_001195538|NM_001111052|NM_001111051|NM_001195539|NM_001195540	0.0	0	0	0
Tssc4	NM_001115085|NM_020285|NM_138631	1.18456668091	8	6	0
Gm101	NM_001115074	0.0	0	0	0
Pum2	NM_001160222|NM_001160221|NM_001160220|NM_001160219|NR_027670|NM_030723	43.1012692225	1934	0	0
Erv3	NM_001166206	0.0	0	0	0
Gm10922	NM_001085554	0.0	0	0	0
Gm14347	NM_001085543	0.0	0	0	0
Dpys	NM_022722|NM_001164466	0.0	0	0	0
Gabra4	NM_010251	0.0	0	0	0
Serpina3g	NM_009251	0.0	0	0	0
Gabra1	NM_010250	0.0	0	0	0
Mapk9	NM_001163671|NM_001163672|NM_016961|NM_207692	9.57383833234	341	0	16
St7	NM_022332|NM_001083315	0.0	0	0	0
Gga1	NM_145929	11.5297828334	268	32	153
AW549877	NM_145930	3.76453707137	147	4	24
Stac2	NM_146028	11.1730446979	261	0	11
2610203C22Rik	NR_015470	0.0	0	0	0
Rab3d	NM_031874	0.0	0	0	0
Tas1r2	NM_031873	0.0	0	0	0
Tekt4	NM_027951	0.0	0	0	0
Slc39a5	NM_028051|NM_001136237|NM_028092	0.0	0	0	0
Phf7	NM_027949	13.7301229201	208	7	0
6030422M02Rik	NM_177722	0.0	0	0	0
Snhg6	NR_024067	59.5965172083	187	0	8
Snord87	NR_004410	21.2639425957	10	0	0
Nek2	NM_010892	12.2093346597	282	37	13
Sult1b1	NM_019878	0.0	0	0	0
Nfatc3	NM_010901	20.7361612029	948	0	0
Dlc1	NM_015802|NM_001194940|NM_001194941	1.0344929111	46	0	0
Arfgef1	NM_001102430	14.5598003626	779	21	62
2700078E11Rik	NM_030197|NM_001172097|NM_001172096	12.8476005037	478	23	63
4930528F23Rik	NM_029197	0.0	0	0	0
4930544O15Rik	NM_029196	0.0	0	0	0
Cygb	NM_030206	0.0	0	0	0
Ythdf2	NM_145393	59.3641360043	1664	7	0
Coro7	NM_030205	0.0371875159684	1	0	0
Tmem51	NM_145402	0.0	0	0	0
Tapbpl	NM_145391	0.202990268271	3	0	0
Ankrd7	NM_029202|NM_001167757	0.0	0	0	0
4930555I21Rik	NM_030189	0.0	0	0	0
Ube4a	NM_145400	18.3849562334	851	27	40
Tmem180	NM_029186	9.35105692453	163	10	8
Zcchc4	NM_030185	0.269667485845	4	0	0
Rasd2	NM_029182	12.5449991063	265	0	69
Vsig1	NM_030181|NM_026103	0.0	0	0	0
Clip4	NM_175378|NM_030179	0.0	0	0	0
Usp54	NM_030180	10.8886799445	525	16	12
Spata2L	NM_030176	0.0	0	0	0
Hhipl2	NM_030175	0.0	0	0	0
Rictor	NM_030168	7.70389326975	552	0	60
Mios	NM_145374	4.15918143029	118	31	0
Gm5523	NR_004447	0.976459931334	7	0	0
Plin1	NM_001113471|NM_175640	0.0	0	0	0
Jakmip2	NM_001163637	0.0	0	0	0
Pus10	NM_028956|NM_001033654|NM_028304	48.777554457	1160	47	160
Tnrc6a	NM_144925	3.66482057855	239	0	1
Npr1	NM_008727	10.0344165151	313	23	35
Serpine2	NM_009255	10.3742496677	159	2	41
Gamt	NM_010255	0.0	0	0	0
Serpina3m	NM_009253	0.0	0	0	0
Gabrg1	NM_010252	0.0	0	0	0
Ahsg	NM_013465	21.9303604298	246	0	13
Ahr	NM_013464	0.0	0	0	0
Gla	NM_013463	87.4330402232	2008	0	0
Adrb3	NM_013462	0.470646988076	10	0	1
Adra1a	NM_013461	0.0	0	0	0
Adra1d	NM_013460	0.0	0	0	0
Cfd	NM_013459	0.0	0	0	0
Add2	NM_013458	0.0	0	0	0
Herpud1	NM_022331	0.0	0	0	0
Defb44-ps	NR_002879	0.0	0	0	0
Defb18	NM_001039123	0.0	0	0	0
Defb41	NM_183124	0.0	0	0	0
Gm15386	NM_001040027	0.0	0	0	0
Trp53	NM_011640|NM_001127233	150.611753979	1860	40	135
Trip6	NM_011639	0.0	0	0	0
Rpl4	NM_024212	3804.13017727	34223	471	439
Slc4a10	NM_001242383|NM_001242382|NM_001242381|NM_001242379|NM_033552|NM_001242378|NM_001242380	0.0	0	0	0
Oxt	NM_011025	0.0	0	0	0
Col10a1	NM_009925	0.828818323611	20	0	0
Tysnd1	NM_027912	9.44490685929	165	0	10
Cd276	NM_133983	0.0	0	0	0
Kazn	NM_144531|NM_001109684|NM_001109685	5.73871182628	151	0	0
Gm4956	NR_002858	0.0	0	0	0
Mlh3	NM_175337	7.77641600156	325	0	145
Gtf2e2	NM_001167921|NM_026584|NM_001167922	161.898232792	1846	31	47
Atxn3	NM_029705|NM_001167914	34.4962757791	539	12	38
Mbtps1	NM_001167910|NM_019709	18.6269344019	604	23	36
Frem3	NM_001167898	0.0	0	0	0
Cd101	NM_001167906|NM_001099332	0.0	0	0	0
Nrg2	NM_001167891	0.0	0	0	0
Psen1	NM_008943	33.6365300391	779	82	212
Des	NM_010043	0.0	0	0	0
Kcnip2	NM_145703|NM_145704|NM_030716	0.0	0	0	0
Chd6	NM_173368	1.14513329746	92	3	1
4933415F23Rik	NM_025746	0.0	0	0	0
2610528A11Rik	NM_001206684	0.0	0	0	0
Mir30c-2	NR_029717	0.0	0	0	0
Slc16a5	NM_001080934	0.043222284369	1	0	0
Defa26	NM_001079933	0.0	0	0	0
Mrpl45	NM_025927	204.660999532	3632	593	297
Smap1	NM_028534	19.3451016774	156	1	0
Fbxo18	NM_015792	0.5905978626	16	2	2
Fbxo8	NM_015791	31.0976602024	795	16	52
Pnpla6	NM_015801|NM_001122818	37.0432423479	1262	166	71
Dkkl1	NM_015789	10.5646199287	72	10	8
Prdm16	NM_001177995|NM_027504	0.0	0	0	0
Zmym3	NM_019831|NM_001177985|NM_001177988|NM_001177986|NM_001177987	11.1866771061	125	0	0
Ccm2	NM_001190343|NM_146014|NM_001190344	0.0	0	0	0
Ccr6	NM_001190333|NM_009835|NM_001190335|NM_001190334|NM_001190337|NM_001190336|NM_001190338	0.0	0	0	0
Ube2r2	NM_026275	7.09013733705	180	3	0
Rspry1	NM_026274	5.52029948771	163	13	0
Csprs	NM_033616	0.0	0	0	0
Rnf41	NM_026259|NM_001164237	7.61951342158	256	0	49
4931408C20Rik	NM_001033764	0.0	0	0	0
LOC100302688	NM_001164374	0.0	0	0	0
Gm13363	NR_002688	0.0	0	0	0
4931428L18Rik	NR_033445	0.0	0	0	0
Mapk14	NM_011951|NM_001168508|NM_001168514|NM_001168513	13.3817250745	304	65	0
Gm4850	NR_015347	0.0	0	0	0
Khdrbs2	NM_133235	0.0	0	0	0
Gm9839	NM_001199956	0.0	0	0	0
Btnl3	NM_001111094	10.5304250399	170	0	0
1700001G17Rik	NR_033199	0.0	0	0	0
Synj2	NM_001113352|NM_001113353|NM_001113351|NM_011523	0.0	0	0	0
Tspyl4	NM_030203	0.0	0	0	0
4930562C15Rik	NM_030192	0.0	0	0	0
Dopey2	NM_027293|NM_026700	0.0533274185214	3	0	0
Rbm42	NM_133693	15.9631280444	207	4	7
Manba	NM_027288	10.5400520158	297	0	137
Prpf6	NM_133701	11.663712598	273	0	1
Dnajb4	NM_027287|NM_025926	0.0	0	0	0
Cxxc5	NM_133687	0.0	0	0	0
Mosc2	NM_133684	10.6410978891	153	0	165
Tmem19	NM_133683	20.3551726283	470	134	193
2810432D09Rik	NM_027278	115.315399294	729	0	0
Ptcd3	NM_027275	127.048717126	2100	162	103
Osgep	NM_133676	46.2053625973	457	56	145
Apitd1	NM_027263	43.9045765771	307	16	96
Tor1b	NM_133673	31.29876107	714	89	157
Sult1a1	NM_133670	0.0	0	0	0
Zfp119b	NM_146249	0.0	0	0	0
Spred2	NM_033523	0.0489128081512	1	0	0
Laptm4b	NM_033521	16.8971292842	226	0	0
Gm3448	NM_001123367	0.0	0	0	0
Zbtb40	NM_198248	4.05061385046	224	0	53
AA619741	NR_033627	0.0484717644961	1	0	0
Hist1h1d	NM_145713	0.0462595140562	1	0	0
Mtnr1b	NM_145712	0.0	0	0	0
Tox	NM_145711	0.0	0	0	0
Nup43	NM_145706	107.360328103	1052	91	45
Tinf2	NM_145705	28.9761646803	382	20	74
Usp44	NM_183199|NM_001206851	0.0	0	0	0
Serpinb9f	NM_183197	0.0	0	0	0
Marveld1	NM_183195	0.0	0	0	0
Reep3	NM_178606|NM_001204915	2.02320241852	79	19	10
Gsdmc3	NM_183194	0.0	0	0	0
Scrt1	NM_130893	0.0	0	0	0
Rtn4ip1	NM_130892	14.8754341562	339	79	198
Grip1	NM_133442|NM_130891|NM_028736	0.0	0	0	0
Arid5a	NR_033310|NM_001172205|NM_001172206|NM_145996	0.0	0	0	0
Scn1a	NM_018733	0.0	0	0	0
Lce1d	NM_027137	0.0	0	0	0
Rpl36	NM_018730	2144.84415363	529	236	1
Cd244	NM_018729	0.0	0	0	0
Cnnm4	NM_033570	11.794446342	414	24	7
Rbbp4	NM_009030	64.0932966611	1889	106	58
Gcnt2	NM_023887|NM_008105|NM_133219	0.693113900805	21	3	0
Zfp704	NM_133218	5.12958064125	544	83	19
Cep63	NM_001081122	6.73503843763	139	0	0
Oc90	NM_010953	0.0	0	0	0
Adam7	NM_007402	0.0	0	0	0
Il4i1	NM_010215	0.0	0	0	0
Irak2	NM_172161|NM_001113553	2.52256850772	52	0	1
Lcor	NM_172154	2.6982380646	97	36	0
Mpst	NM_001162493|NM_001162492|NM_138670	0.0	0	0	0
Crisp2	NM_001204071|NM_009420	0.0	0	0	0
Kif9	NM_010628|NM_001163569	0.0	0	0	0
Mtpn	NM_008098	33.1877207769	1005	121	65
Gdf3	NM_008108	66.0323688479	1038	113	40
Gcdh	NM_008097|NM_001044744	18.0272898514	292	12	45
Tgm1	NM_019984|NM_001161714|NM_001161715	0.0	0	0	0
4933402J07Rik	NM_177901	0.0	0	0	0
Mgat4a	NM_173870	11.1616170666	607	0	0
Dnaja2	NM_019794	129.847133052	2842	163	218
4930594C11Rik	NR_024017	0.141969125484	3	0	0
2010300C02Rik	NM_028096	0.0	0	0	0
Lnpep	NM_172827	0.17589514174	7	0	0
Dact2	NM_172826	0.0	0	0	0
Ccdc14	NM_172824	8.69387436347	274	22	39
Lmln	NM_172823	2.02870231392	64	18	0
Atp8b5	NM_177195	0.0	0	0	0
Agbl2	NM_178755	0.0	0	0	0
Spin4	NM_178753	7.64468814995	245	0	0
Lonrf2	NM_001029878	0.0	0	0	0
Ap1m2	NM_009678|NM_001110300	48.5371610373	641	62	15
Ap1g1	NM_009677	22.5399722525	1178	63	120
Lgals8	NM_018886|NM_001199043	43.8540687339	924	61	6
Camkk1	NM_018883	0.0	0	0	0
Mid1ip1	NM_026524|NM_001166635	0.0	0	0	0
Nmb	NM_026523	2.15205220224	11	2	0
Chid1	NM_026522|NM_001142681	10.5817896105	306	0	55
Ddx19b	NM_001190800|NM_172284|NM_001190786	0.644480120909	28	0	0
D1Bwg0212e	NM_028043	8.45759841517	202	0	30
Snord89	NR_028555	0.0	0	0	0
Mef2b	NM_001045484|NM_008578	0.0	0	0	0
Rfx8	NM_001145660	0.0	0	0	0
Gm13718	NM_001145100	6.19706338442	147	0	0
Tnik	NM_001163007|NM_026910|NM_001163008|NM_001163009	0.0	0	0	0
Eif2ak3	NM_010121	6.34924062581	219	85	23
Sar1a	NM_009120	85.6196956043	1705	209	251
Sap18	NM_009119	29.5443633004	584	176	4
Eif1a	NM_010120	151.923101506	3208	0	0
Ehd1	NM_010119	32.1507349762	784	0	0
Egr2	NM_010118	0.0	0	0	0
Cops6	NM_012002	301.000065281	2483	51	90
Tekt2	NM_011902	0.438209651943	5	0	2
Cyp4f13	NM_130882	20.3655811295	260	0	0
Pabpc4	NM_130881|NM_148917	216.293314379	1190	5	0
Mfsd9	NM_172499	0.0	0	0	0
A1bg	NM_001081067	0.0	0	0	0
2610017I09Rik	NR_027826	0.0	0	0	0
2900092D14Rik	NR_027891	0.0	0	0	0
Abcc9	NM_011511|NM_021041|NM_001044720|NM_021042	0.0371654056805	2	0	0
AI597479	NM_133818	40.2938753576	1068	1	198
Cox7a2l	NM_001159529|NM_009187	307.130877888	1108	54	45
Fbxo6	NM_001163704|NM_015797|NM_001163707|NM_001163706|NM_001163705	64.4745687543	565	5	69
Jazf1	NM_001168277|NM_173406	0.0	0	0	0
Tcn2	NM_001130459|NM_015749|NM_001130458	29.0422021719	446	8	96
Neu2	NM_001160164|NM_001160163|NM_001160165|NM_015750	0.0	0	0	0
Slit1	NM_015748	0.0	0	0	0
Slc20a1	NM_015747|NM_001159593	169.049648457	4280	307	176
Il5	NM_010558	0.0	0	0	0
Zfp46	NM_009557	2.62297525328	93	13	0
Il3	NM_010556	0.0	0	0	0
Ccs	NM_016892	124.46167079	996	68	55
Gm4894	NM_177701	0.0	0	0	0
Syt7	NM_173068|NM_173067|NM_018801	0.0	0	0	0
Nlrp2	NM_177690	0.0	0	0	0
Clec12a	NM_177686	0.0	0	0	0
4930503L19Rik	NM_172967	8.84905761109	155	0	142
Sh3rf2	NM_172966|NM_001146299	0.0	0	0	0
Dnajc5g	NM_177677	0.0856193894409	1	0	0
Sap130	NM_172965	9.21863285569	284	48	4
Wdr75	NM_028599	44.8656614349	891	372	29
Dcdc2c	NM_001177964	0.133861207685	1	0	0
Gm4776	NR_037690|NR_037691	0.0	0	0	0
Dnahc7b	NM_001160386	0.0	0	0	0
Sema6a	NM_018744	0.0	0	0	0
Bet1l	NM_018742	17.7344690452	207	6	21
Rp9	NM_018739	18.496980449	160	26	23
Wdr20a	NM_027149	0.138960595653	2	0	0
Trip13	NM_027182	93.4166315197	1619	142	111
Exosc8	NM_027148|NM_001163570	350.758983724	3173	445	564
Ctps2	NM_001168568|NM_018737|NM_001168571|NM_001168569|NR_033143	10.4551694342	438	48	0
Mre11a	NM_018736	0.0434539571105	1	0	0
Gbp3	NM_018734	0.0	0	0	0
Gm711	NM_198628	0.0	0	0	0
4430402I18Rik	NM_198651	0.0	0	0	0
Galntl6	NM_175032	0.0	0	0	0
Casp8	NM_009812|NM_001080126	0.0	0	0	0
Rtkn2	NM_001081346	0.0	0	0	0
Capn3	NM_007601|NM_001177799|NM_001109761	0.0	0	0	0
Arhgap1	NR_027371|NR_027373|NR_027372|NM_001145902|NM_146124	141.321396593	2671	253	187
Serpina3n	NM_009252	0.0	0	0	0
Polh	NM_030715	5.06482052165	100	0	0
Dtx3	NM_030714	0.0	0	0	0
Pitpnc1	NM_145823	26.2666383583	1279	84	150
Veph1	NM_145820|NM_028357	0.0	0	0	0
1700019A02Rik	NM_027070	0.0	0	0	0
Prelid1	NM_025596	173.643595739	771	5	0
Mrpl51	NM_025595	190.905870048	1663	117	182
1700029H14Rik	NM_025601|NM_001080781	0.0	0	0	0
Rpl36al	NM_025589	1717.16768821	2515	0	0
Dda1	NM_025600	27.4969130357	375	0	0
Zfp346	NM_012017	0.181260686724	5	0	0
Xrn2	NM_011917	60.7870798924	1569	64	16
1700029F12Rik	NM_025585|NM_001080777	0.0	0	0	0
2310061N02Rik	NM_027155	0.0	0	0	0
Ccdc150	NM_030025	0.0	0	0	0
Gtf3c3	NM_001033194	27.4591622111	540	79	2
Slc2a9	NM_001102415|NM_001102414|NM_145559|NM_001012363	0.0	0	0	0
Kng1	NM_001102412|NM_001102411|NM_023125	33.6956581851	435	68	0
Smarca2	NM_011416|NM_026003	0.448439118946	20	0	3
Mtdh	NM_026002	40.744827917	1150	0	0
Cisd2	NM_025902	17.1856687096	378	0	8
Rnaseh2b	NM_026001	115.187599883	1277	206	104
Smarcd3	NM_025891	0.0	0	0	0
Mobkl3	NM_025283	44.1514270824	902	0	0
Chrm4	NM_007699	0.0	0	0	0
Bcl2l13	NM_153516	21.2744370496	1134	217	42
Ammecr1l	NM_153515|NM_001242430	8.07182639325	274	1	12
Kcng3	NM_153512	0.0	0	0	0
