#Gene_symbol	Refseq_IDs	RPKM	reads	CAST_hits	C57_hits
Hvcn1	NM_001042489|NM_028752	30.5840853753	693	207	0
Gbp7	NM_001083312|NM_145545	0.0	0	0	0
Arrdc1	NM_001162485|NM_178408|NR_027876	0.0	0	0	0
Ercc5	NM_011729	0.0	0	0	0
Mrpl15	NR_033530|NM_025300|NM_001177658	77.2913386029	2265	239	0
Dclk1	NM_019978|NM_001111053|NM_001195538|NM_001111052|NM_001111051|NM_001195539|NM_001195540	0.0	0	0	0
Tssc4	NM_001115085|NM_020285|NM_138631	0.0	0	0	0
Gm101	NM_001115074	0.0	0	0	0
Pum2	NM_001160222|NM_001160221|NM_001160220|NM_001160219|NR_027670|NM_030723	45.308650084	2758	0	0
Erv3	NM_001166206	0.0	0	0	0
Gm10922	NM_001085554	0.0	0	0	0
Gm14347	NM_001085543	0.0	0	0	0
Dpys	NM_022722|NM_001164466	0.0	0	0	0
Gabra4	NM_010251	0.0	0	0	0
Serpina3g	NM_009251	0.0	0	0	0
Gabra1	NM_010250	0.0	0	0	0
Mapk9	NM_001163671|NM_001163672|NM_016961|NM_207692	11.9486207408	554	55	0
St7	NM_022332|NM_001083315	0.0463243836911	1	0	0
Gga1	NM_145929	0.0330493233641	1	0	0
AW549877	NM_145930	44.1462086191	2244	93	478
Stac2	NM_146028	34.5957713884	1052	44	0
2610203C22Rik	NR_015470	0.0	0	0	0
Rab3d	NM_031874	0.0	0	0	0
Tas1r2	NM_031873	0.0	0	0	0
Tekt4	NM_027951	0.0	0	0	0
Slc39a5	NM_028051|NM_001136237|NM_028092	0.0	0	0	0
Phf7	NM_027949	0.0	0	0	0
6030422M02Rik	NM_177722	0.0	0	0	0
Snhg6	NR_024067	57.7786751297	236	0	1
Snord87	NR_004410	0.0	0	0	0
Nek2	NM_010892	13.636585989	410	0	43
Sult1b1	NM_019878	0.0	0	0	0
Nfatc3	NM_010901	19.1054435002	1137	0	0
Dlc1	NM_015802|NM_001194940|NM_001194941	10.4751419643	644	2	0
Arfgef1	NM_001102430	14.214469223	990	64	10
2700078E11Rik	NM_030197|NM_001172097|NM_001172096	0.825909308981	40	0	0
4930528F23Rik	NM_029197	0.0	0	0	0
4930544O15Rik	NM_029196	0.0	0	0	0
Cygb	NM_030206	0.0	0	0	0
Ythdf2	NM_145393	137.744956746	5026	73	0
Coro7	NM_030205	0.0	0	0	0
Tmem51	NM_145402	0.0	0	0	0
Tapbpl	NM_145391	0.051979344993	1	0	0
Ankrd7	NM_029202|NM_001167757	0.0	0	0	0
4930555I21Rik	NM_030189	0.0	0	0	0
Ube4a	NM_145400	2.05793224204	124	0	0
Tmem180	NM_029186	11.6787193647	265	19	0
Zcchc4	NM_030185	12.6367292304	244	39	0
Rasd2	NM_029182	0.0	0	0	0
Vsig1	NM_030181|NM_026103	0.0	0	0	0
Clip4	NM_175378|NM_030179	0.0	0	0	0
Usp54	NM_030180	0.0	0	0	0
Spata2L	NM_030176	0.0	0	0	0
Hhipl2	NM_030175	0.0	0	0	0
Rictor	NM_030168	8.88795944358	829	0	113
Mios	NM_145374	0.379079390721	14	0	4
Gm5523	NR_004447	0.214329341046	2	0	0
Plin1	NM_001113471|NM_175640	0.0	0	0	0
Jakmip2	NM_001163637	0.0	0	0	0
Pus10	NM_028956|NM_001033654|NM_028304	70.2612345275	2518	26	276
Tnrc6a	NM_144925	0.400507048534	34	4	0
Npr1	NM_008727	28.5681445811	1160	128	104
