#Gene_symbol	Refseq_IDs	RPKM	reads	CAST_hits	C57_hits
Hvcn1	NM_001042489|NM_028752	0.0270087139167	1	0	0
Gbp7	NM_001083312|NM_145545	5.40408421532	474	116	0
Arrdc1	NM_001162485|NM_178408|NR_027876	12.5758082305	354	49	0
Ercc5	NM_011729	0.0153350550509	1	0	0
Mrpl15	NR_033530|NM_025300|NM_001177658	16.7286908478	902	57	29
Dclk1	NM_019978|NM_001111053|NM_001195538|NM_001111052|NM_001111051|NM_001195539|NM_001195540	19.9573492916	2369	16	0
Tssc4	NM_001115085|NM_020285|NM_138631	46.6837211079	1047	112	116
Gm101	NM_001115074	0.0	0	0	0
Pum2	NM_001160222|NM_001160221|NM_001160220|NM_001160219|NR_027670|NM_030723	20.9404854208	2100	0	8
Erv3	NM_001166206	0.0	0	0	0
Gm10922	NM_001085554	0.0	0	0	0
Gm14347	NM_001085543	0.0	0	0	0
Dpys	NM_022722|NM_001164466	0.0	0	0	0
Gabra4	NM_010251	0.0	0	0	0
Serpina3g	NM_009251	18.370178322	425	0	0
Gabra1	NM_010250	0.0222426708781	2	0	0
Mapk9	NM_001163671|NM_001163672|NM_016961|NM_207692	4.52142718625	339	21	0
St7	NM_022332|NM_001083315	6.56025881549	232	0	0
Gga1	NM_145929	11.8568684546	585	80	148
AW549877	NM_145930	0.0362865287693	3	0	0
Stac2	NM_146028	10.2556512721	509	0	21
2610203C22Rik	NR_015470	0.0	0	0	0
Rab3d	NM_031874	4.24587106061	267	41	0
Tas1r2	NM_031873	0.0	0	0	0
Tekt4	NM_027951	0.0	0	0	0
Slc39a5	NM_028051|NM_001136237|NM_028092	0.0	0	0	0
Phf7	NM_027949	27.0584109216	873	0	0
6030422M02Rik	NM_177722	0.0	0	0	0
Snhg6	NR_024067	29.5380665417	196	0	8
Snord87	NR_004410	0.0	0	0	0
Nek2	NM_010892	23.7527019303	1136	102	94
Sult1b1	NM_019878	0.0	0	0	0
Nfatc3	NM_010901	3.07263011764	300	0	0
Dlc1	NM_015802|NM_001194940|NM_001194941	0.929108088198	87	0	0
Arfgef1	NM_001102430	5.09182432997	572	106	0
2700078E11Rik	NM_030197|NM_001172097|NM_001172096	4.3619783662	338	0	2
4930528F23Rik	NM_029197	0.0	0	0	0
4930544O15Rik	NM_029196	0.0	0	0	0
Cygb	NM_030206	10.2753092273	390	0	0
Ythdf2	NM_145393	41.0890450003	2348	0	0
Coro7	NM_030205	4.60144024422	261	0	20
Tmem51	NM_145402	0.0	0	0	0
Tapbpl	NM_145391	9.67422219032	303	0	38
Ankrd7	NM_029202|NM_001167757	0.0	0	0	0
4930555I21Rik	NM_030189	0.0	0	0	0
Ube4a	NM_145400	4.23586302424	418	99	0
Tmem180	NM_029186	0.0	0	0	0
Zcchc4	NM_030185	0.0	0	0	0
Rasd2	NM_029182	0.0	0	0	0
Vsig1	NM_030181|NM_026103	0.0	0	0	0
Clip4	NM_175378|NM_030179	0.0	0	0	0
Usp54	NM_030180	0.0	0	0	0
Spata2L	NM_030176	0.0387564521561	2	1	0
Hhipl2	NM_030175	0.0	0	0	0
Rictor	NM_030168	13.3012621092	2014	72	135
Mios	NM_145374	15.0496549376	907	78	93
Gm5523	NR_004447	1.40646032221	18	0	0
Plin1	NM_001113471|NM_175640	0.0	0	0	0
Jakmip2	NM_001163637	0.0	0	0	0
Pus10	NM_028956|NM_001033654|NM_028304	25.1591043773	1301	117	25
Tnrc6a	NM_144925	9.5732413487	1320	4	107
Npr1	NM_008727	0.0	0	0	0
Serpine2	NM_009255	1664.25251466	54047	11287	3289
Gamt	NM_010255	29.9325166966	460	0	0
Serpina3m	NM_009253	1.54095087246	32	9	34
Gabrg1	NM_010252	0.0	0	0	0
Ahsg	NM_013465	0.0	0	0	0
Ahr	NM_013464	0.0	0	0	0
Gla	NM_013463	18.635997249	893	0	10
Adrb3	NM_013462	0.0	0	0	0
Adra1a	NM_013461	0.0	0	0	0
Adra1d	NM_013460	0.488044212336	19	0	0
Cfd	NM_013459	0.0	0	0	0
