#Gene_symbol	Refseq_IDs	RPKM	reads	CAST_hits	C57_hits
Hvcn1	NM_001042489|NM_028752	4.25042063397	85	0	36
Gbp7	NM_001083312|NM_145545	0.0	0	0	0
Arrdc1	NM_001162485|NM_178408|NR_027876	0.0	0	0	0
Ercc5	NM_011729	17.1431858255	606	73	123
Mrpl15	NR_033530|NM_025300|NM_001177658	120.631851914	3498	271	199
Dclk1	NM_019978|NM_001111053|NM_001195538|NM_001111052|NM_001111051|NM_001195539|NM_001195540	0.0	0	0	0
Tssc4	NM_001115085|NM_020285|NM_138631	4.02920626226	48	42	0
Gm101	NM_001115074	0.0	0	0	0
Pum2	NM_001160222|NM_001160221|NM_001160220|NM_001160219|NR_027670|NM_030723	19.0851247684	1022	0	0
Erv3	NM_001166206	0.0	0	0	0
Gm10922	NM_001085554	0.0	0	0	0
Gm14347	NM_001085543	0.0	0	0	0
Dpys	NM_022722|NM_001164466	0.0	0	0	0
Gabra4	NM_010251	0.0	0	0	0
Serpina3g	NM_009251	0.0	0	0	0
Gabra1	NM_010250	0.0547004691195	2	0	0
Mapk9	NM_001163671|NM_001163672|NM_016961|NM_207692	0.0	0	0	0
St7	NM_022332|NM_001083315	0.0524880430334	1	0	0
Gga1	NM_145929	5.95402162241	159	17	68
AW549877	NM_145930	4.50269620787	202	39	51
Stac2	NM_146028	0.0	0	0	0
2610203C22Rik	NR_015470	0.0	0	0	0
Rab3d	NM_031874	0.0	0	0	0
Tas1r2	NM_031873	0.0	0	0	0
Tekt4	NM_027951	0.0	0	0	0
Slc39a5	NM_028051|NM_001136237|NM_028092	0.0	0	0	0
Phf7	NM_027949	0.17236904918	3	0	0
6030422M02Rik	NM_177722	0.0470640056679	1	0	0
Snhg6	NR_024067	53.8155793544	194	1	5
Snord87	NR_004410	9.25423871849	5	0	0
Nek2	NM_010892	7.53716591986	200	0	27
Sult1b1	NM_019878	0.0	0	0	0
Nfatc3	NM_010901	6.64466987163	349	0	0
Dlc1	NM_015802|NM_001194940|NM_001194941	11.8873457512	645	0	0
Arfgef1	NM_001102430	31.4633258045	1934	40	91
2700078E11Rik	NM_030197|NM_001172097|NM_001172096	24.7698965874	1109	218	27
4930528F23Rik	NM_029197	0.0	0	0	0
4930544O15Rik	NM_029196	0.0	0	0	0
Cygb	NM_030206	0.0	0	0	0
Ythdf2	NM_145393	71.1442917784	2291	17	0
Coro7	NM_030205	0.291317531815	9	0	0
Tmem51	NM_145402	0.0	0	0	0
Tapbpl	NM_145391	0.353373524819	6	0	0
Ankrd7	NM_029202|NM_001167757	0.0	0	0	0
4930555I21Rik	NM_030189	0.0477789891138	1	0	0
Ube4a	NM_145400	3.83610329695	204	2	2
Tmem180	NM_029186	0.0	0	0	0
Zcchc4	NM_030185	0.0586807380906	1	0	0
Rasd2	NM_029182	0.0	0	0	0
Vsig1	NM_030181|NM_026103	0.0	0	0	0
Clip4	NM_175378|NM_030179	0.0	0	0	0
Usp54	NM_030180	1.37200833271	76	20	49
Spata2L	NM_030176	0.526013981359	11	0	1
Hhipl2	NM_030175	0.0	0	0	0
Rictor	NM_030168	7.56809201898	623	57	2
Mios	NM_145374	24.8813369344	811	34	247
Gm5523	NR_004447	0.485730557419	4	0	0
Plin1	NM_001113471|NM_175640	0.0	0	0	0
Jakmip2	NM_001163637	0.0	0	0	0
Pus10	NM_028956|NM_001033654|NM_028304	30.5615564264	835	30	42
Tnrc6a	NM_144925	3.79053419654	284	26	2
Npr1	NM_008727	5.07862505939	182	58	1
Serpine2	NM_009255	79.1682497654	1394	126	247
Gamt	NM_010255	6.45836125341	54	0	0
Serpina3m	NM_009253	0.0847098301061	1	0	0
Gabrg1	NM_010252	0.0	0	0	0
Ahsg	NM_013465	0.0	0	0	0
Ahr	NM_013464	0.0	0	0	0
Gla	NM_013463	10.5363599431	278	0	0
Adrb3	NM_013462	0.0	0	0	0
Adra1a	NM_013461	0.0	0	0	0
Adra1d	NM_013460	0.0	0	0	0
Cfd	NM_013459	0.0	0	0	0
Add2	NM_013458	0.0	0	0	0
Herpud1	NM_022331	9.20527097486	151	0	0
Defb44-ps	NR_002879	0.0	0	0	0
Defb18	NM_001039123	0.0	0	0	0
Defb41	NM_183124	0.0	0	0	0
Gm15386	NM_001040027	0.0	0	0	0
Trp53	NM_011640|NM_001127233	270.664508346	3872	187	325
Trip6	NM_011639	0.129697582028	2	0	0
Rpl4	NM_024212	3418.01934644	35325	518	521
Slc4a10	NM_001242383|NM_001242382|NM_001242381|NM_001242379|NM_033552|NM_001242378|NM_001242380	0.0	0	0	0
Oxt	NM_011025	0.0	0	0	0
Col10a1	NM_009925	0.036070849073	1	0	0
Tysnd1	NM_027912	0.149472714652	3	0	0
Cd276	NM_133983	0.035660769612	1	0	0
Kazn	NM_144531|NM_001109684|NM_001109685	13.1658134426	398	0	0
Gm4956	NR_002858	0.0	0	0	0
Mlh3	NM_175337	2.58253647888	124	9	11
Gtf2e2	NM_001167921|NM_026584|NM_001167922	125.340694255	1713	32	49
Atxn3	NM_029705|NM_001167914	7.25704244436	312	53	0
Mbtps1	NM_001167910|NM_019709	49.4180133127	1841	181	40
Frem3	NM_001167898	0.0	0	0	0
Cd101	NM_001167906|NM_001099332	0.0	0	0	0
Nrg2	NM_001167891	0.843451491153	21	0	0
Psen1	NM_008943	24.1288000463	642	239	0
Des	NM_010043	0.0	0	0	0
Kcnip2	NM_145703|NM_145704|NM_030716	0.0	0	0	0
Chd6	NM_173368	5.93716088168	548	36	30
4933415F23Rik	NM_025746	0.0	0	0	0
2610528A11Rik	NM_001206684	0.0	0	0	0
Mir30c-2	NR_029717	0.0	0	0	0
Slc16a5	NM_001080934	0.112864154426	3	0	1
Defa26	NM_001079933	0.0	0	0	0
Mrpl45	NM_025927	83.6783285126	1706	139	336
Smap1	NM_028534	21.6956608664	201	3	1
Fbxo18	NM_015792	22.9080624867	713	64	42
Fbxo8	NM_015791	6.63931606624	195	13	0
Pnpla6	NM_015801|NM_001122818	49.9996994349	1957	208	161
Dkkl1	NM_015789	0.0	0	0	0
Prdm16	NM_001177995|NM_027504	0.0134342997212	1	0	0
Zmym3	NM_019831|NM_001177985|NM_001177988|NM_001177986|NM_001177987	4.36286064737	59	0	0
Ccm2	NM_001190343|NM_146014|NM_001190344	8.45756203627	126	1	43
Ccr6	NM_001190333|NM_009835|NM_001190335|NM_001190334|NM_001190337|NM_001190336|NM_001190338	0.0	0	0	0
Ube2r2	NM_026275	8.84563837798	258	7	13
Rspry1	NM_026274	11.2312280603	381	18	0
Csprs	NM_033616	0.0	0	0	0
Rnf41	NM_026259|NM_001164237	19.9483158194	770	71	42
4931408C20Rik	NM_001033764	0.0	0	0	0
LOC100302688	NM_001164374	0.0	0	0	0
Gm13363	NR_002688	0.0	0	0	0
4931428L18Rik	NR_033445	0.0	0	0	0
Mapk14	NM_011951|NM_001168508|NM_001168514|NM_001168513	41.3983894789	1294	158	124
Gm4850	NR_015347	0.0	0	0	0
Khdrbs2	NM_133235	0.0	0	0	0
Gm9839	NM_001199956	0.0	0	0	0
Btnl3	NM_001111094	0.107833559157	2	0	0
1700001G17Rik	NR_033199	0.0	0	0	0
Synj2	NM_001113352|NM_001113353|NM_001113351|NM_011523	0.0	0	0	0
Tspyl4	NM_030203	0.0	0	0	0
4930562C15Rik	NM_030192	0.0	0	0	0
Dopey2	NM_027293|NM_026700	0.773617462937	50	22	0
Rbm42	NM_133693	72.560502739	1081	39	16
Manba	NM_027288	19.2751563294	624	14	205
Prpf6	NM_133701	36.7045790744	987	19	0
Dnajb4	NM_027287|NM_025926	0.0	0	0	0
Cxxc5	NM_133687	7.7673205496	155	0	28
Mosc2	NM_133684	13.6208675329	225	34	92
Tmem19	NM_133683	11.1959388755	297	89	61
2810432D09Rik	NM_027278	101.749229654	739	0	0
Ptcd3	NM_027275	80.4115755707	1527	100	104
Osgep	NM_133676	68.3827693546	777	187	139
Apitd1	NM_027263	48.5474941306	390	37	68
Tor1b	NM_133673	25.2207386339	661	53	134
Sult1a1	NM_133670	0.0	0	0	0
Zfp119b	NM_146249	0.0	0	0	0
Spred2	NM_033523	14.6036568085	343	0	28
Laptm4b	NM_033521	21.4767884903	330	6	0
Gm3448	NM_001123367	0.0	0	0	0
Zbtb40	NM_198248	6.32740801108	402	6	105
AA619741	NR_033627	0.0	0	0	0
Hist1h1d	NM_145713	5.59689646568	139	0	0
Mtnr1b	NM_145712	0.0	0	0	0
Tox	NM_145711	0.0	0	0	0
Nup43	NM_145706	140.34990059	1580	150	139
Tinf2	NM_145705	24.4950536928	371	60	13
Usp44	NM_183199|NM_001206851	0.0	0	0	0
Serpinb9f	NM_183197	0.0	0	0	0
Marveld1	NM_183195	7.88383158569	212	58	0
Reep3	NM_178606|NM_001204915	9.18440038478	412	19	43
Gsdmc3	NM_183194	0.0	1	0	0
Scrt1	NM_130893	0.0	0	0	0
Rtn4ip1	NM_130892	12.1075808482	317	56	210
Grip1	NM_133442|NM_130891|NM_028736	0.0363611760481	1	0	0
Arid5a	NR_033310|NM_001172205|NM_001172206|NM_145996	0.0	0	0	0
Scn1a	NM_018733	0.0	0	0	0
Lce1d	NM_027137	0.0	0	0	0
Rpl36	NM_018730	2474.38696794	1937	251	4
Cd244	NM_018729	0.0	0	0	0
Cnnm4	NM_033570	7.88555720766	318	0	28
Rbbp4	NM_009030	87.4491815752	2961	132	131
Gcnt2	NM_023887|NM_008105|NM_133219	16.1830602961	422	7	54
Zfp704	NM_133218	21.4872491618	2618	187	61
