#Gene_symbol	Refseq_IDs	RPKM	reads	CAST_hits	C57_hits
Hvcn1	NM_001042489|NM_028752	0.0396290601795	1	0	0
Gbp7	NM_001083312|NM_145545	0.0	0	0	0
Arrdc1	NM_001162485|NM_178408|NR_027876	23.157591402	433	42	24
Ercc5	NM_011729	8.63138409986	385	95	0
Mrpl15	NR_033530|NM_025300|NM_001177658	52.7713801998	1877	83	116
Dclk1	NM_019978|NM_001111053|NM_001195538|NM_001111052|NM_001111051|NM_001195539|NM_001195540	0.0	0	0	0
Tssc4	NM_001115085|NM_020285|NM_138631	0.204280663726	2	0	0
Gm101	NM_001115074	0.0	0	0	0
Pum2	NM_001160222|NM_001160221|NM_001160220|NM_001160219|NR_027670|NM_030723	31.2227715312	2031	0	0
Erv3	NM_001166206	0.0	0	0	0
Gm10922	NM_001085554	0.0	0	0	0
Gm14347	NM_001085543	0.0	0	0	0
Dpys	NM_022722|NM_001164466	0.0	0	0	0
Gabra4	NM_010251	0.0	0	0	0
Serpina3g	NM_009251	0.0	0	0	0
Gabra1	NM_010250	0.0	0	0	0
Mapk9	NM_001163671|NM_001163672|NM_016961|NM_207692	6.81834577406	347	14	0
St7	NM_022332|NM_001083315	0.0	0	0	0
Gga1	NM_145929	5.69790658513	192	163	4
AW549877	NM_145930	8.09072692183	458	16	121
Stac2	NM_146028	0.206707788987	7	0	0
2610203C22Rik	NR_015470	0.0	0	0	0
Rab3d	NM_031874	0.0231441896483	1	0	0
Tas1r2	NM_031873	0.0	0	0	0
Tekt4	NM_027951	0.0	0	0	0
Slc39a5	NM_028051|NM_001136237|NM_028092	0.0	0	0	0
Phf7	NM_027949	4.4623632745	98	0	8
6030422M02Rik	NM_177722	0.0	0	0	0
Snhg6	NR_024067	66.1718958964	301	6	8
Snord87	NR_004410	0.0	0	0	0
Nek2	NM_010892	22.1604322119	742	8	189
Sult1b1	NM_019878	0.0	0	0	0
Nfatc3	NM_010901	5.99016698514	397	0	0
Dlc1	NM_015802|NM_001194940|NM_001194941	5.61573272874	362	0	0
Arfgef1	NM_001102430	22.6010927466	1753	47	103
2700078E11Rik	NM_030197|NM_001172097|NM_001172096	9.33517022825	518	28	114
4930528F23Rik	NM_029197	0.0	0	0	0
4930544O15Rik	NM_029196	0.0	0	0	0
Cygb	NM_030206	0.0	0	0	0
Ythdf2	NM_145393	39.0556962214	1587	6	0
Coro7	NM_030205	12.7748047274	498	65	15
Tmem51	NM_145402	0.0	0	0	0
Tapbpl	NM_145391	0.700122154416	15	0	0
Ankrd7	NM_029202|NM_001167757	0.0	0	0	0
4930555I21Rik	NM_030189	0.0	0	0	0
Ube4a	NM_145400	10.1933517254	684	13	10
Tmem180	NM_029186	4.82792708432	122	0	11
Zcchc4	NM_030185	5.34803467924	115	0	0
Rasd2	NM_029182	0.0	0	0	0
Vsig1	NM_030181|NM_026103	0.0	0	0	0
Clip4	NM_175378|NM_030179	0.0	0	0	0
Usp54	NM_030180	0.0429205397067	3	0	0
Spata2L	NM_030176	0.985323329683	26	0	11
Hhipl2	NM_030175	0.0	0	0	0
Rictor	NM_030168	2.99405321464	311	0	33
Mios	NM_145374	0.243138458377	10	2	0
Gm5523	NR_004447	0.481150728813	5	0	0
Plin1	NM_001113471|NM_175640	0.0	0	0	0
Jakmip2	NM_001163637	0.0	0	0	0
Pus10	NM_028956|NM_001033654|NM_028304	0.290061308926	10	0	0
Tnrc6a	NM_144925	4.23099817761	400	0	0
Npr1	NM_008727	9.44285769674	427	23	77
Serpine2	NM_009255	65.6214205882	1458	83	385
Gamt	NM_010255	0.0	0	0	0
Serpina3m	NM_009253	0.0	0	0	0
Gabrg1	NM_010252	0.0	0	0	0
Ahsg	NM_013465	0.0	0	0	0
Ahr	NM_013464	0.0	0	0	0
Gla	NM_013463	40.6988745787	1355	13	0
Adrb3	NM_013462	0.0	0	0	0
Adra1a	NM_013461	0.0	0	0	0
Adra1d	NM_013460	0.0	0	0	0
Cfd	NM_013459	0.0	0	0	0
Add2	NM_013458	0.0	0	0	0
Herpud1	NM_022331	4.9761981528	103	0	0
Defb44-ps	NR_002879	0.0	0	0	0
Defb18	NM_001039123	0.0	0	0	0
Defb41	NM_183124	0.0	0	0	0
Gm15386	NM_001040027	0.0	0	0	0
Trp53	NM_011640|NM_001127233	3.07220339334	55	0	20
Trip6	NM_011639	3.4947136594	68	0	39
Rpl4	NM_024212	2787.38063018	36351	396	605
Slc4a10	NM_001242383|NM_001242382|NM_001242381|NM_001242379|NM_033552|NM_001242378|NM_001242380	0.0	0	0	0
Oxt	NM_011025	0.0	0	0	0
Col10a1	NM_009925	0.0	0	0	0
Tysnd1	NM_027912	9.47660388023	240	3	18
Cd276	NM_133983	0.0	0	0	0
Kazn	NM_144531|NM_001109684|NM_001109685	11.5135519616	493	0	0
Gm4956	NR_002858	1.53155941004	19	0	0
Mlh3	NM_175337	3.33408249917	202	0	81
Gtf2e2	NM_001167921|NM_026584|NM_001167922	77.6017795535	1283	13	22
Atxn3	NM_029705|NM_001167914	3.80281530695	227	0	3
Mbtps1	NM_001167910|NM_019709	7.74343551388	364	0	22
Frem3	NM_001167898	0.0	0	0	0
Cd101	NM_001167906|NM_001099332	0.0	0	0	0
Nrg2	NM_001167891	0.0	0	0	0
Psen1	NM_008943	59.0641853547	1983	385	518
Des	NM_010043	0.0	0	0	0
Kcnip2	NM_145703|NM_145704|NM_030716	8.09727867492	60	0	13
Chd6	NM_173368	0.583856849102	68	3	7
4933415F23Rik	NM_025746	0.0512168909195	1	0	0
2610528A11Rik	NM_001206684	0.0	0	0	0
Mir30c-2	NR_029717	0.0	0	0	0
Slc16a5	NM_001080934	0.0	0	0	0
