#Gene_symbol	Refseq_IDs	RPKM	reads	CAST_hits	C57_hits
Hvcn1	NM_001042489|NM_028752	13.6293451266	129	33	0
Gbp7	NM_001083312|NM_145545	1.24732044935	28	3	0
Arrdc1	NM_001162485|NM_178408|NR_027876	47.1959721675	331	18	17
Ercc5	NM_011729	2.51038575887	42	7	0
Mrpl15	NR_033530|NM_025300|NM_001177658	0.0	0	0	0
Dclk1	NM_019978|NM_001111053|NM_001195538|NM_001111052|NM_001111051|NM_001195539|NM_001195540	0.0	0	0	0
Tssc4	NM_001115085|NM_020285|NM_138631	11.2764182868	44	18	0
Gm101	NM_001115074	0.0	0	0	0
Pum2	NM_001160222|NM_001160221|NM_001160220|NM_001160219|NR_027670|NM_030723	152.139191207	3712	3	0
Erv3	NM_001166206	0.0	0	0	0
Gm10922	NM_001085554	8.17132496397	5	0	0
Gm14347	NM_001085543	0.0	0	0	0
Dpys	NM_022722|NM_001164466	0.0	0	0	0
Gabra4	NM_010251	0.0	0	0	0
Serpina3g	NM_009251	0.0	0	0	0
Gabra1	NM_010250	0.0	0	0	0
Mapk9	NM_001163671|NM_001163672|NM_016961|NM_207692	45.8504899395	888	75	1
St7	NM_022332|NM_001083315	0.0	0	0	0
Gga1	NM_145929	2.8483151084	36	21	0
AW549877	NM_145930	0.0941940708809	2	0	0
Stac2	NM_146028	19.5245902742	248	4	4
2610203C22Rik	NR_015470	0.0	0	0	0
Rab3d	NM_031874	103.60142942	1679	583	1
Tas1r2	NM_031873	0.0	0	0	0
Tekt4	NM_027951	8.35621690798	53	2	0
Slc39a5	NM_028051|NM_001136237|NM_028092	0.0	0	0	0
Phf7	NM_027949	11.1685837202	92	8	0
6030422M02Rik	NM_177722	0.0	0	0	0
Snhg6	NR_024067	1.17221850086	2	0	0
Snord87	NR_004410	0.0	0	0	0
Nek2	NM_010892	112.879869193	1394	115	36
Sult1b1	NM_019878	0.0922812336995	1	0	0
Nfatc3	NM_010901	24.7287171426	614	0	0
Dlc1	NM_015802|NM_001194940|NM_001194941	2.19468312567	53	0	0
Arfgef1	NM_001102430	88.5321380519	2563	139	0
2700078E11Rik	NM_030197|NM_001172097|NM_001172096	5.0538524565	104	5	0
4930528F23Rik	NM_029197	3.25805666214	23	0	0
4930544O15Rik	NM_029196	0.0	0	0	0
Cygb	NM_030206	0.0	0	0	0
Ythdf2	NM_145393	300.130013262	4441	17	16
Coro7	NM_030205	0.410343547723	6	2	0
Tmem51	NM_145402	0.0	0	0	0
Tapbpl	NM_145391	0.249788500884	2	0	0
Ankrd7	NM_029202|NM_001167757	0.0	0	0	0
4930555I21Rik	NM_030189	0.0	0	0	0
Ube4a	NM_145400	1.74817581941	44	12	0
Tmem180	NM_029186	10.8669969305	103	2	9
Zcchc4	NM_030185	0.991876991056	8	0	0
Rasd2	NM_029182	3.05494367488	35	5	0
Vsig1	NM_030181|NM_026103	0.0	0	0	0
Clip4	NM_175378|NM_030179	1.65493178782	28	23	0
Usp54	NM_030180	28.6454366155	751	56	12
Spata2L	NM_030176	0.0	0	0	0
Hhipl2	NM_030175	0.0	0	0	0
Rictor	NM_030168	30.5177801626	1189	154	2
Mios	NM_145374	6.22295073455	96	12	7
Gm5523	NR_004447	0.281047394016	1	0	0
Plin1	NM_001113471|NM_175640	0.0	0	0	0
Jakmip2	NM_001163637	0.0	0	0	0
Pus10	NM_028956|NM_001033654|NM_028304	1.39198242917	18	0	2
Tnrc6a	NM_144925	9.87012307008	350	1	0
Npr1	NM_008727	0.0	0	0	0
Serpine2	NM_009255	8.30883504085	69	14	0
Gamt	NM_010255	0.0	0	0	0
Serpina3m	NM_009253	0.0	0	0	0
Gabrg1	NM_010252	0.0	0	0	0
Ahsg	NM_013465	0.0	0	0	0
Ahr	NM_013464	0.0	0	0	0
Gla	NM_013463	100.336494016	1237	6	1
Adrb3	NM_013462	0.0	0	0	0
Adra1a	NM_013461	0.0	0	0	0
Adra1d	NM_013460	0.0	0	0	0
Cfd	NM_013459	0.0	0	0	0
Add2	NM_013458	2.15461290905	28	4	0
Herpud1	NM_022331	0.0	0	0	0
Defb44-ps	NR_002879	0.0	0	0	0
Defb18	NM_001039123	0.0	0	0	0
Defb41	NM_183124	0.0	0	0	0
Gm15386	NM_001040027	0.0	0	0	0
Trp53	NM_011640|NM_001127233	5.32256810299	34	0	0
Trip6	NM_011639	0.0	0	0	0
Rpl4	NM_024212	402.49037901	1876	109	71
Slc4a10	NM_001242383|NM_001242382|NM_001242381|NM_001242379|NM_033552|NM_001242378|NM_001242380	0.0443312444778	1	0	0
Oxt	NM_011025	0.0	0	0	0
Col10a1	NM_009925	0.609703422495	8	0	0
Tysnd1	NM_027912	1.26326409731	12	1	0
Cd276	NM_133983	0.0	0	0	0
Kazn	NM_144531|NM_001109684|NM_001109685	0.698935304224	10	0	0
Gm4956	NR_002858	9.67087325521	45	0	0
Mlh3	NM_175337	0.0	0	0	0
Gtf2e2	NM_001167921|NM_026584|NM_001167922	24.9994981636	154	3	0
Atxn3	NM_029705|NM_001167914	60.9557462856	450	48	14
Mbtps1	NM_001167910|NM_019709	5.78500809032	102	12	0
Frem3	NM_001167898	0.0	0	0	0
Cd101	NM_001167906|NM_001099332	0.0	0	0	0
Nrg2	NM_001167891	0.16972404348	2	0	0
Psen1	NM_008943	23.7434675043	299	109	0
Des	NM_010043	0.895950333993	8	0	0
Kcnip2	NM_145703|NM_145704|NM_030716	0.0	0	0	0
Chd6	NM_173368	1.38142624529	60	31	0
4933415F23Rik	NM_025746	0.0	0	0	0
2610528A11Rik	NM_001206684	0.0	0	0	0
Mir30c-2	NR_029717	0.0	0	0	0
Slc16a5	NM_001080934	0.0	0	0	0
Defa26	NM_001079933	0.0	0	0	0
Mrpl45	NM_025927	36.0986688632	340	43	23
Smap1	NM_028534	22.9595111935	100	2	0
Fbxo18	NM_015792	50.8455432346	749	87	0
Fbxo8	NM_015791	73.5323009315	1020	71	1
Pnpla6	NM_015801|NM_001122818	1.02565761236	19	3	0
Dkkl1	NM_015789	18.6195705424	69	22	1
Prdm16	NM_001177995|NM_027504	1.50439983411	53	0	0
Zmym3	NM_019831|NM_001177985|NM_001177988|NM_001177986|NM_001177987	17.5900970779	399	73	0
Ccm2	NM_001190343|NM_146014|NM_001190344	0.0	0	0	0
Ccr6	NM_001190333|NM_009835|NM_001190335|NM_001190334|NM_001190337|NM_001190336|NM_001190338	0.0	0	0	0
Ube2r2	NM_026275	25.8612863336	357	2	0
Rspry1	NM_026274	37.4325225512	601	35	27
Csprs	NM_033616	0.0	0	0	0
Rnf41	NM_026259|NM_001164237	13.356068471	244	18	31
4931408C20Rik	NM_001033764	7.35777769128	133	0	0
LOC100302688	NM_001164374	0.0	0	0	0
Gm13363	NR_002688	0.0	0	0	0
4931428L18Rik	NR_033445	0.0	0	0	0
Mapk14	NM_011951|NM_001168508|NM_001168514|NM_001168513	38.1241853357	564	66	43
