#Gene_symbol	Refseq_IDs	RPKM	reads	CAST_hits	C57_hits
Hvcn1	NM_001042489|NM_028752	24.5608324601	560	98	105
Gbp7	NM_001083312|NM_145545	0.0	0	0	0
Arrdc1	NM_001162485|NM_178408|NR_027876	13.6136523555	230	37	0
Ercc5	NM_011729	8.13832223934	328	0	108
Mrpl15	NR_033530|NM_025300|NM_001177658	62.053516691	2147	90	193
Dclk1	NM_019978|NM_001111053|NM_001195538|NM_001111052|NM_001111051|NM_001195539|NM_001195540	0.0	0	0	0
Tssc4	NM_001115085|NM_020285|NM_138631	18.6269164988	253	78	0
Gm101	NM_001115074	0.0	0	0	0
Pum2	NM_001160222|NM_001160221|NM_001160220|NM_001160219|NR_027670|NM_030723	53.542598123	3147	11	0
Erv3	NM_001166206	0.0	0	0	0
Gm10922	NM_001085554	0.0	0	0	0
Gm14347	NM_001085543	0.0	0	0	0
Dpys	NM_022722|NM_001164466	0.0	0	0	0
Gabra4	NM_010251	0.0	0	0	0
Serpina3g	NM_009251	0.0	0	0	0
Gabra1	NM_010250	0.0	0	0	0
Mapk9	NM_001163671|NM_001163672|NM_016961|NM_207692	4.58685058955	214	0	42
St7	NM_022332|NM_001083315	1.10487629702	24	0	0
Gga1	NM_145929	21.7098535855	661	115	229
AW549877	NM_145930	0.0	0	0	0
Stac2	NM_146028	3.75835648814	115	1	10
2610203C22Rik	NR_015470	0.0	0	0	0
Rab3d	NM_031874	0.0	0	0	0
Tas1r2	NM_031873	0.0	0	0	0
Tekt4	NM_027951	0.0	0	0	0
Slc39a5	NM_028051|NM_001136237|NM_028092	0.0	0	0	0
Phf7	NM_027949	0.604729893546	12	0	0
6030422M02Rik	NM_177722	0.0	0	0	0
Snhg6	NR_024067	39.1718657536	161	0	2
Snord87	NR_004410	0.0	0	0	0
Nek2	NM_010892	34.8045258031	1053	100	119
Sult1b1	NM_019878	0.0	0	0	0
Nfatc3	NM_010901	11.505566356	689	0	0
Dlc1	NM_015802|NM_001194940|NM_001194941	11.4445719659	708	0	8
Arfgef1	NM_001102430	5.83591543146	409	5	51
