#Gene_symbol	Refseq_IDs	RPKM	reads	CAST_hits	C57_hits
Hvcn1	NM_001042489|NM_028752	44.3527774186	679	237	0
Gbp7	NM_001083312|NM_145545	5.8631372197	214	47	0
Arrdc1	NM_001162485|NM_178408|NR_027876	8.76139640325	97	8	3
Ercc5	NM_011729	2.66066103999	72	12	0
Mrpl15	NR_033530|NM_025300|NM_001177658	4.11614234834	104	14	0
Dclk1	NM_019978|NM_001111053|NM_001195538|NM_001111052|NM_001111051|NM_001195539|NM_001195540	0.0211352743235	1	0	0
Tssc4	NM_001115085|NM_020285|NM_138631	6.90269225712	41	20	0
Gm101	NM_001115074	0.0	0	0	0
Pum2	NM_001160222|NM_001160221|NM_001160220|NM_001160219|NR_027670|NM_030723	250.228722024	10305	4	8
Erv3	NM_001166206	0.0	0	0	0
Gm10922	NM_001085554	1.76642959242	2	0	0
Gm14347	NM_001085543	2.92484965661	7	0	0
Dpys	NM_022722|NM_001164466	0.0	0	0	0
Gabra4	NM_010251	0.0	0	0	0
Serpina3g	NM_009251	0.0	0	0	0
Gabra1	NM_010250	0.0	0	0	0
Mapk9	NM_001163671|NM_001163672|NM_016961|NM_207692	38.262651086	1190	176	0
St7	NM_022332|NM_001083315	0.0	0	0	0
Gga1	NM_145929	2.64146716388	54	21	19
AW549877	NM_145930	1.86354258855	64	32	0
Stac2	NM_146028	7.34975893512	151	2	2
2610203C22Rik	NR_015470	0.0	0	0	0
Rab3d	NM_031874	75.6866046369	1984	1049	1
Tas1r2	NM_031873	0.0	0	0	0
Tekt4	NM_027951	0.0	0	0	0
Slc39a5	NM_028051|NM_001136237|NM_028092	0.0	0	0	0
Phf7	NM_027949	4.05293814045	54	11	0
6030422M02Rik	NM_177722	0.0	0	0	0
Snhg6	NR_024067	5.79781519711	16	0	0
Snord87	NR_004410	0.0	0	0	0
Nek2	NM_010892	26.3856460061	536	99	0
Sult1b1	NM_019878	0.0	0	0	0
Nfatc3	NM_010901	15.9917353614	643	0	0
Dlc1	NM_015802|NM_001194940|NM_001194941	0.639255398599	25	0	0
Arfgef1	NM_001102430	108.274321461	5095	410	0
2700078E11Rik	NM_030197|NM_001172097|NM_001172096	6.30195616003	216	35	0
4930528F23Rik	NM_029197	0.0	0	0	0
4930544O15Rik	NM_029196	0.0	0	0	0
Cygb	NM_030206	0.0	0	0	0
Ythdf2	NM_145393	89.7650896116	2213	12	7
Coro7	NM_030205	0.0	0	0	0
Tmem51	NM_145402	0.0	0	0	0
Tapbpl	NM_145391	0.384669702629	5	0	2
Ankrd7	NM_029202|NM_001167757	0.0	0	0	0
4930555I21Rik	NM_030189	0.0	0	0	0
Ube4a	NM_145400	2.33357481478	95	9	0
Tmem180	NM_029186	2.21777320579	34	4	0
Zcchc4	NM_030185	0.0766538038845	1	0	0
Rasd2	NM_029182	1.93772267793	36	11	0
Vsig1	NM_030181|NM_026103	0.0	0	0	0
Clip4	NM_175378|NM_030179	2.59445422207	71	16	0
Usp54	NM_030180	23.6291818337	1002	100	0
Spata2L	NM_030176	0.0	0	0	0
Hhipl2	NM_030175	0.0	0	0	0
Rictor	NM_030168	37.2275285212	2346	340	0
Mios	NM_145374	5.771031705	144	44	0
Gm5523	NR_004447	0.317190655341	2	0	0
Plin1	NM_001113471|NM_175640	0.0	0	0	0
Jakmip2	NM_001163637	0.0	0	0	0
Pus10	NM_028956|NM_001033654|NM_028304	0.0478109260585	1	1	0
Tnrc6a	NM_144925	12.3787894405	710	3	0
Npr1	NM_008727	0.0364512898433	1	0	0
Serpine2	NM_009255	6.52839344524	88	39	0
Gamt	NM_010255	0.0	0	0	0
Serpina3m	NM_009253	0.0	0	0	0
Gabrg1	NM_010252	0.0	0	0	0
Ahsg	NM_013465	0.0	0	0	0
Ahr	NM_013464	0.0	0	0	0
Gla	NM_013463	25.3479522246	512	7	3
Adrb3	NM_013462	0.0	0	0	0
Adra1a	NM_013461	0.0	0	0	0
Adra1d	NM_013460	0.0	0	0	0
Cfd	NM_013459	0.0	0	0	0
Add2	NM_013458	0.0	0	0	0
Herpud1	NM_022331	0.0	0	0	0
Defb44-ps	NR_002879	0.0	0	0	0
Defb18	NM_001039123	0.0	0	0	0
Defb41	NM_183124	0.0	0	0	0
Gm15386	NM_001040027	0.0	0	0	0
Trp53	NM_011640|NM_001127233	29.5528775333	321	44	32
Trip6	NM_011639	2.96488640191	35	8	0
Rpl4	NM_024212	166.950939403	1321	123	27
Slc4a10	NM_001242383|NM_001242382|NM_001242381|NM_001242379|NM_033552|NM_001242378|NM_001242380	11.0453844625	403	37	0
Oxt	NM_011025	0.0	0	0	0
Col10a1	NM_009925	0.0	0	0	0
Tysnd1	NM_027912	0.0	0	0	0
Cd276	NM_133983	0.0	0	0	0
Kazn	NM_144531|NM_001109684|NM_001109685	0.0	0	0	0
Gm4956	NR_002858	0.0	0	0	0
Mlh3	NM_175337	0.163234353604	6	5	0
Gtf2e2	NM_001167921|NM_026584|NM_001167922	42.0557649072	440	15	2
Atxn3	NM_029705|NM_001167914	4.88753148454	177	6	0
Mbtps1	NM_001167910|NM_019709	0.0	0	0	0
Frem3	NM_001167898	0.0	0	0	0
Cd101	NM_001167906|NM_001099332	0.0	0	0	0
Nrg2	NM_001167891	0.0	0	0	0
Psen1	NM_008943	47.7205143112	972	431	0
Des	NM_010043	0.0	0	0	0
Kcnip2	NM_145703|NM_145704|NM_030716	0.0	0	0	0
Chd6	NM_173368	6.97715578491	493	106	0
4933415F23Rik	NM_025746	0.0	0	0	0
2610528A11Rik	NM_001206684	0.0	0	0	0
Mir30c-2	NR_029717	0.0	0	0	0
Slc16a5	NM_001080934	0.0	0	0	0
Defa26	NM_001079933	13.3331742562	16	0	0
Mrpl45	NM_025927	18.5157805693	289	46	18
Smap1	NM_028534	14.0996878959	100	5	0
Fbxo18	NM_015792	32.9043317368	784	113	0
Fbxo8	NM_015791	208.102881288	4679	300	1
Pnpla6	NM_015801|NM_001122818	0.0	0	0	0
Dkkl1	NM_015789	0.0	0	0	0
Prdm16	NM_001177995|NM_027504	1.33372517028	76	0	0
Zmym3	NM_019831|NM_001177985|NM_001177988|NM_001177986|NM_001177987	12.7830381453	469	119	0
Ccm2	NM_001190343|NM_146014|NM_001190344	0.0	0	0	0
Ccr6	NM_001190333|NM_009835|NM_001190335|NM_001190334|NM_001190337|NM_001190336|NM_001190338	0.0	0	0	0
Ube2r2	NM_026275	8.7781542546	196	10	0
Rspry1	NM_026274	14.0165603221	364	2	59
Csprs	NM_033616	0.0	0	0	0
Rnf41	NM_026259|NM_001164237	0.53242622736	12	0	1
4931408C20Rik	NM_001033764	1.57332326222	46	0	0
LOC100302688	NM_001164374	0.0	0	0	0
Gm13363	NR_002688	0.0	0	0	0
4931428L18Rik	NR_033445	0.0	0	0	0
Mapk14	NM_011951|NM_001168508|NM_001168514|NM_001168513	26.176119928	523	108	10
Gm4850	NR_015347	176.25820617	1017	0	0
Khdrbs2	NM_133235	0.0	0	0	0
Gm9839	NM_001199956	0.784544050344	3	0	0
Btnl3	NM_001111094	0.0	0	0	0
1700001G17Rik	NR_033199	0.0	0	0	0
Synj2	NM_001113352|NM_001113353|NM_001113351|NM_011523	2.49571513063	85	14	0
Tspyl4	NM_030203	13.5808514639	356	263	0
4930562C15Rik	NM_030192	0.0	0	0	0
Dopey2	NM_027293|NM_026700	5.05282708269	250	146	1
Rbm42	NM_133693	22.2713475062	254	11	0
Manba	NM_027288	0.847365350747	21	0	4
Prpf6	NM_133701	13.1645937666	271	7	0
Dnajb4	NM_027287|NM_025926	44.7335827048	741	229	2
Cxxc5	NM_133687	0.0654602410286	1	0	0
Mosc2	NM_133684	18.978909394	240	223	0
Tmem19	NM_133683	5.71215495758	116	1	78
2810432D09Rik	NM_027278	0.0	0	0	0
Ptcd3	NM_027275	11.3500844068	165	0	17
Osgep	NM_133676	0.114954995685	1	0	0
Apitd1	NM_027263	71.3836498624	439	43	101
Tor1b	NM_133673	0.149525470524	3	3	0
Sult1a1	NM_133670	0.0	0	0	0
Zfp119b	NM_146249	7.91420132765	77	24	0
Spred2	NM_033523	0.222452388744	4	0	0
Laptm4b	NM_033521	83.9020275996	987	28	0
Gm3448	NM_001123367	0.0	0	0	0
Zbtb40	NM_198248	0.32897123787	16	0	8
AA619741	NR_033627	61.7264428398	1120	184	0
Hist1h1d	NM_145713	0.0	0	0	0
Mtnr1b	NM_145712	0.0	0	0	0
Tox	NM_145711	9.42260252115	181	27	0
Nup43	NM_145706	75.8876256511	654	65	24
Tinf2	NM_145705	42.347146808	491	133	1
Usp44	NM_183199|NM_001206851	0.751079384725	10	0	0
Serpinb9f	NM_183197	0.0	0	0	0
Marveld1	NM_183195	0.0	0	0	0
Reep3	NM_178606|NM_001204915	0.0	0	0	0
Gsdmc3	NM_183194	5.9708218128	59	0	0
Scrt1	NM_130893	0.0	0	0	0
Rtn4ip1	NM_130892	6.73547782117	135	93	0
Grip1	NM_133442|NM_130891|NM_028736	24.0927352099	548	92	0
Arid5a	NR_033310|NM_001172205|NM_001172206|NM_145996	4.01440141311	149	48	0
Scn1a	NM_018733	0.0	0	0	0
Lce1d	NM_027137	0.0	0	0	0
Rpl36	NM_018730	4.60950183481	3	0	0
Cd244	NM_018729	0.0	0	0	0
Cnnm4	NM_033570	0.453492164154	14	0	0
