#Gene_symbol	Refseq_IDs	RPKM	reads	CAST_hits	C57_hits
Hvcn1	NM_001042489|NM_028752	11.2623257512	234	101	0
Gbp7	NM_001083312|NM_145545	0.0	0	0	0
Arrdc1	NM_001162485|NM_178408|NR_027876	0.399313493766	6	5	0
Ercc5	NM_011729	0.0	0	0	0
Mrpl15	NR_033530|NM_025300|NM_001177658	31.7101891488	1218	76	62
Dclk1	NM_019978|NM_001111053|NM_001195538|NM_001111052|NM_001111051|NM_001195539|NM_001195540	0.0	0	0	0
Tssc4	NM_001115085|NM_020285|NM_138631	13.2501696894	164	63	0
Gm101	NM_001115074	0.0	0	0	0
Pum2	NM_001160222|NM_001160221|NM_001160220|NM_001160219|NR_027670|NM_030723	99.3470176425	5379	11	1
Erv3	NM_001166206	0.0	0	0	0
Gm10922	NM_001085554	0.0	0	0	0
Gm14347	NM_001085543	0.0	0	0	0
Dpys	NM_022722|NM_001164466	0.0	0	0	0
Gabra4	NM_010251	0.0	0	0	0
Serpina3g	NM_009251	0.0	0	0	0
Gabra1	NM_010250	0.0	0	0	0
Mapk9	NM_001163671|NM_001163672|NM_016961|NM_207692	0.0	0	0	0
St7	NM_022332|NM_001083315	0.0	0	0	0
Gga1	NM_145929	0.0	0	0	0
AW549877	NM_145930	0.0	0	0	0
Stac2	NM_146028	23.2397950396	648	20	15
2610203C22Rik	NR_015470	0.0	0	0	0
Rab3d	NM_031874	0.0562172462233	2	2	0
Tas1r2	NM_031873	0.0	0	0	0
Tekt4	NM_027951	0.0	0	0	0
Slc39a5	NM_028051|NM_001136237|NM_028092	0.0	0	0	0
Phf7	NM_027949	0.0	0	0	0
6030422M02Rik	NM_177722	0.0	0	0	0
Snhg6	NR_024067	10.6798595623	40	0	0
Snord87	NR_004410	0.0	0	0	0
Nek2	NM_010892	36.5618843887	1008	100	54
Sult1b1	NM_019878	0.0	0	0	0
Nfatc3	NM_010901	17.0056920606	928	0	0
Dlc1	NM_015802|NM_001194940|NM_001194941	8.21452413275	436	0	0
Arfgef1	NM_001102430	0.0	0	0	0
2700078E11Rik	NM_030197|NM_001172097|NM_001172096	23.2659541225	1070	321	30
4930528F23Rik	NM_029197	0.0	0	0	0
4930544O15Rik	NM_029196	0.0	0	0	0
Cygb	NM_030206	0.0	0	0	0
Ythdf2	NM_145393	178.640233985	5977	103	7
Coro7	NM_030205	0.0	0	0	0
Tmem51	NM_145402	0.0	0	0	0
Tapbpl	NM_145391	0.0566865458887	1	0	0
Ankrd7	NM_029202|NM_001167757	0.0	0	0	0
4930555I21Rik	NM_030189	0.0	0	0	0
Ube4a	NM_145400	14.2983665399	790	0	151
Tmem180	NM_029186	0.0	0	0	0
Zcchc4	NM_030185	8.52848330962	151	34	0
Rasd2	NM_029182	0.0	0	0	0
Vsig1	NM_030181|NM_026103	0.0	0	0	0
Clip4	NM_175378|NM_030179	0.0	0	0	0
Usp54	NM_030180	11.2073253943	645	114	0
Spata2L	NM_030176	0.0	0	0	0
Hhipl2	NM_030175	0.0	0	0	0
Rictor	NM_030168	1.32122240244	113	28	0
Mios	NM_145374	5.78772915121	196	51	0
Gm5523	NR_004447	0.0	0	0	0
Plin1	NM_001113471|NM_175640	0.0	0	0	0
Jakmip2	NM_001163637	0.0	0	0	0
Pus10	NM_028956|NM_001033654|NM_028304	0.0	0	0	0
Tnrc6a	NM_144925	9.04385991259	704	11	0
Npr1	NM_008727	1.50404931272	56	0	0
Serpine2	NM_009255	1.09324021742	20	2	0
Gamt	NM_010255	7.36729173705	64	0	0
Serpina3m	NM_009253	0.0	0	0	0
Gabrg1	NM_010252	0.0	0	0	0
Ahsg	NM_013465	0.0	0	0	0
Ahr	NM_013464	0.0	0	0	0
Gla	NM_013463	11.7460930866	322	0	0
Adrb3	NM_013462	0.0	0	0	0
Adra1a	NM_013461	0.0	0	0	0
Adra1d	NM_013460	0.0	0	0	0
Cfd	NM_013459	0.0	0	0	0
Add2	NM_013458	0.0	0	0	0
Herpud1	NM_022331	0.0	0	0	0
Defb44-ps	NR_002879	0.0	0	0	0
Defb18	NM_001039123	0.0	0	0	0
Defb41	NM_183124	0.0	0	0	0
Gm15386	NM_001040027	0.0	0	0	0
Trp53	NM_011640|NM_001127233	56.7121513567	836	0	146
Trip6	NM_011639	0.249667007742	4	8	0
Rpl4	NM_024212	3657.07566668	39271	545	468
Slc4a10	NM_001242383|NM_001242382|NM_001242381|NM_001242379|NM_033552|NM_001242378|NM_001242380	0.0	0	0	0
Oxt	NM_011025	0.0	0	0	0
Col10a1	NM_009925	0.0	0	0	0
Tysnd1	NM_027912	0.0	0	0	0
Cd276	NM_133983	0.0	0	0	0
Kazn	NM_144531|NM_001109684|NM_001109685	0.0955179603097	3	0	0
Gm4956	NR_002858	0.0	0	0	0
Mlh3	NM_175337	10.0228784499	500	0	152
Gtf2e2	NM_001167921|NM_026584|NM_001167922	39.1799458684	552	2	12
Atxn3	NM_029705|NM_001167914	110.453313069	2134	184	192
Mbtps1	NM_001167910|NM_019709	11.032110635	427	0	39
Frem3	NM_001167898	0.0	0	0	0
Cd101	NM_001167906|NM_001099332	0.0	0	0	0
Nrg2	NM_001167891	9.16195212716	237	0	0
Psen1	NM_008943	37.9106537425	1048	2	427
Des	NM_010043	0.0	0	0	0
Kcnip2	NM_145703|NM_145704|NM_030716	0.0	0	0	0
Chd6	NM_173368	0.0	0	0	0
4933415F23Rik	NM_025746	0.0	0	0	0
2610528A11Rik	NM_001206684	0.0	0	0	0
Mir30c-2	NR_029717	0.0	0	0	0
Slc16a5	NM_001080934	45.661386383	1261	0	224
Defa26	NM_001079933	0.0	0	0	0
Mrpl45	NM_025927	144.975684223	3071	480	268
Smap1	NM_028534	30.3357784756	292	0	23
Fbxo18	NM_015792	0.0	0	0	0
Fbxo8	NM_015791	4.32574270424	132	0	13
Pnpla6	NM_015801|NM_001122818	3.49191956836	142	46	0
Dkkl1	NM_015789	0.0	0	0	0
Prdm16	NM_001177995|NM_027504	2.52144044818	195	0	0
Zmym3	NM_019831|NM_001177985|NM_001177988|NM_001177986|NM_001177987	46.7123903736	2326	602	0
Ccm2	NM_001190343|NM_146014|NM_001190344	0.0	0	0	0
Ccr6	NM_001190333|NM_009835|NM_001190335|NM_001190334|NM_001190337|NM_001190336|NM_001190338	0.0	0	0	0
Ube2r2	NM_026275	3.03596206296	92	0	1
Rspry1	NM_026274	0.0	0	0	0
Csprs	NM_033616	0.0	0	0	0
Rnf41	NM_026259|NM_001164237	51.6859249502	1723	369	174
4931408C20Rik	NM_001033764	2.01609760959	80	0	0
LOC100302688	NM_001164374	0.0	0	0	0
Gm13363	NR_002688	0.0	0	0	0
4931428L18Rik	NR_033445	0.0	0	0	0
Mapk14	NM_011951|NM_001168508|NM_001168514|NM_001168513	50.0382068134	1625	251	48
Gm4850	NR_015347	0.0	0	0	0
Khdrbs2	NM_133235	0.0	0	0	0
