#Gene_symbol	Refseq_IDs	RPKM	reads	CAST_hits	C57_hits
Hvcn1	NM_001042489|NM_028752	46.2611985546	2352	894	1
Gbp7	NM_001083312|NM_145545	4.90038979678	594	145	0
Arrdc1	NM_001162485|NM_178408|NR_027876	24.3942166669	920	224	0
Ercc5	NM_011729	14.5098582778	1304	440	4
Mrpl15	NR_033530|NM_025300|NM_001177658	0.0	0	0	0
Dclk1	NM_019978|NM_001111053|NM_001195538|NM_001111052|NM_001111051|NM_001195539|NM_001195540	0.0	0	0	0
Tssc4	NM_001115085|NM_020285|NM_138631	0.0	0	0	0
Gm101	NM_001115074	0.0534614238893	3	0	0
Pum2	NM_001160222|NM_001160221|NM_001160220|NM_001160219|NR_027670|NM_030723	142.323926464	19439	13	0
Erv3	NM_001166206	0.274298289066	20	0	0
Gm10922	NM_001085554	0.0	0	0	0
Gm14347	NM_001085543	0.0	0	0	0
Dpys	NM_022722|NM_001164466	0.0	0	0	0
Gabra4	NM_010251	0.0	0	0	0
Serpina3g	NM_009251	0.116028794519	4	0	0
Gabra1	NM_010250	0.0	0	0	0
Mapk9	NM_001163671|NM_001163672|NM_016961|NM_207692	33.0084875325	3434	461	0
St7	NM_022332|NM_001083315	15.3809505622	745	0	0
Gga1	NM_145929	1.64967355271	112	19	0
AW549877	NM_145930	0.71018726419	81	10	0
Stac2	NM_146028	0.0	0	0	0
2610203C22Rik	NR_015470	0.0	0	0	0
Rab3d	NM_031874	109.470873379	9530	4080	17
Tas1r2	NM_031873	0.11736669378	8	0	0
Tekt4	NM_027951	2.02524452246	69	1	0
Slc39a5	NM_028051|NM_001136237|NM_028092	0.0	0	0	0
Phf7	NM_027949	5.44655373982	241	19	0
6030422M02Rik	NM_177722	0.0	0	0	0
Snhg6	NR_024067	0.218224192811	2	0	0
Snord87	NR_004410	0.0	0	0	0
Nek2	NM_010892	42.0374264565	2836	564	5
Sult1b1	NM_019878	0.0	0	0	0
Nfatc3	NM_010901	6.51526729577	870	0	0
Dlc1	NM_015802|NM_001194940|NM_001194941	1.07793063072	140	0	0
Arfgef1	NM_001102430	51.1404697465	7992	857	4
2700078E11Rik	NM_030197|NM_001172097|NM_001172096	3.61069555485	411	85	0
4930528F23Rik	NM_029197	0.0	0	0	0
4930544O15Rik	NM_029196	0.0	0	0	0
Cygb	NM_030206	0.0	0	0	0
Ythdf2	NM_145393	21.3986087856	1752	8	0
Coro7	NM_030205	0.0381954898105	3	0	0
Tmem51	NM_145402	1.15347072111	48	18	0
Tapbpl	NM_145391	0.0	0	0	0
Ankrd7	NM_029202|NM_001167757	0.0	0	0	0
4930555I21Rik	NM_030189	1.76657239835	94	3	0
Ube4a	NM_145400	1.98966019534	269	56	0
Tmem180	NM_029186	0.0	0	0	0
Zcchc4	NM_030185	0.669360742104	29	0	0
Rasd2	NM_029182	0.632094495686	39	17	0
Vsig1	NM_030181|NM_026103	0.0	0	0	0
Clip4	NM_175378|NM_030179	1.2103440699	110	39	0
Usp54	NM_030180	30.6969117767	4323	676	2
Spata2L	NM_030176	0.0	0	0	0
Hhipl2	NM_030175	0.0	0	0	0
Rictor	NM_030168	34.6228674281	7246	1057	3
Mios	NM_145374	3.14963333041	261	63	0
Gm5523	NR_004447	0.0	0	0	0
Plin1	NM_001113471|NM_175640	0.0	0	0	0
Jakmip2	NM_001163637	0.0	0	0	0
Pus10	NM_028956|NM_001033654|NM_028304	0.0	0	0	0
Tnrc6a	NM_144925	18.0752926292	3443	13	0
Npr1	NM_008727	0.0	0	0	0
Serpine2	NM_009255	47.7371354176	2137	625	1
Gamt	NM_010255	0.0	0	0	0
Serpina3m	NM_009253	0.0	0	0	0
Gabrg1	NM_010252	0.0	0	0	0
Ahsg	NM_013465	0.0	0	0	0
Ahr	NM_013464	9.72398647036	1203	337	0
Gla	NM_013463	0.0298146789765	2	0	0
Adrb3	NM_013462	0.128907551634	8	0	0
Adra1a	NM_013461	0.0	0	0	0
Adra1d	NM_013460	0.0	0	0	0
Cfd	NM_013459	0.0	0	0	0
Add2	NM_013458	13.6234195223	951	237	1
Herpud1	NM_022331	0.0	0	0	0
Defb44-ps	NR_002879	0.0	0	0	0
Defb18	NM_001039123	0.0	0	0	0
Defb41	NM_183124	0.0	0	0	0
Gm15386	NM_001040027	0.0	0	0	0
Trp53	NM_011640|NM_001127233	91.065472942	3368	306	2
Trip6	NM_011639	0.0	0	0	0
Rpl4	NM_024212	143.733031944	3777	399	1
Slc4a10	NM_001242383|NM_001242382|NM_001242381|NM_001242379|NM_033552|NM_001242378|NM_001242380	0.676734266972	82	9	0
Oxt	NM_011025	0.0	0	0	0
Col10a1	NM_009925	0.893847689861	63	13	0
Tysnd1	NM_027912	0.881901158292	45	4	0
Cd276	NM_133983	0.0	0	0	0
Kazn	NM_144531|NM_001109684|NM_001109685	3.41528643142	345	0	0
Gm4956	NR_002858	0.0	0	0	0
Mlh3	NM_175337	0.876541254857	107	19	1
Gtf2e2	NM_001167921|NM_026584|NM_001167922	42.1008360814	1400	58	0
Atxn3	NM_029705|NM_001167914	4.46497521618	537	84	1
Mbtps1	NM_001167910|NM_019709	3.71655627935	352	39	0
Frem3	NM_001167898	0.0	0	0	0
Cd101	NM_001167906|NM_001099332	0.764420331935	55	3	0
Nrg2	NM_001167891	0.0	0	0	0
Psen1	NM_008943	49.3461995412	3338	1375	9
Des	NM_010043	0.0	0	0	0
Kcnip2	NM_145703|NM_145704|NM_030716	0.0	0	0	0
Chd6	NM_173368	15.8057928764	3709	765	3
4933415F23Rik	NM_025746	0.0	0	0	0
2610528A11Rik	NM_001206684	2.40840414648	41	7	0
Mir30c-2	NR_029717	0.0	0	0	0
Slc16a5	NM_001080934	0.0	0	0	0
Defa26	NM_001079933	0.0	0	0	0
Mrpl45	NM_025927	19.7353796859	1023	299	0
Smap1	NM_028534	35.4930756172	836	75	0
Fbxo18	NM_015792	49.9565412732	3953	359	1
Fbxo8	NM_015791	103.133666987	7701	522	0
Pnpla6	NM_015801|NM_001122818	1.75865783703	175	22	0
Dkkl1	NM_015789	0.0	0	0	0
Prdm16	NM_001177995|NM_027504	12.7184978904	2457	32	0
Zmym3	NM_019831|NM_001177985|NM_001177988|NM_001177986|NM_001177987	15.5606633003	1912	263	2
Ccm2	NM_001190343|NM_146014|NM_001190344	0.0	0	0	0
Ccr6	NM_001190333|NM_009835|NM_001190335|NM_001190334|NM_001190337|NM_001190336|NM_001190338	0.137807984661	4	0	0
Ube2r2	NM_026275	5.54264969211	411	0	0
Rspry1	NM_026274	5.4032426391	466	53	0
Csprs	NM_033616	0.0	0	0	0
Rnf41	NM_026259|NM_001164237	10.3226143708	1013	196	0
4931408C20Rik	NM_001033764	15.1907989278	1475	0	0
LOC100302688	NM_001164374	0.0	0	0	0
Gm13363	NR_002688	0.0	0	0	0
4931428L18Rik	NR_033445	0.0	0	0	0
Mapk14	NM_011951|NM_001168508|NM_001168514|NM_001168513	5.51581853774	375	127	0
Gm4850	NR_015347	1.56557098132	30	0	0
Khdrbs2	NM_133235	0.0653548566124	2	0	0
Gm9839	NM_001199956	0.0	0	0	0
Btnl3	NM_001111094	1.03917025987	49	5	0
1700001G17Rik	NR_033199	0.0	0	0	0
Synj2	NM_001113352|NM_001113353|NM_001113351|NM_011523	4.07018819287	452	95	0
Tspyl4	NM_030203	44.6613401639	3888	1918	3
