#Gene_symbol	Refseq_IDs	RPKM	reads	CAST_hits	C57_hits
Hvcn1	NM_001042489|NM_028752	31.0083387889	1018	6	686
Gbp7	NM_001083312|NM_145545	2.85141630407	208	0	89
Arrdc1	NM_001162485|NM_178408|NR_027876	117.066140132	2633	16	1127
Ercc5	NM_011729	4.82719026979	259	1	97
Mrpl15	NR_033530|NM_025300|NM_001177658	1.25343388474	32	0	11
Dclk1	NM_019978|NM_001111053|NM_001195538|NM_001111052|NM_001111051|NM_001195539|NM_001195540	0.0	0	0	0
Tssc4	NM_001115085|NM_020285|NM_138631	0.0	0	0	0
Gm101	NM_001115074	2.0894230558	70	0	0
Pum2	NM_001160222|NM_001160221|NM_001160220|NM_001160219|NR_027670|NM_030723	62.1744323856	5063	0	4
Erv3	NM_001166206	0.0	0	0	0
Gm10922	NM_001085554	0.0	0	0	0
Gm14347	NM_001085543	0.0	0	0	0
Dpys	NM_022722|NM_001164466	5.91548730414	330	0	182
Gabra4	NM_010251	0.0	0	0	0
Serpina3g	NM_009251	0.0	0	0	0
Gabra1	NM_010250	0.0	0	0	0
Mapk9	NM_001163671|NM_001163672|NM_016961|NM_207692	16.0520152791	998	2	235
St7	NM_022332|NM_001083315	12.3453722003	357	0	0
Gga1	NM_145929	0.0	0	0	1
AW549877	NM_145930	2.3790958899	162	0	75
Stac2	NM_146028	0.0	0	0	0
2610203C22Rik	NR_015470	6.19335591269	98	0	0
Rab3d	NM_031874	87.313027098	4538	21	3082
Tas1r2	NM_031873	2.38361271734	97	0	11
Tekt4	NM_027951	0.0	0	0	0
Slc39a5	NM_028051|NM_001136237|NM_028092	0.0	0	0	0
Phf7	NM_027949	76.7682740515	2028	0	261
6030422M02Rik	NM_177722	0.0	0	0	0
Snhg6	NR_024067	2.55864484892	14	0	2
Snord87	NR_004410	0.0	0	0	0
Nek2	NM_010892	48.5729342256	2023	2	822
Sult1b1	NM_019878	0.0287750335832	1	0	0
Nfatc3	NM_010901	0.637573072319	51	0	0
Dlc1	NM_015802|NM_001194940|NM_001194941	0.590580389678	46	0	0
Arfgef1	NM_001102430	63.2255308603	5944	8	1151
2700078E11Rik	NM_030197|NM_001172097|NM_001172096	4.54711796659	318	0	107
4930528F23Rik	NM_029197	0.0	0	0	0
4930544O15Rik	NM_029196	0.0	0	0	0
Cygb	NM_030206	0.0	0	0	0
Ythdf2	NM_145393	17.7930399002	925	1	5
Coro7	NM_030205	0.234580868369	11	0	5
Tmem51	NM_145402	0.0	0	0	0
Tapbpl	NM_145391	0.19033723397	5	0	0
Ankrd7	NM_029202|NM_001167757	0.0	0	0	0
4930555I21Rik	NM_030189	5.06802251847	161	0	0
Ube4a	NM_145400	7.16083286296	578	3	264
Tmem180	NM_029186	2.53318287732	77	0	7
Zcchc4	NM_030185	0.0	0	0	0
Rasd2	NM_029182	2.39513137275	89	0	22
Vsig1	NM_030181|NM_026103	0.0	0	0	0
Clip4	NM_175378|NM_030179	14.6334163011	832	5	595
Usp54	NM_030180	12.2624478164	1031	0	157
Spata2L	NM_030176	0.0	0	0	0
Hhipl2	NM_030175	0.0	0	0	0
Rictor	NM_030168	14.3820831934	1797	1	580
Mios	NM_145374	3.21385062117	159	0	62
Gm5523	NR_004447	0.200322506387	3	0	0
Plin1	NM_001113471|NM_175640	0.0	0	0	0
Jakmip2	NM_001163637	0.0	0	0	0
Pus10	NM_028956|NM_001033654|NM_028304	2.14612377868	89	0	23
Tnrc6a	NM_144925	5.17931892483	589	0	17
Npr1	NM_008727	0.202228885219	11	0	8
Serpine2	NM_009255	114.015593857	3084	24	1902
Gamt	NM_010255	0.39398019478	5	0	0
Serpina3m	NM_009253	0.0	0	0	0
Gabrg1	NM_010252	0.0	0	0	0
Ahsg	NM_013465	0.0	0	0	0
Ahr	NM_013464	7.22984505583	534	0	298
Gla	NM_013463	1.77750467592	72	0	0
Adrb3	NM_013462	0.0	0	0	0
Adra1a	NM_013461	0.0	0	0	0
Adra1d	NM_013460	0.0	0	0	0
Cfd	NM_013459	0.0	0	0	0
Add2	NM_013458	3.26327441351	136	0	40
Herpud1	NM_022331	0.642621691883	16	0	0
Defb44-ps	NR_002879	0.0	0	0	0
Defb18	NM_001039123	0.0	0	0	0
Defb41	NM_183124	0.0	0	0	0
Gm15386	NM_001040027	0.0	0	0	0
Trp53	NM_011640|NM_001127233	73.4337107802	1726	0	367
Trip6	NM_011639	3.41796488954	80	0	55
Rpl4	NM_024212	105.447371847	1789	0	245
Slc4a10	NM_001242383|NM_001242382|NM_001242381|NM_001242379|NM_033552|NM_001242378|NM_001242380	0.290290406747	21	0	5
Oxt	NM_011025	0.0	0	0	0
Col10a1	NM_009925	0.0	0	0	0
Tysnd1	NM_027912	5.97431150157	182	0	28
Cd276	NM_133983	0.0	0	0	0
Kazn	NM_144531|NM_001109684|NM_001109685	2.71007076633	136	0	0
Gm4956	NR_002858	0.0	0	0	0
Mlh3	NM_175337	0.0	0	0	0
Gtf2e2	NM_001167921|NM_026584|NM_001167922	18.8631277367	377	0	28
Atxn3	NM_029705|NM_001167914	5.20865280918	374	0	149
Mbtps1	NM_001167910|NM_019709	1.90998901237	108	0	17
Frem3	NM_001167898	0.0	0	0	0
Cd101	NM_001167906|NM_001099332	0.0	0	0	0
Nrg2	NM_001167891	0.0	0	0	0
Psen1	NM_008943	128.982505861	5209	8	3171
Des	NM_010043	0.0	0	0	0
Kcnip2	NM_145703|NM_145704|NM_030716	7.06811165316	63	0	15
Chd6	NM_173368	21.7388728472	3071	4	957
4933415F23Rik	NM_025746	0.0	0	0	0
2610528A11Rik	NM_001206684	0.0	0	0	0
Mir30c-2	NR_029717	0.0	0	0	0
Slc16a5	NM_001080934	0.0495724498743	2	0	0
Defa26	NM_001079933	0.0	0	0	0
Mrpl45	NM_025927	37.8637110691	1212	2	650
Smap1	NM_028534	23.5851116991	338	0	39
Fbxo18	NM_015792	110.664978111	5228	1	629
Fbxo8	NM_015791	81.5409860904	3657	3	452
Pnpla6	NM_015801|NM_001122818	3.2318679496	192	2	65
Dkkl1	NM_015789	1.34630698287	16	0	10
Prdm16	NM_001177995|NM_027504	4.8554305167	560	0	0
Zmym3	NM_019831|NM_001177985|NM_001177988|NM_001177986|NM_001177987	6.00731332309	437	6	212
Ccm2	NM_001190343|NM_146014|NM_001190344	7.73906400381	178	0	83
Ccr6	NM_001190333|NM_009835|NM_001190335|NM_001190334|NM_001190337|NM_001190336|NM_001190338	0.0	0	0	0
Ube2r2	NM_026275	3.09460498923	137	0	11
Rspry1	NM_026274	12.740352648	656	0	73
Csprs	NM_033616	0.0	0	0	0
Rnf41	NM_026259|NM_001164237	4.87833794179	258	1	60
4931408C20Rik	NM_001033764	0.0	0	0	0
LOC100302688	NM_001164374	0.0	0	0	0
Gm13363	NR_002688	0.0	0	0	0
4931428L18Rik	NR_033445	32.15899117	377	0	0
Mapk14	NM_011951|NM_001168508|NM_001168514|NM_001168513	24.5138117351	995	3	424
Gm4850	NR_015347	3.30965481322	40	0	0
Khdrbs2	NM_133235	0.109467934315	2	0	0
Gm9839	NM_001199956	0.0	0	0	0
Btnl3	NM_001111094	0.0	0	0	0
1700001G17Rik	NR_033199	0.0	0	0	0
Synj2	NM_001113352|NM_001113353|NM_001113351|NM_011523	2.1682291685	147	0	47
Tspyl4	NM_030203	11.7174154085	609	1	499
4930562C15Rik	NM_030192	9.30523703197	479	0	0
Dopey2	NM_027293|NM_026700	1.15188859442	113	0	138
Rbm42	NM_133693	12.4267256143	281	0	29
Manba	NM_027288	0.0	0	0	0
Prpf6	NM_133701	76.8090256746	3135	0	113
Dnajb4	NM_027287|NM_025926	238.617761766	7837	18	2869
Cxxc5	NM_133687	0.462214138311	14	0	3
Mosc2	NM_133684	37.8498149318	949	18	1383
Tmem19	NM_133683	5.7867600836	233	3	329
2810432D09Rik	NM_027278	60.9581531899	672	0	0
Ptcd3	NM_027275	34.407586958	1001	1	152
Osgep	NM_133676	0.0	0	0	0
Apitd1	NM_027263	463.121200267	5672	6	1179
Tor1b	NM_133673	0.402208647331	16	0	5
Sult1a1	NM_133670	0.0	0	0	0
Zfp119b	NM_146249	0.135905806708	3	0	0
Spred2	NM_033523	8.34567336079	310	0	57
Laptm4b	NM_033521	272.498420262	6693	4	484
Gm3448	NM_001123367	0.0	0	0	0
Zbtb40	NM_198248	1.44141935839	139	4	102
AA619741	NR_033627	35.2181811084	1267	2	421
Hist1h1d	NM_145713	0.0	0	0	0
Mtnr1b	NM_145712	0.0	0	0	0
Tox	NM_145711	11.5789292492	441	0	50
Nup43	NM_145706	41.7858308415	714	1	166
Tinf2	NM_145705	55.7658460612	1282	5	737
Usp44	NM_183199|NM_001206851	0.0	0	0	0
Serpinb9f	NM_183197	0.0	0	0	0
Marveld1	NM_183195	0.0	0	0	0
Reep3	NM_178606|NM_001204915	0.0	0	0	0
Gsdmc3	NM_183194	26.8147578051	508	0	11
Scrt1	NM_130893	0.0	0	0	0
Rtn4ip1	NM_130892	6.46703316697	257	3	319
Grip1	NM_133442|NM_130891|NM_028736	7.79101832401	343	0	92
Arid5a	NR_033310|NM_001172205|NM_001172206|NM_145996	0.0	0	0	0
Scn1a	NM_018733	0.0	0	0	0
Lce1d	NM_027137	0.0	0	0	0
Rpl36	NM_018730	18.5976468909	15	0	0
