#Gene_symbol	Refseq_IDs	RPKM	reads	CAST_hits	C57_hits
Hvcn1	NM_001042489|NM_028752	0.0	0	0	0
Gbp7	NM_001083312|NM_145545	5.42780385372	530	0	105
Arrdc1	NM_001162485|NM_178408|NR_027876	0.066637210741	2	0	2
Ercc5	NM_011729	4.5291374913	330	0	97
Mrpl15	NR_033530|NM_025300|NM_001177658	46.0929153625	2083	116	80
Dclk1	NM_019978|NM_001111053|NM_001195538|NM_001111052|NM_001111051|NM_001195539|NM_001195540	44.011282328	4879	7	7
Tssc4	NM_001115085|NM_020285|NM_138631	99.843327155	2499	288	276
Gm101	NM_001115074	0.0	0	0	0
Pum2	NM_001160222|NM_001160221|NM_001160220|NM_001160219|NR_027670|NM_030723	41.3774093747	4739	7	0
Erv3	NM_001166206	0.0	0	0	0
Gm10922	NM_001085554	0.0	0	0	0
Gm14347	NM_001085543	0.0	0	0	0
Dpys	NM_022722|NM_001164466	0.0	0	0	0
Gabra4	NM_010251	0.0	0	0	0
Serpina3g	NM_009251	10.921970806	282	0	0
Gabra1	NM_010250	0.0	0	0	0
Mapk9	NM_001163671|NM_001163672|NM_016961|NM_207692	6.35345892349	541	0	10
St7	NM_022332|NM_001083315	3.32244269733	131	0	0
Gga1	NM_145929	19.0829758593	1052	143	144
AW549877	NM_145930	14.4896792276	1339	363	1
Stac2	NM_146028	20.351904858	1128	1	59
2610203C22Rik	NR_015470	7.56973547991	165	0	28
Rab3d	NM_031874	0.0	0	0	0
Tas1r2	NM_031873	0.0	0	0	0
Tekt4	NM_027951	0.0	0	0	0
Slc39a5	NM_028051|NM_001136237|NM_028092	0.0	0	0	0
Phf7	NM_027949	9.51477208526	343	0	16
6030422M02Rik	NM_177722	0.0	0	0	0
Snhg6	NR_024067	82.6890475727	612	0	38
Snord87	NR_004410	0.0	0	0	0
Nek2	NM_010892	12.1262332833	648	1	104
Sult1b1	NM_019878	0.0	0	0	0
Nfatc3	NM_010901	12.021912118	1312	0	0
Dlc1	NM_015802|NM_001194940|NM_001194941	12.8237656723	1487	15	16
Arfgef1	NM_001102430	10.1778141777	1278	62	0
2700078E11Rik	NM_030197|NM_001172097|NM_001172096	2.73735671565	242	0	50
4930528F23Rik	NM_029197	0.0	0	0	0
4930544O15Rik	NM_029196	0.0	0	0	0
Cygb	NM_030206	0.0	0	0	0
Ythdf2	NM_145393	38.2071816192	2440	10	37
Coro7	NM_030205	0.0	0	0	0
Tmem51	NM_145402	0.0	0	0	0
Tapbpl	NM_145391	14.3590518677	503	26	33
Ankrd7	NM_029202|NM_001167757	0.0	0	0	0
4930555I21Rik	NM_030189	0.0	0	0	0
Ube4a	NM_145400	0.25424925256	28	1	0
Tmem180	NM_029186	6.77086190311	281	0	17
Zcchc4	NM_030185	0.0	0	0	0
Rasd2	NM_029182	0.0	0	0	0
Vsig1	NM_030181|NM_026103	0.0	0	0	0
Clip4	NM_175378|NM_030179	0.0	0	0	0
Usp54	NM_030180	0.0	0	0	0
Spata2L	NM_030176	1.29496194938	56	0	12
Hhipl2	NM_030175	0.0	0	0	0
Rictor	NM_030168	7.9855523283	1351	193	0
Mios	NM_145374	12.9937579782	875	206	1
Gm5523	NR_004447	1.95807461216	28	0	0
Plin1	NM_001113471|NM_175640	0.0	0	0	0
Jakmip2	NM_001163637	0.0	0	0	0
Pus10	NM_028956|NM_001033654|NM_028304	14.5938148909	823	47	0
Tnrc6a	NM_144925	10.1711556108	1567	150	158
Npr1	NM_008727	0.0	0	0	0
Serpine2	NM_009255	40.7601756302	1479	303	93
Gamt	NM_010255	0.0583007233568	1	0	0
Serpina3m	NM_009253	0.0861955878604	2	2	2
Gabrg1	NM_010252	0.0	0	0	0
Ahsg	NM_013465	0.0	0	0	0
Ahr	NM_013464	0.0601047137046	6	2	0
Gla	NM_013463	8.52168508627	456	0	16
Adrb3	NM_013462	0.0	0	0	0
Adra1a	NM_013461	0.0	0	0	0
Adra1d	NM_013460	0.0	0	0	0
Cfd	NM_013459	0.0	0	0	0
Add2	NM_013458	0.0	0	0	0
Herpud1	NM_022331	36.4013388698	1238	0	0
Defb44-ps	NR_002879	0.0	0	0	0
Defb18	NM_001039123	0.0	0	0	0
Defb41	NM_183124	0.0	0	0	0
Gm15386	NM_001040027	0.0	0	0	0
Trp53	NM_011640|NM_001127233	148.992070908	4145	274	296
Trip6	NM_011639	63.682145126	2037	114	150
Rpl4	NM_024212	1073.2984535	21764	1414	2279
Slc4a10	NM_001242383|NM_001242382|NM_001242381|NM_001242379|NM_033552|NM_001242378|NM_001242380	0.0	0	0	0
Oxt	NM_011025	0.0	0	0	0
Col10a1	NM_009925	0.0	0	0	0
Tysnd1	NM_027912	5.15209052041	214	10	0
Cd276	NM_133983	17.6425859933	1021	7	0
Kazn	NM_144531|NM_001109684|NM_001109685	6.2971723273	421	0	0
Gm4956	NR_002858	0.0	0	0	0
Mlh3	NM_175337	1.13470801362	112	0	8
Gtf2e2	NM_001167921|NM_026584|NM_001167922	46.8337609533	1319	12	11
Atxn3	NM_029705|NM_001167914	26.9800365308	500	37	0
Mbtps1	NM_001167910|NM_019709	35.6788835794	2739	126	101
Frem3	NM_001167898	0.00830604932823	1	0	0
Cd101	NM_001167906|NM_001099332	0.0	0	0	0
Nrg2	NM_001167891	0.0	0	0	0
Psen1	NM_008943	29.3476159948	1612	281	297
Des	NM_010043	0.0256099966723	1	0	0
Kcnip2	NM_145703|NM_145704|NM_030716	0.0	0	0	0
Chd6	NM_173368	0.00531696288753	1	0	0
4933415F23Rik	NM_025746	0.0	0	0	0
2610528A11Rik	NM_001206684	0.0	0	0	0
Mir30c-2	NR_029717	0.0	0	0	0
Slc16a5	NM_001080934	0.0	0	0	0
Defa26	NM_001079933	0.0	0	0	0
Mrpl45	NM_025927	14.6869588448	594	116	65
Smap1	NM_028534	10.8656330257	261	9	10
Fbxo18	NM_015792	13.2499592744	846	25	33
Fbxo8	NM_015791	17.1723813652	1101	49	8
Pnpla6	NM_015801|NM_001122818	2.12058043424	171	0	25
Dkkl1	NM_015789	0.0	0	0	0
Prdm16	NM_001177995|NM_027504	0.0	0	0	0
Zmym3	NM_019831|NM_001177985|NM_001177988|NM_001177986|NM_001177987	0.0630850021451	2	0	0
Ccm2	NM_001190343|NM_146014|NM_001190344	73.2050623067	2494	334	94
Ccr6	NM_001190333|NM_009835|NM_001190335|NM_001190334|NM_001190337|NM_001190336|NM_001190338	0.0	0	0	0
Ube2r2	NM_026275	16.9162224457	1018	1	18
Rspry1	NM_026274	5.2833875585	370	18	0
Csprs	NM_033616	0.0	0	0	0
Rnf41	NM_026259|NM_001164237	4.89235795891	389	14	31
4931408C20Rik	NM_001033764	0.0	0	0	0
LOC100302688	NM_001164374	0.0	0	0	0
Gm13363	NR_002688	0.0	0	0	0
4931428L18Rik	NR_033445	0.0	0	0	0
Mapk14	NM_011951|NM_001168508|NM_001168514|NM_001168513	29.472987461	1627	170	213
Gm4850	NR_015347	0.0	0	0	0
Khdrbs2	NM_133235	0.0	0	0	0
Gm9839	NM_001199956	0.0	0	0	0
Btnl3	NM_001111094	0.0	0	0	0
1700001G17Rik	NR_033199	0.0	0	0	0
Synj2	NM_001113352|NM_001113353|NM_001113351|NM_011523	5.37096084907	338	0	31
Tspyl4	NM_030203	0.0	0	0	0
4930562C15Rik	NM_030192	0.0	0	0	0
Dopey2	NM_027293|NM_026700	2.59532252363	345	133	0
Rbm42	NM_133693	80.7581208646	2496	44	84
Manba	NM_027288	7.83444930048	523	165	1
Prpf6	NM_133701	12.7409607121	704	0	19
Dnajb4	NM_027287|NM_025926	14.1501680923	633	1	190
Cxxc5	NM_133687	69.6790127706	2877	0	0
Mosc2	NM_133684	99.8858993332	3418	1115	570
Tmem19	NM_133683	14.3214012199	783	77	262
2810432D09Rik	NM_027278	87.2112112605	1330	0	0
Ptcd3	NM_027275	30.0997454968	1178	77	1
Osgep	NM_133676	13.7589707122	306	17	156
Apitd1	NM_027263	48.126356072	801	0	213
Tor1b	NM_133673	95.5644759244	5204	908	546
Sult1a1	NM_133670	0.0	0	0	0
Zfp119b	NM_146249	0.912196953296	21	14	0
Spred2	NM_033523	0.021642108867	1	0	0
Laptm4b	NM_033521	28.0880876818	838	22	16
Gm3448	NM_001123367	0.0	0	0	0
Zbtb40	NM_198248	0.0	0	0	0
