#Gene_symbol	Refseq_IDs	RPKM	reads	CAST_hits	C57_hits
Hvcn1	NM_001042489|NM_028752	41.6861681992	2995	1059	2
Gbp7	NM_001083312|NM_145545	2.76135067947	473	94	0
Arrdc1	NM_001162485|NM_178408|NR_027876	46.5654149099	2481	394	0
Ercc5	NM_011729	12.1969875884	1549	442	0
Mrpl15	NR_033530|NM_025300|NM_001177658	0.0	0	0	0
Dclk1	NM_019978|NM_001111053|NM_001195538|NM_001111052|NM_001111051|NM_001195539|NM_001195540	0.0	0	0	0
Tssc4	NM_001115085|NM_020285|NM_138631	1.93927185851	83	58	0
Gm101	NM_001115074	0.138716312652	11	0	0
Pum2	NM_001160222|NM_001160221|NM_001160220|NM_001160219|NR_027670|NM_030723	108.474596911	20938	65	0
Erv3	NM_001166206	0.0	0	0	0
Gm10922	NM_001085554	0.0	0	0	0
Gm14347	NM_001085543	0.0	0	0	0
Dpys	NM_022722|NM_001164466	0.195376448773	13	3	0
Gabra4	NM_010251	0.0	0	0	0
Serpina3g	NM_009251	0.041054169578	2	0	0
Gabra1	NM_010250	0.0532894515264	7	0	0
Mapk9	NM_001163671|NM_001163672|NM_016961|NM_207692	37.5932169854	5477	630	3
St7	NM_022332|NM_001083315	21.5785861811	1477	0	0
Gga1	NM_145929	0.979768397537	94	46	0
AW549877	NM_145930	1.53249970938	247	46	0
Stac2	NM_146028	0.0	0	0	0
2610203C22Rik	NR_015470	0.801672475855	30	18	0
Rab3d	NM_031874	103.478406457	12730	4709	13
Tas1r2	NM_031873	2.05558603094	198	15	0
Tekt4	NM_027951	6.16879599339	297	12	0
Slc39a5	NM_028051|NM_001136237|NM_028092	0.0	0	0	0
Phf7	NM_027949	9.5636025376	598	61	0
6030422M02Rik	NM_177722	0.0	0	0	0
Snhg6	NR_024067	0.231637964971	3	0	0
Snord87	NR_004410	0.0	0	0	0
Nek2	NM_010892	31.1533014221	2970	604	1
Sult1b1	NM_019878	0.0	0	0	0
Nfatc3	NM_010901	4.84367435616	914	0	0
Dlc1	NM_015802|NM_001194940|NM_001194941	1.39747086612	275	1	0
Arfgef1	NM_001102430	35.0482585065	7740	659	0
2700078E11Rik	NM_030197|NM_001172097|NM_001172096	4.18378672145	672	175	0
4930528F23Rik	NM_029197	0.0	0	0	0
4930544O15Rik	NM_029196	0.0	0	0	0
Cygb	NM_030206	0.0	0	0	0
Ythdf2	NM_145393	46.4308798331	5372	47	0
Coro7	NM_030205	0.324346274482	36	7	0
Tmem51	NM_145402	0.0	0	0	0
Tapbpl	NM_145391	0.0163931424997	1	0	0
Ankrd7	NM_029202|NM_001167757	0.0	0	0	0
4930555I21Rik	NM_030189	4.25568182917	320	9	0
Ube4a	NM_145400	6.05585654479	1157	257	0
Tmem180	NM_029186	0.236282333154	17	1	0
Zcchc4	NM_030185	3.25035578006	199	1	0
Rasd2	NM_029182	0.0344076153053	3	1	0
Vsig1	NM_030181|NM_026103	0.0	0	0	0
Clip4	NM_175378|NM_030179	1.96993670521	253	79	0
Usp54	NM_030180	20.5567532365	4091	549	1
Spata2L	NM_030176	0.0	0	0	0
Hhipl2	NM_030175	0.0	0	0	0
Rictor	NM_030168	29.3122598646	8669	1163	2
Mios	NM_145374	4.18438036959	490	147	1
Gm5523	NR_004447	0.168968875435	5	0	0
Plin1	NM_001113471|NM_175640	0.0	0	0	0
Jakmip2	NM_001163637	0.0	0	0	0
Pus10	NM_028956|NM_001033654|NM_028304	1.32003151355	150	68	0
Tnrc6a	NM_144925	9.47336105596	2550	15	0
Npr1	NM_008727	0.411654515828	53	15	0
Serpine2	NM_009255	55.9117307129	3537	1277	1
Gamt	NM_010255	0.0	0	0	0
Serpina3m	NM_009253	0.0	0	0	0
Gabrg1	NM_010252	0.0	0	0	0
Ahsg	NM_013465	0.0	0	0	0
Ahr	NM_013464	7.39593096234	1293	266	0
Gla	NM_013463	0.147688060056	14	0	0
Adrb3	NM_013462	0.0	0	0	0
Adra1a	NM_013461	0.0	0	0	0
