#Gene_symbol	Refseq_IDs	RPKM	reads	CAST_hits	C57_hits
Hvcn1	NM_001042489|NM_028752	1.72688685743	51	8	2
Gbp7	NM_001083312|NM_145545	0.482881571102	34	9	0
Arrdc1	NM_001162485|NM_178408|NR_027876	8.81947555542	193	16	26
Ercc5	NM_011729	2.68180816108	140	49	0
Mrpl15	NR_033530|NM_025300|NM_001177658	54.3088599012	2696	207	155
Dclk1	NM_019978|NM_001111053|NM_001195538|NM_001111052|NM_001111051|NM_001195539|NM_001195540	0.0	0	0	0
Tssc4	NM_001115085|NM_020285|NM_138631	23.3615086608	411	69	0
Gm101	NM_001115074	0.030678443989	1	0	0
Pum2	NM_001160222|NM_001160221|NM_001160220|NM_001160219|NR_027670|NM_030723	19.486226597	1546	2	0
Erv3	NM_001166206	0.0	0	0	0
Gm10922	NM_001085554	0.0	0	0	0
Gm14347	NM_001085543	0.0	0	0	0
Dpys	NM_022722|NM_001164466	0.0365617830887	1	1	0
Gabra4	NM_010251	0.0	0	0	0
Serpina3g	NM_009251	0.0998794473836	2	0	0
Gabra1	NM_010250	0.0	0	0	0
Mapk9	NM_001163671|NM_001163672|NM_016961|NM_207692	14.2807251312	872	26	17
St7	NM_022332|NM_001083315	3.83852906671	108	0	0
Gga1	NM_145929	20.2854221108	800	215	70
AW549877	NM_145930	17.6146029741	1167	24	478
Stac2	NM_146028	0.252312497456	10	0	0
2610203C22Rik	NR_015470	0.0	0	0	0
Rab3d	NM_031874	7.81120488286	395	151	0
Tas1r2	NM_031873	0.0252562541994	1	0	0
Tekt4	NM_027951	0.252645995184	5	0	0
Slc39a5	NM_028051|NM_001136237|NM_028092	0.083707693396	2	0	0
Phf7	NM_027949	1.05046740254	27	0	0
6030422M02Rik	NM_177722	0.0	0	0	0
Snhg6	NR_024067	31.7448831037	169	0	2
Snord87	NR_004410	0.0	0	0	0
Nek2	NM_010892	25.1866110245	987	182	21
Sult1b1	NM_019878	0.0	0	0	0
Nfatc3	NM_010901	4.47360319855	347	0	0
Dlc1	NM_015802|NM_001194940|NM_001194941	4.58620774435	346	0	0
Arfgef1	NM_001102430	6.01477115373	546	39	1
2700078E11Rik	NM_030197|NM_001172097|NM_001172096	9.49792471836	628	111	0
4930528F23Rik	NM_029197	0.0907965407195	2	0	0
4930544O15Rik	NM_029196	0.0	0	0	0
Cygb	NM_030206	0.0	0	0	0
Ythdf2	NM_145393	51.4747330781	2448	27	0
Coro7	NM_030205	0.0438364010575	2	0	0
Tmem51	NM_145402	0.455063581143	11	5	0
Tapbpl	NM_145391	0.358925781346	9	0	0
Ankrd7	NM_029202|NM_001167757	0.0	0	0	0
4930555I21Rik	NM_030189	0.0	0	0	0
Ube4a	NM_145400	3.36158998354	264	7	0
Tmem180	NM_029186	7.64168743818	226	3	27
Zcchc4	NM_030185	2.14570538833	54	1	0
Rasd2	NM_029182	0.0837055135278	3	0	0
Vsig1	NM_030181|NM_026103	0.0	0	0	0
Clip4	NM_175378|NM_030179	0.227306384716	12	7	0
Usp54	NM_030180	3.99734374268	327	25	0
Spata2L	NM_030176	0.0	0	0	0
Hhipl2	NM_030175	0.0	0	0	0
Rictor	NM_030168	14.1648536775	1722	339	1
Mios	NM_145374	0.436267537941	21	1	0
Gm5523	NR_004447	1.80883158662	22	0	0
Plin1	NM_001113471|NM_175640	0.0	0	0	0
Jakmip2	NM_001163637	0.0656793186665	3	0	0
Pus10	NM_028956|NM_001033654|NM_028304	16.6774248733	779	4	59
Tnrc6a	NM_144925	15.3009919179	1693	13	19
Npr1	NM_008727	14.3415899166	759	51	126
Serpine2	NM_009255	84.9115580328	2208	242	321
Gamt	NM_010255	0.0	0	0	0
Serpina3m	NM_009253	0.0	0	0	0
Gabrg1	NM_010252	0.0	0	0	0
Ahsg	NM_013465	4.72890843739	90	5	0
Ahr	NM_013464	0.987987772827	71	14	0
Gla	NM_013463	104.862367045	4086	0	0
Adrb3	NM_013462	0.0277397896579	1	0	0
Adra1a	NM_013461	0.0	0	0	0
Adra1d	NM_013460	0.0	0	0	0
Cfd	NM_013459	0.0	0	0	0
Add2	NM_013458	0.517891770316	21	6	0
Herpud1	NM_022331	12.2601801845	297	0	0
Defb44-ps	NR_002879	0.0	0	0	0
Defb18	NM_001039123	0.0	0	0	0
Defb41	NM_183124	0.0	0	0	0
Gm15386	NM_001040027	0.0	0	0	0
Trp53	NM_011640|NM_001127233	102.134752271	2142	58	122
Trip6	NM_011639	0.0	0	0	0
Rpl4	NM_024212	1915.2471208	29233	509	501
Slc4a10	NM_001242383|NM_001242382|NM_001242381|NM_001242379|NM_033552|NM_001242378|NM_001242380	0.0426225736331	3	0	0
Oxt	NM_011025	0.0	0	0	0
Col10a1	NM_009925	0.928155402567	38	0	0
Tysnd1	NM_027912	4.14979429263	123	3	15
Cd276	NM_133983	0.0	0	0	0
Kazn	NM_144531|NM_001109684|NM_001109685	3.42545435388	210	0	0
Gm4956	NR_002858	3.16823422137	46	0	0
Mlh3	NM_175337	0.112822097057	8	1	0
Gtf2e2	NM_001167921|NM_026584|NM_001167922	30.310626999	607	1	0
Atxn3	NM_029705|NM_001167914	19.0942025073	1262	84	137
