#Gene_symbol	Refseq_IDs	RPKM	reads	CAST_hits	C57_hits
Hvcn1	NM_001042489|NM_028752	1.0661509072	13	9	0
Gbp7	NM_001083312|NM_145545	1.44474024404	42	18	0
Arrdc1	NM_001162485|NM_178408|NR_027876	260.207463779	2355	321	137
Ercc5	NM_011729	14.7075589502	317	47	77
Mrpl15	NR_033530|NM_025300|NM_001177658	48.168797732	985	67	67
Dclk1	NM_019978|NM_001111053|NM_001195538|NM_001111052|NM_001111051|NM_001195539|NM_001195540	0.0	0	0	0
Tssc4	NM_001115085|NM_020285|NM_138631	3.44176150546	25	13	3
Gm101	NM_001115074	0.0	0	0	0
Pum2	NM_001160222|NM_001160221|NM_001160220|NM_001160219|NR_027670|NM_030723	107.247010172	3544	9	0
Erv3	NM_001166206	0.0	0	0	0
Gm10922	NM_001085554	0.0	0	0	0
Gm14347	NM_001085543	0.0	0	0	0
Dpys	NM_022722|NM_001164466	0.0	0	0	0
Gabra4	NM_010251	0.0	0	0	0
Serpina3g	NM_009251	0.0	0	0	0
Gabra1	NM_010250	0.0	0	0	0
Mapk9	NM_001163671|NM_001163672|NM_016961|NM_207692	0.761508401332	19	0	0
St7	NM_022332|NM_001083315	0.0860840471236	1	0	0
Gga1	NM_145929	5.03604489466	82	37	28
AW549877	NM_145930	0.0	0	0	0
Stac2	NM_146028	94.1722767801	1541	6	110
2610203C22Rik	NR_015470	0.0	0	0	0
Rab3d	NM_031874	11.8303779654	247	87	53
Tas1r2	NM_031873	0.0	0	0	0
Tekt4	NM_027951	0.0	0	0	0
Slc39a5	NM_028051|NM_001136237|NM_028092	0.0	0	0	0
Phf7	NM_027949	1.13078944587	12	0	0
6030422M02Rik	NM_177722	0.0	0	0	0
Snhg6	NR_024067	67.7883296125	149	2	3
Snord87	NR_004410	54.6393740547	18	0	0
Nek2	NM_010892	149.136621684	2413	116	194
Sult1b1	NM_019878	0.0	0	0	0
Nfatc3	NM_010901	29.3831612458	941	0	0
Dlc1	NM_015802|NM_001194940|NM_001194941	0.0	0	0	0
