#Gene_symbol	Refseq_IDs	RPKM	reads	CAST_hits	C57_hits
Hvcn1	NM_001042489|NM_028752	29.6365952123	1112	0	0
Gbp7	NM_001083312|NM_145545	0.167926082733	14	0	0
Arrdc1	NM_001162485|NM_178408|NR_027876	90.3307158759	2323	0	0
Ercc5	NM_011729	4.02795308598	247	0	25
Mrpl15	NR_033530|NM_025300|NM_001177658	1.61080204479	77	0	0
Dclk1	NM_019978|NM_001111053|NM_001195538|NM_001111052|NM_001111051|NM_001195539|NM_001195540	0.0	0	0	54
Tssc4	NM_001115085|NM_020285|NM_138631	6.53199073688	138	0	0
Gm101	NM_001115074	1.35807726962	52	0	0
Pum2	NM_001160222|NM_001160221|NM_001160220|NM_001160219|NR_027670|NM_030723	74.81592979	7009	0	0
Erv3	NM_001166206	0.0195095222859	1	0	0
Gm10922	NM_001085554	0.0	0	0	0
Gm14347	NM_001085543	0.0	0	0	0
Dpys	NM_022722|NM_001164466	11.0495221854	358	1	65
Gabra4	NM_010251	0.0	0	0	0
Serpina3g	NM_009251	0.0	0	0	0
Gabra1	NM_010250	0.0	0	0	0
Mapk9	NM_001163671|NM_001163672|NM_016961|NM_207692	21.7707553886	1548	2	732
St7	NM_022332|NM_001083315	13.5249695701	447	0	0
Gga1	NM_145929	0.582834999026	27	0	0
AW549877	NM_145930	2.13303420879	166	0	5
Stac2	NM_146028	0.0214796177028	1	2	156
2610203C22Rik	NR_015470	9.84266694475	178	3	1045
Rab3d	NM_031874	90.26807787	5362	1	292
Tas1r2	NM_031873	0.0	0	0	0
Tekt4	NM_027951	0.344128174055	8	0	71
Slc39a5	NM_028051|NM_001136237|NM_028092	0.0	0	0	28
Phf7	NM_027949	95.7203907017	2890	0	0
6030422M02Rik	NM_177722	0.577356461493	22	0	209
Snhg6	NR_024067	0.159909686823	1	0	0
Snord87	NR_004410	0.0	0	0	0
Nek2	NM_010892	37.0796751525	1765	0	0
Sult1b1	NM_019878	0.0	0	0	0
