#Gene_symbol	Refseq_IDs	RPKM	reads	CAST_hits	C57_hits
Hvcn1	NM_001042489|NM_028752	4.00682564665	398	175	0
Gbp7	NM_001083312|NM_145545	2.64022935423	627	167	0
Arrdc1	NM_001162485|NM_178408|NR_027876	12.9479961082	938	85	185
Ercc5	NM_011729	0.0512585005122	9	3	0
Mrpl15	NR_033530|NM_025300|NM_001177658	10.5961930464	1697	77	174
Dclk1	NM_019978|NM_001111053|NM_001195538|NM_001111052|NM_001111051|NM_001195539|NM_001195540	0.0	0	0	0
Tssc4	NM_001115085|NM_020285|NM_138631	1.18298943347	70	21	40
Gm101	NM_001115074	0.00912130701875	1	0	0
Pum2	NM_001160222|NM_001160221|NM_001160220|NM_001160219|NR_027670|NM_030723	179.101599094	46636	9	51
Erv3	NM_001166206	0.0	0	0	0
Gm10922	NM_001085554	0.0	0	0	0
Gm14347	NM_001085543	0.11687975052	2	0	0
Dpys	NM_022722|NM_001164466	0.00927010492662	1	0	0
Gabra4	NM_010251	0.0	0	0	0
Serpina3g	NM_009251	8.75611966393	609	0	0
Gabra1	NM_010250	0.0	0	0	0
Mapk9	NM_001163671|NM_001163672|NM_016961|NM_207692	25.5063502662	5115	859	1
St7	NM_022332|NM_001083315	6.37209185695	603	0	0
Gga1	NM_145929	2.86484673886	380	453	8
AW549877	NM_145930	0.942421024868	210	24	0
Stac2	NM_146028	30.7196591103	4095	45	219
2610203C22Rik	NR_015470	0.0	0	0	0
Rab3d	NM_031874	28.7392124064	4888	1606	6
Tas1r2	NM_031873	0.0150183660694	2	0	0
Tekt4	NM_027951	0.0	0	0	0
Slc39a5	NM_028051|NM_001136237|NM_028092	0.0	0	0	0
Phf7	NM_027949	17.5711558785	1519	37	0
6030422M02Rik	NM_177722	0.018770129344	2	0	0
Snhg6	NR_024067	9.88516623262	177	0	0
Snord87	NR_004410	2.6083947264	7	0	0
Nek2	NM_010892	124.104802881	16565	427	1144
Sult1b1	NM_019878	0.0	0	0	0
Nfatc3	NM_010901	29.7225164753	7762	0	0
Dlc1	NM_015802|NM_001194940|NM_001194941	0.499549473663	127	0	0
Arfgef1	NM_001102430	88.7207657566	27170	1761	6
2700078E11Rik	NM_030197|NM_001172097|NM_001172096	3.23751140212	714	108	131
4930528F23Rik	NM_029197	0.0	0	0	0
4930544O15Rik	NM_029196	16.7276782099	588	216	0
Cygb	NM_030206	0.0	0	0	0
Ythdf2	NM_145393	263.452046184	43161	73	30
Coro7	NM_030205	0.228084976811	35	1	19
Tmem51	NM_145402	0.0	0	0	0
Tapbpl	NM_145391	0.893236287743	76	0	0
Ankrd7	NM_029202|NM_001167757	0.0	0	0	0
4930555I21Rik	NM_030189	0.0	0	0	0
Ube4a	NM_145400	0.80260212601	212	97	1
Tmem180	NM_029186	0.0	0	0	0
Zcchc4	NM_030185	0.0472563352757	4	0	0
Rasd2	NM_029182	4.41703870854	534	0	60
Vsig1	NM_030181|NM_026103	0.0	0	0	0
Clip4	NM_175378|NM_030179	0.157692852304	28	0	0
Usp54	NM_030180	12.5172929757	3444	380	2
Spata2L	NM_030176	0.558389340559	58	1	1
Hhipl2	NM_030175	0.0	0	0	0
Rictor	NM_030168	20.2528110181	8281	1834	196
Mios	NM_145374	8.79563682955	1424	154	0
Gm5523	NR_004447	0.297605206192	13	0	0
Plin1	NM_001113471|NM_175640	0.0	0	0	5
Jakmip2	NM_001163637	0.0	0	0	0
Pus10	NM_028956|NM_001033654|NM_028304	0.0	0	0	0
Tnrc6a	NM_144925	6.65598230793	2477	2	0
Npr1	NM_008727	8.43818747562	1502	404	86
Serpine2	NM_009255	9.75788013828	856	268	0
Gamt	NM_010255	0.0240787044981	1	0	0
Serpina3m	NM_009253	0.0	0	0	0
Gabrg1	NM_010252	0.00478331193352	1	0	0
Ahsg	NM_013465	0.0	0	2	0
Ahr	NM_013464	0.0372356632468	9	1	0
Gla	NM_013463	91.4139959067	12085	33	38
Adrb3	NM_013462	0.0494854402345	6	0	0
Adra1a	NM_013461	0.0	0	0	0
Adra1d	NM_013460	0.0	0	0	0
Cfd	NM_013459	0.0	0	0	0
Add2	NM_013458	10.499930898	1432	150	0
Herpud1	NM_022331	0.0	0	0	0
Defb44-ps	NR_002879	0.0	0	0	0
Defb18	NM_001039123	0.0	0	0	0
Defb41	NM_183124	0.0	0	0	0
Gm15386	NM_001040027	0.0	0	0	0
Trp53	NM_011640|NM_001127233	0.521615158852	38	16	4
Trip6	NM_011639	0.0	0	0	0
Rpl4	NM_024212	539.016576494	28455	592	247
Slc4a10	NM_001242383|NM_001242382|NM_001242381|NM_001242379|NM_033552|NM_001242378|NM_001242380	0.0	0	0	0
Oxt	NM_011025	0.0	0	0	0
Col10a1	NM_009925	0.0145241517746	2	0	0
Tysnd1	NM_027912	1.10341247862	110	4	1
Cd276	NM_133983	0.0	0	0	0
Kazn	NM_144531|NM_001109684|NM_001109685	0.0	0	0	0
Gm4956	NR_002858	0.0204777606978	1	0	0
Mlh3	NM_175337	0.138369453225	33	1	7
Gtf2e2	NM_001167921|NM_026584|NM_001167922	94.0427595723	6087	102	138
Atxn3	NM_029705|NM_001167914	89.6822206116	5584	422	477
Mbtps1	NM_001167910|NM_019709	8.50629815079	1574	155	1
Frem3	NM_001167898	0.0	0	0	0
Cd101	NM_001167906|NM_001099332	0.0	0	0	0
Nrg2	NM_001167891	0.0	0	0	0
Psen1	NM_008943	8.98164541522	1187	807	7
Des	NM_010043	0.0	0	0	0
Kcnip2	NM_145703|NM_145704|NM_030716	0.0	0	0	0
Chd6	NM_173368	10.621875648	4887	324	151
4933415F23Rik	NM_025746	0.0	0	0	0
2610528A11Rik	NM_001206684	2.34518938585	78	37	0
Mir30c-2	NR_029717	0.0	0	0	0
Slc16a5	NM_001080934	0.0	0	0	2
Defa26	NM_001079933	0.0	0	0	0
Mrpl45	NM_025927	23.6751759807	2432	84	671
Smap1	NM_028534	14.3902040742	666	40	1
Fbxo18	NM_015792	11.2810580947	1744	448	6
Fbxo8	NM_015791	18.2007041478	2660	181	1
Pnpla6	NM_015801|NM_001122818	0.169744241391	33	2	0
Dkkl1	NM_015789	32.2698222699	1255	459	4
Prdm16	NM_001177995|NM_027504	1.98979545855	751	19	0
Zmym3	NM_019831|NM_001177985|NM_001177988|NM_001177986|NM_001177987	9.67854458894	2304	634	96
Ccm2	NM_001190343|NM_146014|NM_001190344	0.0	0	0	0
Ccr6	NM_001190333|NM_009835|NM_001190335|NM_001190334|NM_001190337|NM_001190336|NM_001190338	0.0881702765907	5	0	0
Ube2r2	NM_026275	28.8322092731	4177	155	0
Rspry1	NM_026274	26.7244222138	4503	616	2
Csprs	NM_033616	0.0	0	0	0
Rnf41	NM_026259|NM_001164237	15.720322189	3014	693	30
4931408C20Rik	NM_001033764	7.5328387175	1429	0	0
LOC100302688	NM_001164374	0.0	0	0	0
Gm13363	NR_002688	0.0	0	0	0
4931428L18Rik	NR_033445	0.0	0	0	0
Mapk14	NM_011951|NM_001168508|NM_001168514|NM_001168513	70.2689352024	9197	1349	819
Gm4850	NR_015347	857.367449251	32852	128	127
Khdrbs2	NM_133235	0.0	0	0	0
Gm9839	NM_001199956	0.0	0	0	0
Btnl3	NM_001111094	0.0108549652487	1	0	0
1700001G17Rik	NR_033199	0.0	0	0	0
Synj2	NM_001113352|NM_001113353|NM_001113351|NM_011523	0.0	0	1	0
Tspyl4	NM_030203	4.55076395408	774	1006	5
4930562C15Rik	NM_030192	0.0	0	0	0
Dopey2	NM_027293|NM_026700	1.7381808726	558	40	214
Rbm42	NM_133693	149.774008704	11083	149	66
Manba	NM_027288	0.16791191094	27	13	0
Prpf6	NM_133701	5.48043555084	732	3	2
Dnajb4	NM_027287|NM_025926	0.605432594264	60	7	0
Cxxc5	NM_133687	1.07951257909	107	0	0
Mosc2	NM_133684	3.40040433597	279	341	39
Tmem19	NM_133683	4.05274776876	534	230	98
