#Gene_symbol	Refseq_IDs	RPKM	reads	CAST_hits	C57_hits
Hvcn1	NM_001042489|NM_028752	43.0392252054	376	48	58
Gbp7	NM_001083312|NM_145545	0.0	0	0	0
Arrdc1	NM_001162485|NM_178408|NR_027876	63.7746254846	415	48	68
Ercc5	NM_011729	13.5037403262	208	47	0
Mrpl15	NR_033530|NM_025300|NM_001177658	93.9987250337	1193	33	88
Dclk1	NM_019978|NM_001111053|NM_001195538|NM_001111052|NM_001111051|NM_001195539|NM_001195540	0.0	0	0	0
Tssc4	NM_001115085|NM_020285|NM_138631	35.1945506807	188	9	15
Gm101	NM_001115074	0.0	0	0	0
Pum2	NM_001160222|NM_001160221|NM_001160220|NM_001160219|NR_027670|NM_030723	65.0752183491	1571	3	5
Erv3	NM_001166206	0.0	0	0	0
Gm10922	NM_001085554	0.0	0	0	0
Gm14347	NM_001085543	0.0	0	0	0
Dpys	NM_022722|NM_001164466	0.0	0	0	0
Gabra4	NM_010251	0.0	0	0	0
Serpina3g	NM_009251	0.0	0	0	0
Gabra1	NM_010250	0.314641727992	5	0	0
Mapk9	NM_001163671|NM_001163672|NM_016961|NM_207692	20.0934360605	361	1	23
St7	NM_022332|NM_001083315	0.120259838339	1	0	0
Gga1	NM_145929	4.17163700924	49	0	13
AW549877	NM_145930	0.0	0	0	0
Stac2	NM_146028	20.755570164	243	0	25
2610203C22Rik	NR_015470	0.0	0	0	0
Rab3d	NM_031874	0.472393830973	7	0	7
Tas1r2	NM_031873	0.0	0	0	0
Tekt4	NM_027951	0.0	0	0	0
Slc39a5	NM_028051|NM_001136237|NM_028092	0.0	0	0	0
Phf7	NM_027949	19.2039929348	146	0	2
6030422M02Rik	NM_177722	0.0	0	0	0
Snhg6	NR_024067	73.0955326373	114	0	1
Snord87	NR_004410	49.3715439743	14	0	0
Nek2	NM_010892	165.531472518	1866	104	166
Sult1b1	NM_019878	0.0	0	0	0
Nfatc3	NM_010901	5.80257725978	134	0	0
Dlc1	NM_015802|NM_001194940|NM_001194941	3.27534089456	77	0	0
Arfgef1	NM_001102430	14.7897143834	392	12	28
2700078E11Rik	NM_030197|NM_001172097|NM_001172096	30.4126872712	582	29	59
4930528F23Rik	NM_029197	0.0	0	0	0
4930544O15Rik	NM_029196	0.0	0	0	0
Cygb	NM_030206	0.0	0	0	0
Ythdf2	NM_145393	130.147736402	1753	3	0
Coro7	NM_030205	0.0	0	0	0
Tmem51	NM_145402	0.0	0	0	0
Tapbpl	NM_145391	0.0	0	0	0
Ankrd7	NM_029202|NM_001167757	0.0	0	0	0
4930555I21Rik	NM_030189	0.0	0	0	0
Ube4a	NM_145400	8.09457245486	188	1	29
Tmem180	NM_029186	0.0	0	0	0
Zcchc4	NM_030185	13.8348818181	102	8	2
Rasd2	NM_029182	0.0	0	0	0
Vsig1	NM_030181|NM_026103	0.0	0	0	0
Clip4	NM_175378|NM_030179	0.0	0	0	0
Usp54	NM_030180	0.0	0	0	0
Spata2L	NM_030176	11.3486379798	104	0	4
Hhipl2	NM_030175	0.0	0	0	0
Rictor	NM_030168	5.53542693763	198	11	5
Mios	NM_145374	11.5897821795	165	21	0
Gm5523	NR_004447	0.0	0	0	0
Plin1	NM_001113471|NM_175640	0.0	0	0	0
Jakmip2	NM_001163637	0.0	0	0	0
Pus10	NM_028956|NM_001033654|NM_028304	9.23186968306	127	10	22
Tnrc6a	NM_144925	8.43308110388	274	0	0
Npr1	NM_008727	8.95558596873	140	19	3
Serpine2	NM_009255	21.5618603492	165	0	44
Gamt	NM_010255	6.3582293766	23	0	0
Serpina3m	NM_009253	0.0	0	0	0
Gabrg1	NM_010252	0.0	0	0	0
Ahsg	NM_013465	0.0	0	0	0
Ahr	NM_013464	2.9687369084	63	0	15
Gla	NM_013463	35.1791674468	397	3	0
Adrb3	NM_013462	0.0935689670836	1	0	0
Adra1a	NM_013461	0.0	0	0	0
Adra1d	NM_013460	0.0	0	0	0
Cfd	NM_013459	0.0	0	0	0
Add2	NM_013458	0.0	0	0	0
Herpud1	NM_022331	0.0	0	0	0
Defb44-ps	NR_002879	0.0	0	0	0
Defb18	NM_001039123	0.0	0	0	0
Defb41	NM_183124	0.0	0	0	0
Gm15386	NM_001040027	0.0	0	0	0
Trp53	NM_011640|NM_001127233	89.7385568382	522	13	29
Trip6	NM_011639	0.0	0	0	0
Rpl4	NM_024212	1666.21676295	7126	362	426
Slc4a10	NM_001242383|NM_001242382|NM_001242381|NM_001242379|NM_033552|NM_001242378|NM_001242380	0.0	0	0	0
Oxt	NM_011025	0.0	0	0	0
Col10a1	NM_009925	0.166750080059	2	0	0
Tysnd1	NM_027912	19.8063113891	174	1	1
Cd276	NM_133983	0.0	0	0	0
Kazn	NM_144531|NM_001109684|NM_001109685	0.0	0	0	0
Gm4956	NR_002858	0.0	0	0	0
Mlh3	NM_175337	2.41275748147	50	17	0
Gtf2e2	NM_001167921|NM_026584|NM_001167922	75.3427887196	448	3	3
Atxn3	NM_029705|NM_001167914	48.7280529709	346	15	26
Mbtps1	NM_001167910|NM_019709	8.6473228136	140	0	11
Frem3	NM_001167898	0.0	0	0	0
Cd101	NM_001167906|NM_001099332	0.0	0	0	0
Nrg2	NM_001167891	0.829920368469	9	0	0
Psen1	NM_008943	20.8477570562	242	1	64
Des	NM_010043	0.0	0	0	0
Kcnip2	NM_145703|NM_145704|NM_030716	12.3987349166	32	2	0
Chd6	NM_173368	3.93298816294	156	2	19
4933415F23Rik	NM_025746	0.0	0	0	0
2610528A11Rik	NM_001206684	0.0	0	0	0
Mir30c-2	NR_029717	0.0	0	0	0
Slc16a5	NM_001080934	0.0	0	0	0
Defa26	NM_001079933	0.0	0	0	0
Mrpl45	NM_025927	53.2136266234	454	59	42
Smap1	NM_028534	33.4594378685	170	0	3
Fbxo18	NM_015792	0.0	0	0	0
Fbxo8	NM_015791	44.5421710281	602	11	24
Pnpla6	NM_015801|NM_001122818	12.7012598978	216	13	8
Dkkl1	NM_015789	4.91294068254	17	3	0
Prdm16	NM_001177995|NM_027504	0.0	0	0	0
