#Gene_symbol	Refseq_IDs	RPKM	reads	CAST_hits	C57_hits
Hvcn1	NM_001042489|NM_028752	62.0101079925	1294	446	0
Gbp7	NM_001083312|NM_145545	8.8841187602	442	92	0
Arrdc1	NM_001162485|NM_178408|NR_027876	33.0476752352	511	92	0
Ercc5	NM_011729	7.15711761988	264	74	0
Mrpl15	NR_033530|NM_025300|NM_001177658	0.0	0	0	0
Dclk1	NM_019978|NM_001111053|NM_001195538|NM_001111052|NM_001111051|NM_001195539|NM_001195540	0.016408556808	1	0	0
Tssc4	NM_001115085|NM_020285|NM_138631	0.0	0	0	0
Gm101	NM_001115074	1.12886306471	26	0	0
Pum2	NM_001160222|NM_001160221|NM_001160220|NM_001160219|NR_027670|NM_030723	110.161589426	6393	6	0
Erv3	NM_001166206	0.0	0	0	0
Gm10922	NM_001085554	0.0	0	0	0
Gm14347	NM_001085543	0.0	0	0	0
Dpys	NM_022722|NM_001164466	0.0	0	0	0
Gabra4	NM_010251	0.0	0	0	0
Serpina3g	NM_009251	0.424031958642	6	0	0
Gabra1	NM_010250	0.0	0	0	0
Mapk9	NM_001163671|NM_001163672|NM_016961|NM_207692	37.5380790491	1589	227	0
St7	NM_022332|NM_001083315	30.3314283899	603	0	0
Gga1	NM_145929	0.538294443768	15	6	0
AW549877	NM_145930	0.0	0	0	0
Stac2	NM_146028	0.0	0	0	0
2610203C22Rik	NR_015470	0.828039811912	9	3	0
Rab3d	NM_031874	121.770845222	4351	2093	2
Tas1r2	NM_031873	0.0	0	0	0
Tekt4	NM_027951	1.501745432	21	0	0
Slc39a5	NM_028051|NM_001136237|NM_028092	0.0	0	0	0
Phf7	NM_027949	11.0124359401	200	7	0
6030422M02Rik	NM_177722	0.0	0	0	0
Snhg6	NR_024067	2.12672597269	8	0	0
Snord87	NR_004410	0.0	0	0	0
Nek2	NM_010892	35.6806926328	988	213	1
Sult1b1	NM_019878	0.0	0	0	0
Nfatc3	NM_010901	4.48845174133	246	0	0
Dlc1	NM_015802|NM_001194940|NM_001194941	0.49453513416	28	1	0
Arfgef1	NM_001102430	49.7801395855	3193	275	0
2700078E11Rik	NM_030197|NM_001172097|NM_001172096	1.02739511372	48	8	0
4930528F23Rik	NM_029197	0.0	0	0	0
4930544O15Rik	NM_029196	0.0	0	0	0
Cygb	NM_030206	0.0	0	0	0
Ythdf2	NM_145393	35.6494581855	1198	3	0
Coro7	NM_030205	0.434277684425	14	0	0
Tmem51	NM_145402	0.0	0	0	0
Tapbpl	NM_145391	0.0	0	0	0
Ankrd7	NM_029202|NM_001167757	0.0	0	0	0
4930555I21Rik	NM_030189	10.8975580769	238	2	0
Ube4a	NM_145400	3.06354454899	170	23	0
Tmem180	NM_029186	2.96692851435	62	4	0
Zcchc4	NM_030185	3.03671928889	54	0	0
Rasd2	NM_029182	0.0394880532151	1	0	0
Vsig1	NM_030181|NM_026103	0.0	0	0	0
Clip4	NM_175378|NM_030179	1.34040121342	50	16	0
Usp54	NM_030180	23.8746591904	1380	212	1
Spata2L	NM_030176	0.0	0	0	0
Hhipl2	NM_030175	0.0	0	0	0
Rictor	NM_030168	25.5184249986	2192	252	1
Mios	NM_145374	1.52887324974	52	8	0
Gm5523	NR_004447	0.0	0	0	0
Plin1	NM_001113471|NM_175640	0.0	0	0	0
Jakmip2	NM_001163637	0.0	0	0	0
Pus10	NM_028956|NM_001033654|NM_028304	1.0907584982	36	17	0
Tnrc6a	NM_144925	8.37795940933	655	1	0
Npr1	NM_008727	0.0	0	0	0
Serpine2	NM_009255	47.9486009105	881	311	0
Gamt	NM_010255	0.11461565995	1	0	0
Serpina3m	NM_009253	0.0	0	0	0
Gabrg1	NM_010252	0.0	0	0	0
Ahsg	NM_013465	0.0	0	0	0
Ahr	NM_013464	8.7833906866	446	97	0
Gla	NM_013463	0.18160053867	5	0	0
Adrb3	NM_013462	0.0	0	0	0
Adra1a	NM_013461	0.0	0	0	0
Adra1d	NM_013460	0.0	0	0	0
Cfd	NM_013459	0.0	0	0	0
Add2	NM_013458	8.93499321902	256	59	0
Herpud1	NM_022331	0.0	0	0	0
Defb44-ps	NR_002879	0.0	0	0	0
Defb18	NM_001039123	0.0	0	0	0
Defb41	NM_183124	0.0	0	0	0
Gm15386	NM_001040027	0.0	0	0	0
Trp53	NM_011640|NM_001127233	94.3531719429	1430	179	0
Trip6	NM_011639	0.0	0	0	0
Rpl4	NM_024212	160.768410886	1734	188	3
Slc4a10	NM_001242383|NM_001242382|NM_001242381|NM_001242379|NM_033552|NM_001242378|NM_001242380	1.02547042582	51	7	0
Oxt	NM_011025	0.0	0	0	0
Col10a1	NM_009925	0.0691355809003	2	0	0
Tysnd1	NM_027912	0.811717613158	17	2	0
Cd276	NM_133983	0.0	0	0	0
Kazn	NM_144531|NM_001109684|NM_001109685	2.41399649571	86	0	0
Gm4956	NR_002858	0.0	0	0	0
Mlh3	NM_175337	0.0399178243086	2	0	0
Gtf2e2	NM_001167921|NM_026584|NM_001167922	37.1830458945	505	15	0
Atxn3	NM_029705|NM_001167914	4.74033745777	234	37	1
Mbtps1	NM_001167910|NM_019709	5.17062154512	201	25	0
Frem3	NM_001167898	0.0	0	0	0
Cd101	NM_001167906|NM_001099332	0.677248707724	20	0	0
Nrg2	NM_001167891	0.0	0	0	0
Psen1	NM_008943	32.8121285013	911	435	0
Des	NM_010043	0.0	0	0	0
Kcnip2	NM_145703|NM_145704|NM_030716	0.0	0	0	0
Chd6	NM_173368	18.85485391	1816	342	1
4933415F23Rik	NM_025746	0.0	0	0	0
2610528A11Rik	NM_001206684	2.86235933797	20	4	0
Mir30c-2	NR_029717	0.0	0	0	0
Slc16a5	NM_001080934	0.648966786688	18	0	0
Defa26	NM_001079933	0.0	0	0	0
Mrpl45	NM_025927	25.6629794619	546	166	1
Smap1	NM_028534	13.1367782091	127	12	0
Fbxo18	NM_015792	69.3705901035	2253	214	0
Fbxo8	NM_015791	81.6700013677	2503	176	1
Pnpla6	NM_015801|NM_001122818	2.17912407426	89	13	0
Dkkl1	NM_015789	0.0	0	0	0
Prdm16	NM_001177995|NM_027504	8.74002232632	693	7	0
Zmym3	NM_019831|NM_001177985|NM_001177988|NM_001177986|NM_001177987	15.5367236185	785	177	0
Ccm2	NM_001190343|NM_146014|NM_001190344	0.0706475237808	1	1	0
Ccr6	NM_001190333|NM_009835|NM_001190335|NM_001190334|NM_001190337|NM_001190336|NM_001190338	0.0839388545891	1	0	0
Ube2r2	NM_026275	7.42561943513	226	0	0
