#Gene_symbol	Refseq_IDs	RPKM	reads	CAST_hits	C57_hits
Hvcn1	NM_001042489|NM_028752	0.0	0	0	0
Gbp7	NM_001083312|NM_145545	0.0	0	0	0
Arrdc1	NM_001162485|NM_178408|NR_027876	0.0	0	0	0
Ercc5	NM_011729	0.0	0	0	0
Mrpl15	NR_033530|NM_025300|NM_001177658	81.2490499083	3176	1	407
Dclk1	NM_019978|NM_001111053|NM_001195538|NM_001111052|NM_001111051|NM_001195539|NM_001195540	0.0424666418979	3	0	0
Tssc4	NM_001115085|NM_020285|NM_138631	11.5076191994	108	132	0
Gm101	NM_001115074	0.0	0	0	0
Pum2	NM_001160222|NM_001160221|NM_001160220|NM_001160219|NR_027670|NM_030723	0.0160371112209	1	0	0
Erv3	NM_001166206	0.0	0	0	0
Gm10922	NM_001085554	0.0	0	0	0
Gm14347	NM_001085543	0.0	0	0	0
Dpys	NM_022722|NM_001164466	0.0	0	0	0
Gabra4	NM_010251	0.0	0	0	0
Serpina3g	NM_009251	0.0	0	0	0
Gabra1	NM_010250	0.0	0	0	0
Mapk9	NM_001163671|NM_001163672|NM_016961|NM_207692	0.0	0	0	0
St7	NM_022332|NM_001083315	0.043393604257	1	0	0
Gga1	NM_145929	0.0	0	0	0
AW549877	NM_145930	50.6226957461	2747	0	198
Stac2	NM_146028	0.0	0	0	0
2610203C22Rik	NR_015470	0.0	0	0	0
Rab3d	NM_031874	0.0	0	0	0
Tas1r2	NM_031873	0.0	0	0	0
Tekt4	NM_027951	0.0	0	0	0
Slc39a5	NM_028051|NM_001136237|NM_028092	0.0	0	0	0
Phf7	NM_027949	0.0	0	0	0
6030422M02Rik	NM_177722	0.0	0	0	0
Snhg6	NR_024067	68.1126952452	297	0	0
Snord87	NR_004410	0.0	0	0	0
Nek2	NM_010892	0.0	0	0	0
Sult1b1	NM_019878	0.0	0	0	0
Nfatc3	NM_010901	2.23512219159	142	0	0
Dlc1	NM_015802|NM_001194940|NM_001194941	25.1323938263	1553	0	0
Arfgef1	NM_001102430	2.16539879009	161	0	0
2700078E11Rik	NM_030197|NM_001172097|NM_001172096	1.18177428331	64	9	1
4930528F23Rik	NM_029197	0.0	0	0	0
4930544O15Rik	NM_029196	0.0	0	0	0
Cygb	NM_030206	0.0	0	0	0
Ythdf2	NM_145393	86.4399575376	3367	0	32
Coro7	NM_030205	0.0	0	0	0
Tmem51	NM_145402	0.0	0	0	0
Tapbpl	NM_145391	0.194763209068	4	0	0
Ankrd7	NM_029202|NM_001167757	0.0	0	0	0
4930555I21Rik	NM_030189	0.0	0	0	0
Ube4a	NM_145400	21.7181023333	1397	178	3
Tmem180	NM_029186	0.0412824410041	1	0	0
Zcchc4	NM_030185	0.0	0	0	0
Rasd2	NM_029182	0.0	0	0	0
Vsig1	NM_030181|NM_026103	0.0	0	0	0
Clip4	NM_175378|NM_030179	0.0	0	0	0
Usp54	NM_030180	10.3578113727	694	0	36
Spata2L	NM_030176	0.0	0	0	0
Hhipl2	NM_030175	0.0	0	0	0
Rictor	NM_030168	13.7287864052	1367	0	306
Mios	NM_145374	0.735556730692	29	0	14
Gm5523	NR_004447	0.301157998944	3	0	0
Plin1	NM_001113471|NM_175640	0.0	0	0	0
Jakmip2	NM_001163637	0.0	0	0	0
Pus10	NM_028956|NM_001033654|NM_028304	104.317649184	3991	513	0
Tnrc6a	NM_144925	0.176549873268	16	2	0
Npr1	NM_008727	0.0	0	0	0
Serpine2	NM_009255	83.3394954215	1775	0	372
Gamt	NM_010255	0.0	0	0	0
Serpina3m	NM_009253	0.0	0	0	0
Gabrg1	NM_010252	0.0	0	0	0
Ahsg	NM_013465	23.0943333165	360	43	0
Ahr	NM_013464	0.0	0	0	0
Gla	NM_013463	143.726266129	4587	0	0
Adrb3	NM_013462	0.0	0	0	0
Adra1a	NM_013461	0.0	0	0	0
Adra1d	NM_013460	0.0	0	0	0
Cfd	NM_013459	0.0	0	0	0
Add2	NM_013458	0.0	0	0	0
Herpud1	NM_022331	0.0	0	0	0
Defb44-ps	NR_002879	0.0	0	0	0
Defb18	NM_001039123	0.0	0	0	0
Defb41	NM_183124	0.0	0	0	0
Gm15386	NM_001040027	0.0	0	0	0
Trp53	NM_011640|NM_001127233	18.9379880874	325	0	99
Trip6	NM_011639	0.0	0	0	0
Rpl4	NM_024212	3972.85425214	49666	416	526
Slc4a10	NM_001242383|NM_001242382|NM_001242381|NM_001242379|NM_033552|NM_001242378|NM_001242380	0.0	0	0	0
Oxt	NM_011025	0.0	0	0	0
Col10a1	NM_009925	0.0	0	0	0
Tysnd1	NM_027912	0.617870157299	15	0	0
Cd276	NM_133983	0.0	0	0	0
Kazn	NM_144531|NM_001109684|NM_001109685	0.0	0	0	0
Gm4956	NR_002858	0.0	0	0	0
Mlh3	NM_175337	5.54428332534	322	121	0
Gtf2e2	NM_001167921|NM_026584|NM_001167922	348.23520775	5517	136	114
Atxn3	NM_029705|NM_001167914	0.0	0	0	0
Mbtps1	NM_001167910|NM_019709	17.0878537604	770	38	0
Frem3	NM_001167898	0.0	0	0	0
Cd101	NM_001167906|NM_001099332	0.0	0	0	0
Nrg2	NM_001167891	0.0	0	0	0
Psen1	NM_008943	80.0719530746	2577	0	1029
Des	NM_010043	0.0	0	0	0
Kcnip2	NM_145703|NM_145704|NM_030716	0.0	0	0	0
Chd6	NM_173368	28.2951137714	3159	1	735
4933415F23Rik	NM_025746	0.0	0	0	0
2610528A11Rik	NM_001206684	0.0	0	0	0
Mir30c-2	NR_029717	0.0	0	0	0
Slc16a5	NM_001080934	0.0311028440701	1	0	0
Defa26	NM_001079933	0.0	0	0	0
Mrpl45	NM_025927	0.121650221081	3	0	2
Smap1	NM_028534	0.713888051235	8	0	0
Fbxo18	NM_015792	0.0531244101711	2	0	0
Fbxo8	NM_015791	0.225187063225	8	0	0
Pnpla6	NM_015801|NM_001122818	0.0211223317942	1	0	0
Dkkl1	NM_015789	202.306168968	1916	0	519
Prdm16	NM_001177995|NM_027504	0.0111065814184	1	0	0
Zmym3	NM_019831|NM_001177985|NM_001177988|NM_001177986|NM_001177987	9.12986748554	497	66	0
Ccm2	NM_001190343|NM_146014|NM_001190344	0.0	0	0	0
Ccr6	NM_001190333|NM_009835|NM_001190335|NM_001190334|NM_001190337|NM_001190336|NM_001190338	0.0	0	0	0
Ube2r2	NM_026275	1.81407330443	64	0	0
Rspry1	NM_026274	3.29004176152	135	0	0
Csprs	NM_033616	0.0	0	0	0
Rnf41	NM_026259|NM_001164237	0.0842420438838	3	0	0
4931408C20Rik	NM_001033764	0.0	0	0	0
LOC100302688	NM_001164374	0.0	0	0	0
Gm13363	NR_002688	0.0	0	0	0
4931428L18Rik	NR_033445	0.0	0	0	0
Mapk14	NM_011951|NM_001168508|NM_001168514|NM_001168513	0.0	0	0	0
Gm4850	NR_015347	0.0	0	0	0
Khdrbs2	NM_133235	0.0	0	0	0
Gm9839	NM_001199956	0.0	0	0	0
Btnl3	NM_001111094	0.0	0	0	0
1700001G17Rik	NR_033199	0.0	0	0	0
Synj2	NM_001113352|NM_001113353|NM_001113351|NM_011523	0.0	0	0	0
Tspyl4	NM_030203	0.0	0	0	0
4930562C15Rik	NM_030192	0.0	0	0	0
Dopey2	NM_027293|NM_026700	0.0	0	0	0
Rbm42	NM_133693	75.4707720333	1360	24	0
Manba	NM_027288	0.0	0	0	0
Prpf6	NM_133701	0.0	0	0	0
Dnajb4	NM_027287|NM_025926	0.0	0	0	0
Cxxc5	NM_133687	0.0828580773369	2	0	0
Mosc2	NM_133684	0.0	0	0	0
Tmem19	NM_133683	24.4958182878	786	0	491
2810432D09Rik	NM_027278	104.950110089	922	0	0
Ptcd3	NM_027275	180.759522069	4152	0	491
Osgep	NM_133676	66.7913554294	918	9	349
Apitd1	NM_027263	9.67370905532	94	15	9
Tor1b	NM_133673	8.1384459827	258	0	12
Sult1a1	NM_133670	0.0	0	0	0
Zfp119b	NM_146249	0.0	0	0	0
Spred2	NM_033523	0.0	0	0	0
Laptm4b	NM_033521	0.0	0	0	0
Gm3448	NM_001123367	0.0	0	0	0
Zbtb40	NM_198248	0.0	0	0	0
AA619741	NR_033627	0.0	0	0	0
Hist1h1d	NM_145713	0.0	0	0	0
Mtnr1b	NM_145712	0.0	0	0	0
Tox	NM_145711	0.0	0	0	0
Nup43	NM_145706	131.527298931	1791	220	265
Tinf2	NM_145705	0.109169112925	2	0	0
Usp44	NM_183199|NM_001206851	0.0	0	0	0
Serpinb9f	NM_183197	0.0	0	0	0
Marveld1	NM_183195	0.0	0	0	0
Reep3	NM_178606|NM_001204915	10.4926681531	578	0	40
Gsdmc3	NM_183194	0.0	0	0	0
Scrt1	NM_130893	0.0	0	0	0
Rtn4ip1	NM_130892	0.0	0	0	0
Grip1	NM_133442|NM_130891|NM_028736	0.0601218307845	2	0	0
Arid5a	NR_033310|NM_001172205|NM_001172206|NM_145996	0.0	0	0	0
Scn1a	NM_018733	0.0118982790666	1	0	0
Lce1d	NM_027137	0.0	0	0	0
Rpl36	NM_018730	720.69359791	247	232	0
Cd244	NM_018729	0.0	0	0	0
Cnnm4	NM_033570	27.2865221289	1331	46	70
Rbbp4	NM_009030	77.5215500205	3175	158	75
Gcnt2	NM_023887|NM_008105|NM_133219	0.0	0	0	0
Zfp704	NM_133218	0.0746394777379	11	0	0
Cep63	NM_001081122	0.0348672365377	1	0	0
Oc90	NM_010953	0.0	0	0	0
Adam7	NM_007402	0.0	0	0	0
Il4i1	NM_010215	0.0	0	0	0
Irak2	NM_172161|NM_001113553	7.32069161345	221	0	130
Lcor	NM_172154	0.0	0	0	0
Mpst	NM_001162493|NM_001162492|NM_138670	0.0	0	0	0
Crisp2	NM_001204071|NM_009420	0.0	0	0	0
Kif9	NM_010628|NM_001163569	0.0	0	0	0
Mtpn	NM_008098	35.8825541387	1510	0	109
Gdf3	NM_008108	140.995032587	3080	259	272
Gcdh	NM_008097|NM_001044744	173.795555667	3912	773	0
Tgm1	NM_019984|NM_001161714|NM_001161715	0.0	0	0	0
4933402J07Rik	NM_177901	0.0	0	0	0
Mgat4a	NM_173870	0.0	0	0	0
Dnaja2	NM_019794	225.67211955	6864	106	780
4930594C11Rik	NR_024017	0.204325159355	6	0	0
2010300C02Rik	NM_028096	0.247290277193	11	0	0
Lnpep	NM_172827	0.0180820791275	1	0	0
Dact2	NM_172826	0.0	0	0	0
Ccdc14	NM_172824	0.0	0	0	0
Lmln	NM_172823	0.0	0	0	0
Atp8b5	NM_177195	0.0	0	0	0
Agbl2	NM_178755	0.0542199399755	2	0	0
Spin4	NM_178753	0.0	0	0	0
Lonrf2	NM_001029878	0.0	0	0	0
Ap1m2	NM_009678|NM_001110300	0.217955944585	4	0	0
Ap1g1	NM_009677	13.3696405857	971	102	14
Lgals8	NM_018886|NM_001199043	55.3282764237	1620	1	1
Camkk1	NM_018883	0.0	0	0	0
Mid1ip1	NM_026524|NM_001166635	0.0	0	0	0
Nmb	NM_026523	98.8301525032	702	0	159
Chid1	NM_026522|NM_001142681	0.0	0	0	0
Ddx19b	NM_001190800|NM_172284|NM_001190786	49.5904552119	2994	3	211
D1Bwg0212e	NM_028043	0.0301293501473	1	0	0
Snord89	NR_028555	0.0	0	0	0
Mef2b	NM_001045484|NM_008578	0.0	0	0	0
Rfx8	NM_001145660	0.0	0	0	0
Gm13718	NM_001145100	32.4300308579	1069	0	1
Tnik	NM_001163007|NM_026910|NM_001163008|NM_001163009	0.0133628665948	1	0	0
Eif2ak3	NM_010121	0.0	0	0	0
Sar1a	NM_009120	14.4544530557	400	0	0
Sap18	NM_009119	0.072809309433	2	0	0
Eif1a	NM_010120	143.199237095	4202	0	0
Ehd1	NM_010119	60.7903941153	2060	0	0
Egr2	NM_010118	0.0	0	0	0
Cops6	NM_012002	72.4908413567	831	62	0
Tekt2	NM_011902	0.0	0	0	0
Cyp4f13	NM_130882	0.0	0	0	0
Pabpc4	NM_130881|NM_148917	158.399403434	1197	0	0
Mfsd9	NM_172499	0.0	0	0	0
A1bg	NM_001081067	0.0	0	0	0
2610017I09Rik	NR_027826	0.0	0	0	0
2900092D14Rik	NR_027891	0.0	0	0	0
Abcc9	NM_011511|NM_021041|NM_001044720|NM_021042	0.0	0	0	0
AI597479	NM_133818	3.6923169126	136	0	0
Cox7a2l	NM_001159529|NM_009187	179.13076916	898	24	53
Fbxo6	NM_001163704|NM_015797|NM_001163707|NM_001163706|NM_001163705	0.750785835626	9	0	0
Jazf1	NM_001168277|NM_173406	0.0	0	0	0
Tcn2	NM_001130459|NM_015749|NM_001130458	0.0	0	0	0
Neu2	NM_001160164|NM_001160163|NM_001160165|NM_015750	0.0623097917447	1	0	0
Slit1	NM_015748	0.0178845875454	1	0	0
Slc20a1	NM_015747|NM_001159593	70.1468077683	2468	435	0
Il5	NM_010558	0.0	0	0	0
Zfp46	NM_009557	0.0	0	0	0
Il3	NM_010556	0.11245764824	1	0	0
Ccs	NM_016892	0.0899225299522	1	0	0
Gm4894	NM_177701	0.0	0	0	0
Syt7	NM_173068|NM_173067|NM_018801	0.0	0	0	0
Nlrp2	NM_177690	0.0	0	0	0
Clec12a	NM_177686	0.0423694033357	1	0	0
4930503L19Rik	NM_172967	0.0410825675761	1	0	0
Sh3rf2	NM_172966|NM_001146299	0.0	0	0	0
Dnajc5g	NM_177677	0.0	0	0	0
Sap130	NM_172965	0.0	0	0	0
Wdr75	NM_028599	0.0	0	0	0
Dcdc2c	NM_001177964	0.0	0	0	0
Gm4776	NR_037690|NR_037691	0.0	0	0	0
Dnahc7b	NM_001160386	0.0	0	0	0
Sema6a	NM_018744	0.0	0	0	0
Bet1l	NM_018742	0.0616510199602	1	0	0
Rp9	NM_018739	0.0	0	0	0
Wdr20a	NM_027149	0.0	0	0	0
Trip13	NM_027182	28.6080896259	689	16	25
Exosc8	NM_027148|NM_001163570	382.270546251	4804	738	566
Ctps2	NM_001168568|NM_018737|NM_001168571|NM_001168569|NR_033143	0.0	0	0	0
Mre11a	NM_018736	0.0	0	0	0
Gbp3	NM_018734	0.0	0	0	0
Gm711	NM_198628	0.0	0	0	0
4430402I18Rik	NM_198651	0.0	0	0	0
Galntl6	NM_175032	0.0	0	0	0
Casp8	NM_009812|NM_001080126	0.0	0	0	0
Rtkn2	NM_001081346	0.0	0	0	0
Capn3	NM_007601|NM_001177799|NM_001109761	0.0	0	0	0
Arhgap1	NR_027371|NR_027373|NR_027372|NM_001145902|NM_146124	6.39678409928	171	20	15
Serpina3n	NM_009252	0.0	0	0	0
Polh	NM_030715	0.0	0	0	0
Dtx3	NM_030714	0.0	0	0	0
Pitpnc1	NM_145823	41.2909254312	2794	252	339
Veph1	NM_145820|NM_028357	0.0	0	0	0
1700019A02Rik	NM_027070	0.0	0	0	0
Prelid1	NM_025596	155.591253781	960	0	0
Mrpl51	NM_025595	104.996599478	1271	258	347
1700029H14Rik	NM_025601|NM_001080781	0.0	0	0	0
Rpl36al	NM_025589	729.640062017	1485	0	0
Dda1	NM_025600	19.4703520517	369	0	0
Zfp346	NM_012017	0.0	0	0	0
Xrn2	NM_011917	16.0305594185	575	7	59
1700029F12Rik	NM_025585|NM_001080777	0.0	0	0	0
2310061N02Rik	NM_027155	0.0	0	0	0
Ccdc150	NM_030025	0.0	0	0	0
Gtf3c3	NM_001033194	0.219557504444	6	0	0
Slc2a9	NM_001102415|NM_001102414|NM_145559|NM_001012363	0.0	0	0	0
Kng1	NM_001102412|NM_001102411|NM_023125	0.0	0	0	0
Smarca2	NM_011416|NM_026003	0.0	0	0	0
Mtdh	NM_026002	64.9886670264	2549	0	0
Cisd2	NM_025902	0.359883728229	11	0	0
Rnaseh2b	NM_026001	0.0	0	0	0
Smarcd3	NM_025891	0.0	0	0	0
Mobkl3	NM_025283	33.9203375171	963	0	0
Chrm4	NM_007699	0.0340531607956	1	0	0
Bcl2l13	NM_153516	65.2731715486	4835	913	95
Ammecr1l	NM_153515|NM_001242430	26.0537248985	1229	0	126
Kcng3	NM_153512	0.0	0	0	0
