#Gene_symbol	Refseq_IDs	RPKM	reads	CAST_hits	C57_hits
Hvcn1	NM_001042489|NM_028752	4.7712214025	42	0	12
Gbp7	NM_001083312|NM_145545	0.0	0	0	0
Arrdc1	NM_001162485|NM_178408|NR_027876	66.5888193954	431	77	44
Ercc5	NM_011729	2.15415469009	33	7	0
Mrpl15	NR_033530|NM_025300|NM_001177658	90.2582085974	1083	75	43
Dclk1	NM_019978|NM_001111053|NM_001195538|NM_001111052|NM_001111051|NM_001195539|NM_001195540	0.0	0	0	0
Tssc4	NM_001115085|NM_020285|NM_138631	0.292471992797	1	0	0
Gm101	NM_001115074	0.0	0	0	0
Pum2	NM_001160222|NM_001160221|NM_001160220|NM_001160219|NR_027670|NM_030723	100.353352311	2419	8	10
Erv3	NM_001166206	0.0	0	0	0
Gm10922	NM_001085554	0.0	0	0	0
Gm14347	NM_001085543	0.0	0	0	0
Dpys	NM_022722|NM_001164466	0.0	0	0	0
Gabra4	NM_010251	0.0	0	0	0
Serpina3g	NM_009251	0.0	0	0	0
Gabra1	NM_010250	0.0315604573852	1	0	0
Mapk9	NM_001163671|NM_001163672|NM_016961|NM_207692	6.2684183361	112	0	1
St7	NM_022332|NM_001083315	0.0	0	0	0
Gga1	NM_145929	9.05901632271	105	17	16
AW549877	NM_145930	0.0	0	0	0
Stac2	NM_146028	24.3390127623	284	4	15
2610203C22Rik	NR_015470	0.0	0	0	0
Rab3d	NM_031874	0.0	0	0	0
Tas1r2	NM_031873	0.0	0	0	0
Tekt4	NM_027951	0.0	0	0	0
Slc39a5	NM_028051|NM_001136237|NM_028092	0.0	0	0	0
Phf7	NM_027949	0.0	0	0	0
6030422M02Rik	NM_177722	0.0	0	0	0
Snhg6	NR_024067	49.2010470929	77	0	10
Snord87	NR_004410	0.0	0	0	0
Nek2	NM_010892	250.903876296	2819	230	97
Sult1b1	NM_019878	0.0	0	0	0
Nfatc3	NM_010901	2.02730732182	47	0	0
Dlc1	NM_015802|NM_001194940|NM_001194941	0.682673013342	16	0	0
Arfgef1	NM_001102430	6.36596537883	168	20	0
2700078E11Rik	NM_030197|NM_001172097|NM_001172096	15.8556540148	303	18	12
4930528F23Rik	NM_029197	0.0	0	0	0
4930544O15Rik	NM_029196	0.0	0	0	0
Cygb	NM_030206	0.0	0	0	0
Ythdf2	NM_145393	152.55818552	2048	0	0
Coro7	NM_030205	7.76731991765	104	19	0
Tmem51	NM_145402	0.0	0	0	0
Tapbpl	NM_145391	0.0	0	0	0
Ankrd7	NM_029202|NM_001167757	0.0	0	0	0
4930555I21Rik	NM_030189	0.0	0	0	0
Ube4a	NM_145400	4.57792739757	106	5	13
Tmem180	NM_029186	0.0	0	0	0
Zcchc4	NM_030185	2.38089531558	18	0	3
Rasd2	NM_029182	0.0	0	0	0
Vsig1	NM_030181|NM_026103	0.0	0	0	0
Clip4	NM_175378|NM_030179	0.0	0	0	0
Usp54	NM_030180	3.02531108443	73	0	9
Spata2L	NM_030176	0.0	0	0	0
Hhipl2	NM_030175	0.0	0	0	0
Rictor	NM_030168	27.1292823949	965	39	60
Mios	NM_145374	10.1058390924	143	20	0
Gm5523	NR_004447	0.0	0	0	0
Plin1	NM_001113471|NM_175640	0.0	0	0	0
Jakmip2	NM_001163637	0.0	0	0	0
Pus10	NM_028956|NM_001033654|NM_028304	17.0984113667	235	38	0
Tnrc6a	NM_144925	3.51939113399	114	1	2
Npr1	NM_008727	1.25568695062	20	4	0
Serpine2	NM_009255	32.4417637979	248	19	24
Gamt	NM_010255	16.0828613836	58	0	0
Serpina3m	NM_009253	0.0	0	0	0
Gabrg1	NM_010252	0.0	0	0	0
Ahsg	NM_013465	0.0	0	0	0
Ahr	NM_013464	0.0	0	0	0
Gla	NM_013463	52.8857887824	595	0	0
Adrb3	NM_013462	4.92740328489	53	0	2
Adra1a	NM_013461	0.0	0	0	0
Adra1d	NM_013460	0.0	0	0	0
Cfd	NM_013459	0.0	0	0	0
Add2	NM_013458	0.0	0	0	0
Herpud1	NM_022331	0.0	0	0	0
Defb44-ps	NR_002879	0.0	0	0	0
Defb18	NM_001039123	0.0	0	0	0
Defb41	NM_183124	0.0	0	0	0
Gm15386	NM_001040027	0.0	0	0	0
Trp53	NM_011640|NM_001127233	68.1996327209	396	5	17
Trip6	NM_011639	0.74364327714	5	0	0
Rpl4	NM_024212	2031.00440156	8659	402	516
Slc4a10	NM_001242383|NM_001242382|NM_001242381|NM_001242379|NM_033552|NM_001242378|NM_001242380	0.0	0	0	0
Oxt	NM_011025	0.0	0	0	0
Col10a1	NM_009925	0.250890536482	3	0	0
Tysnd1	NM_027912	6.06885782079	53	4	0
Cd276	NM_133983	0.0	0	0	0
Kazn	NM_144531|NM_001109684|NM_001109685	0.74925494902	11	0	0
Gm4956	NR_002858	0.0	0	0	0
Mlh3	NM_175337	0.968056337105	20	0	4
Gtf2e2	NM_001167921|NM_026584|NM_001167922	143.716034342	851	7	16
Atxn3	NM_029705|NM_001167914	136.393970551	1146	50	119
Mbtps1	NM_001167910|NM_019709	39.620609765	640	51	8
Frem3	NM_001167898	0.0	0	0	0
Cd101	NM_001167906|NM_001099332	0.0	0	0	0
Nrg2	NM_001167891	2.86736234634	31	0	0
Psen1	NM_008943	43.7713894016	506	56	120
Des	NM_010043	0.0	0	0	0
Kcnip2	NM_145703|NM_145704|NM_030716	0.0	0	0	0
Chd6	NM_173368	3.21165385579	127	14	2
4933415F23Rik	NM_025746	0.0	0	0	0
2610528A11Rik	NM_001206684	0.0	0	0	0
Mir30c-2	NR_029717	0.0	0	0	0
Slc16a5	NM_001080934	1.04011563001	12	0	0
Defa26	NM_001079933	0.0	0	0	0
Mrpl45	NM_025927	78.6817386827	669	78	70
Smap1	NM_028534	26.5326547683	134	2	0
Fbxo18	NM_015792	5.40061936045	73	0	5
Fbxo8	NM_015791	16.2905739056	220	0	5
Pnpla6	NM_015801|NM_001122818	13.595367493	231	23	2
Dkkl1	NM_015789	0.0	0	0	0
Prdm16	NM_001177995|NM_027504	1.77955867087	59	1	0
Zmym3	NM_019831|NM_001177985|NM_001177988|NM_001177986|NM_001177987	8.09872722596	169	26	0
Ccm2	NM_001190343|NM_146014|NM_001190344	0.0	0	0	0
Ccr6	NM_001190333|NM_009835|NM_001190335|NM_001190334|NM_001190337|NM_001190336|NM_001190338	0.0	0	0	0
Ube2r2	NM_026275	2.56862291379	33	0	0
Rspry1	NM_026274	9.01104766064	133	14	0
Csprs	NM_033616	0.0	0	0	0
Rnf41	NM_026259|NM_001164237	38.7618960106	648	18	56
4931408C20Rik	NM_001033764	0.0	0	0	0
LOC100302688	NM_001164374	0.0	0	0	0
Gm13363	NR_002688	0.0	0	0	0
4931428L18Rik	NR_033445	0.0	0	0	0
Mapk14	NM_011951|NM_001168508|NM_001168514|NM_001168513	18.7394752318	254	1	64
Gm4850	NR_015347	11.9562621903	38	1	0
Khdrbs2	NM_133235	0.0	0	0	0
Gm9839	NM_001199956	0.0	0	0	0
Btnl3	NM_001111094	0.0	0	0	0
1700001G17Rik	NR_033199	0.0	0	0	0
Synj2	NM_001113352|NM_001113353|NM_001113351|NM_011523	0.0	0	0	0
Tspyl4	NM_030203	0.0	0	0	0
4930562C15Rik	NM_030192	0.277511193801	4	0	0
Dopey2	NM_027293|NM_026700	0.0	0	0	0
Rbm42	NM_133693	381.871533723	2482	45	51
Manba	NM_027288	0.0	0	0	0
Prpf6	NM_133701	36.1956932947	421	6	0
Dnajb4	NM_027287|NM_025926	0.0	0	0	0
Cxxc5	NM_133687	0.0	0	0	0
Mosc2	NM_133684	22.2421633334	160	3	66
Tmem19	NM_133683	19.3994758001	223	52	69
2810432D09Rik	NM_027278	61.1506996143	196	0	0
Ptcd3	NM_027275	113.008909423	930	91	24
Osgep	NM_133676	50.5531377402	236	60	50
Apitd1	NM_027263	65.7263752372	230	10	49
Tor1b	NM_133673	59.5668934546	682	0	188
Sult1a1	NM_133670	0.0	0	0	0
Zfp119b	NM_146249	0.0	0	0	0
Spred2	NM_033523	0.0	0	0	0
Laptm4b	NM_033521	0.0	0	0	0
Gm3448	NM_001123367	0.0	0	0	0
Zbtb40	NM_198248	10.7005221725	294	0	101
AA619741	NR_033627	0.0	0	0	0
Hist1h1d	NM_145713	0.0	0	0	0
Mtnr1b	NM_145712	0.0	0	0	0
Tox	NM_145711	0.0	0	0	0
Nup43	NM_145706	160.608500897	792	13	38
Tinf2	NM_145705	110.774608676	736	102	93
Usp44	NM_183199|NM_001206851	0.0	0	0	0
Serpinb9f	NM_183197	0.384944755225	1	0	0
Marveld1	NM_183195	0.0	0	0	0
Reep3	NM_178606|NM_001204915	1.33743323908	25	3	0
Gsdmc3	NM_183194	0.0	0	0	0
Scrt1	NM_130893	0.0	0	0	0
Rtn4ip1	NM_130892	12.2742384809	140	0	66
Grip1	NM_133442|NM_130891|NM_028736	0.0	0	0	0
Arid5a	NR_033310|NM_001172205|NM_001172206|NM_145996	0.0474809420557	1	0	0
Scn1a	NM_018733	0.0	0	0	0
Lce1d	NM_027137	0.0	0	0	0
Rpl36	NM_018730	49.5226225641	7	3	0
Cd244	NM_018729	0.0	0	0	0
Cnnm4	NM_033570	41.4849275447	723	28	21
Rbbp4	NM_009030	79.5955907782	1142	14	133
Gcnt2	NM_023887|NM_008105|NM_133219	0.0	0	0	0
Zfp704	NM_133218	0.0	0	0	0
Cep63	NM_001081122	20.7293321824	214	0	0
Oc90	NM_010953	0.0	0	0	0
Adam7	NM_007402	0.0	0	0	0
Il4i1	NM_010215	0.0	0	0	0
Irak2	NM_172161|NM_001113553	32.6165961924	322	2	59
Lcor	NM_172154	0.30874831322	6	0	0
Mpst	NM_001162493|NM_001162492|NM_138670	0.0	0	0	0
Crisp2	NM_001204071|NM_009420	0.0	0	0	0
Kif9	NM_010628|NM_001163569	11.6384879475	141	4	10
Mtpn	NM_008098	89.81380991	1328	86	59
Gdf3	NM_008108	46.3137834537	362	24	27
Gcdh	NM_008097|NM_001044744	28.8575977653	240	9	22
Tgm1	NM_019984|NM_001161714|NM_001161715	0.0	0	0	0
4933402J07Rik	NM_177901	0.0	0	0	0
Mgat4a	NM_173870	0.111325117549	3	0	0
Dnaja2	NM_019794	185.972112884	2017	141	73
4930594C11Rik	NR_024017	1.94257855087	20	0	0
2010300C02Rik	NM_028096	0.0	0	0	0
Lnpep	NM_172827	4.31976222135	86	3	0
Dact2	NM_172826	0.0	0	0	0
Ccdc14	NM_172824	4.49336536779	71	0	6
Lmln	NM_172823	0.0	0	0	0
Atp8b5	NM_177195	1.4919405578	26	0	0
Agbl2	NM_178755	0.0	0	0	0
Spin4	NM_178753	0.0	0	0	0
Lonrf2	NM_001029878	0.0	0	0	0
Ap1m2	NM_009678|NM_001110300	94.1558868959	623	34	62
Ap1g1	NM_009677	36.8817393909	961	19	118
Lgals8	NM_018886|NM_001199043	71.7642994073	758	0	19
Camkk1	NM_018883	0.0	0	0	0
Mid1ip1	NM_026524|NM_001166635	0.0	0	0	0
Nmb	NM_026523	0.0	0	0	0
Chid1	NM_026522|NM_001142681	12.0753515649	171	17	0
Ddx19b	NM_001190800|NM_172284|NM_001190786	8.29966890511	178	11	0
D1Bwg0212e	NM_028043	1.10019774853	13	0	1
Snord89	NR_028555	0.0	0	0	0
Mef2b	NM_001045484|NM_008578	0.0	0	0	0
Rfx8	NM_001145660	0.0	0	0	0
Gm13718	NM_001145100	103.571532267	1161	15	24
Tnik	NM_001163007|NM_026910|NM_001163008|NM_001163009	1.77979836869	30	3	0
Eif2ak3	NM_010121	0.0	0	0	0
Sar1a	NM_009120	148.385699266	1475	204	69
Sap18	NM_009119	2.81630161296	28	2	0
Eif1a	NM_010120	177.015037939	1836	0	0
Ehd1	NM_010119	65.1938179104	793	0	0
Egr2	NM_010118	0.0	0	0	0
Cops6	NM_012002	363.093686396	1518	30	55
Tekt2	NM_011902	52.3875285358	299	7	12
Cyp4f13	NM_130882	0.0	0	0	0
Pabpc4	NM_130881|NM_148917	133.242996419	365	23	0
Mfsd9	NM_172499	0.0	0	0	0
A1bg	NM_001081067	0.0	0	0	0
2610017I09Rik	NR_027826	0.0	0	0	0
2900092D14Rik	NR_027891	0.0	0	0	0
Abcc9	NM_011511|NM_021041|NM_001044720|NM_021042	0.0	0	0	0
AI597479	NM_133818	12.3044244872	163	31	0
