#Gene_symbol	Refseq_IDs	RPKM	reads	CAST_hits	C57_hits
Hvcn1	NM_001042489|NM_028752	8.73595258544	1037	424	8
Gbp7	NM_001083312|NM_145545	1.18393368384	336	91	17
Arrdc1	NM_001162485|NM_178408|NR_027876	77.6022542526	6839	335	1216
Ercc5	NM_011729	4.95645157113	1040	429	22
Mrpl15	NR_033530|NM_025300|NM_001177658	22.9355030215	5044	308	178
Dclk1	NM_019978|NM_001111053|NM_001195538|NM_001111052|NM_001111051|NM_001195539|NM_001195540	0.0217014372933	7	0	0
Tssc4	NM_001115085|NM_020285|NM_138631	18.9920996381	1343	384	57
Gm101	NM_001115074	0.0	0	0	0
Pum2	NM_001160222|NM_001160221|NM_001160220|NM_001160219|NR_027670|NM_030723	197.160605768	62873	14	2
Erv3	NM_001166206	0.0	0	0	0
Gm10922	NM_001085554	0.0	0	0	0
Gm14347	NM_001085543	0.0	0	0	0
Dpys	NM_022722|NM_001164466	0.0	0	0	0
Gabra4	NM_010251	0.0	0	0	0
Serpina3g	NM_009251	0.252654125823	21	0	0
Gabra1	NM_010250	0.0	0	0	0
Mapk9	NM_001163671|NM_001163672|NM_016961|NM_207692	29.1798287311	6993	768	73
St7	NM_022332|NM_001083315	5.04911150565	573	0	0
Gga1	NM_145929	8.9077215797	1412	889	162
AW549877	NM_145930	0.0600841321629	16	10	22
Stac2	NM_146028	32.2530452938	5138	55	294
2610203C22Rik	NR_015470	0.323201343839	20	0	26
Rab3d	NM_031874	32.7272868728	6652	2964	16
Tas1r2	NM_031873	0.0	0	0	0
Tekt4	NM_027951	0.0	0	0	0
Slc39a5	NM_028051|NM_001136237|NM_028092	0.0	0	0	0
Phf7	NM_027949	14.7226474563	1521	86	0
6030422M02Rik	NM_177722	0.0	0	0	0
Snhg6	NR_024067	19.1138492807	409	2	2
Snord87	NR_004410	17.4613349382	56	0	0
Nek2	NM_010892	125.170462796	19966	585	1234
Sult1b1	NM_019878	0.00735798332165	1	0	0
Nfatc3	NM_010901	34.1765016594	10666	0	0
Dlc1	NM_015802|NM_001194940|NM_001194941	1.85967612126	565	0	0
Arfgef1	NM_001102430	85.4787229107	31283	2605	27
2700078E11Rik	NM_030197|NM_001172097|NM_001172096	0.901469790651	232	85	28
4930528F23Rik	NM_029197	0.0225895283654	2	0	0
4930544O15Rik	NM_029196	19.8535662376	834	1	193
Cygb	NM_030206	0.0	0	0	0
Ythdf2	NM_145393	267.131396579	52300	146	240
Coro7	NM_030205	8.1032938246	1486	340	19
Tmem51	NM_145402	0.0411696596969	4	0	2
Tapbpl	NM_145391	0.599924356285	61	1	0
Ankrd7	NM_029202|NM_001167757	0.0	0	0	0
4930555I21Rik	NM_030189	0.708334194997	88	0	0
Ube4a	NM_145400	3.88390906576	1226	15	397
Tmem180	NM_029186	2.57418715806	306	25	0
Zcchc4	NM_030185	0.949041974786	96	4	1
Rasd2	NM_029182	0.0	0	0	0
Vsig1	NM_030181|NM_026103	0.0	0	0	0
Clip4	NM_175378|NM_030179	1.46564403041	311	173	2
Usp54	NM_030180	22.8767717807	7522	228	482
Spata2L	NM_030176	1.20035452754	149	1	0
Hhipl2	NM_030175	0.0	0	0	0
Rictor	NM_030168	17.2624225966	8435	1379	307
Mios	NM_145374	21.3669193922	4134	1034	376
Gm5523	NR_004447	0.0766246481891	4	0	0
Plin1	NM_001113471|NM_175640	0.0	0	0	0
Jakmip2	NM_001163637	0.0980432182848	18	0	0
Pus10	NM_028956|NM_001033654|NM_028304	0.184981751913	30	0	26
Tnrc6a	NM_144925	1.93599145893	861	0	3
Npr1	NM_008727	0.719258178093	153	8	25
Serpine2	NM_009255	4.85527154281	509	2	215
Gamt	NM_010255	2.59918366317	129	0	0
Serpina3m	NM_009253	0.0	0	0	0
Gabrg1	NM_010252	0.0	0	0	0
Ahsg	NM_013465	0.0	0	0	0
Ahr	NM_013464	0.0311582617551	9	5	0
Gla	NM_013463	59.5113849847	9402	31	0
Adrb3	NM_013462	0.986907244256	143	0	0
Adra1a	NM_013461	0.0	0	0	0
Adra1d	NM_013460	0.0	0	0	0
Cfd	NM_013459	0.0	0	0	0
Add2	NM_013458	5.55272469466	905	374	4
Herpud1	NM_022331	0.174593147207	17	0	0
Defb44-ps	NR_002879	0.0	0	0	0
Defb18	NM_001039123	0.0	0	0	0
Defb41	NM_183124	0.0	0	0	0
Gm15386	NM_001040027	0.0	0	0	0
Trp53	NM_011640|NM_001127233	31.1392950823	2716	280	184
