#Gene_symbol	Refseq_IDs	RPKM	reads	CAST_hits	C57_hits
Hvcn1	NM_001042489|NM_028752	0.0	0	0	0
Gbp7	NM_001083312|NM_145545	0.0	0	0	0
Arrdc1	NM_001162485|NM_178408|NR_027876	34.4565846882	378	0	111
Ercc5	NM_011729	2.18196398045	57	1	0
Mrpl15	NR_033530|NM_025300|NM_001177658	25.6638883772	513	4	62
Dclk1	NM_019978|NM_001111053|NM_001195538|NM_001111052|NM_001111051|NM_001195539|NM_001195540	0.0	0	0	0
Tssc4	NM_001115085|NM_020285|NM_138631	23.6262859522	208	50	0
Gm101	NM_001115074	0.0	0	0	0
Pum2	NM_001160222|NM_001160221|NM_001160220|NM_001160219|NR_027670|NM_030723	33.8060284946	1381	0	0
Erv3	NM_001166206	0.0	0	0	0
Gm10922	NM_001085554	0.0	0	0	0
Gm14347	NM_001085543	0.0	0	0	0
Dpys	NM_022722|NM_001164466	0.0	0	0	0
Gabra4	NM_010251	0.0	0	0	0
Serpina3g	NM_009251	0.0	0	0	0
Gabra1	NM_010250	0.0	0	0	0
Mapk9	NM_001163671|NM_001163672|NM_016961|NM_207692	11.4747169771	347	0	19
St7	NM_022332|NM_001083315	1.27845845766	18	0	0
Gga1	NM_145929	11.451847442	226	30	55
AW549877	NM_145930	0.060326070847	2	1	0
Stac2	NM_146028	0.0	0	0	0
2610203C22Rik	NR_015470	0.0	0	0	0
Rab3d	NM_031874	0.0	0	0	0
Tas1r2	NM_031873	0.0	0	0	0
Tekt4	NM_027951	0.0	0	0	0
Slc39a5	NM_028051|NM_001136237|NM_028092	0.0	0	0	0
Phf7	NM_027949	0.0	0	0	0
6030422M02Rik	NM_177722	0.0	0	0	0
Snhg6	NR_024067	96.4702034545	257	0	4
Snord87	NR_004410	0.0	0	0	0
Nek2	NM_010892	0.0	0	0	0
Sult1b1	NM_019878	0.0	0	0	0
Nfatc3	NM_010901	4.92078388249	191	0	0
Dlc1	NM_015802|NM_001194940|NM_001194941	0.573596090106	23	0	0
Arfgef1	NM_001102430	27.8257018774	1264	41	151
2700078E11Rik	NM_030197|NM_001172097|NM_001172096	5.16015648582	163	7	0
4930528F23Rik	NM_029197	0.0	0	0	0
4930544O15Rik	NM_029196	0.0	0	0	0
Cygb	NM_030206	0.0	0	0	0
Ythdf2	NM_145393	49.5412301944	1179	4	4
Coro7	NM_030205	6.35105613862	145	14	0
Tmem51	NM_145402	0.0	0	0	0
Tapbpl	NM_145391	0.159391383783	2	0	0
Ankrd7	NM_029202|NM_001167757	0.0	0	0	0
4930555I21Rik	NM_030189	1.29306615354	20	0	0
Ube4a	NM_145400	18.3972178023	723	158	8
Tmem180	NM_029186	2.09466981828	31	0	0
Zcchc4	NM_030185	0.0	0	0	0
Rasd2	NM_029182	0.0	0	0	0
Vsig1	NM_030181|NM_026103	0.0	0	0	0
Clip4	NM_175378|NM_030179	0.0	0	0	0
Usp54	NM_030180	3.76198877802	154	0	5
Spata2L	NM_030176	48.2075113166	745	0	115
Hhipl2	NM_030175	0.0	0	0	0
Rictor	NM_030168	0.739715164766	45	0	10
Mios	NM_145374	30.0569713015	724	150	121
Gm5523	NR_004447	2.464522377	15	0	0
Plin1	NM_001113471|NM_175640	0.0	0	0	0
Jakmip2	NM_001163637	0.0	0	0	0
Pus10	NM_028956|NM_001033654|NM_028304	64.3356906979	1299	189	1
Tnrc6a	NM_144925	11.26990505	624	0	16
Npr1	NM_008727	0.490876143238	13	0	3
Serpine2	NM_009255	6.14795148041	80	0	2
Gamt	NM_010255	0.0	0	0	0
Serpina3m	NM_009253	0.0	0	0	0
Gabrg1	NM_010252	0.0	0	0	0
Ahsg	NM_013465	0.0	0	0	0
Ahr	NM_013464	0.0	0	0	0
Gla	NM_013463	161.548789835	3150	0	0
Adrb3	NM_013462	0.0	0	0	0
Adra1a	NM_013461	0.0	0	0	0
Adra1d	NM_013460	0.0	0	0	0
Cfd	NM_013459	0.0	0	0	0
Add2	NM_013458	0.0	0	0	0
Herpud1	NM_022331	0.0	0	0	0
Defb44-ps	NR_002879	0.0	0	0	0
Defb18	NM_001039123	0.0	0	0	0
Defb41	NM_183124	0.0	0	0	0
Gm15386	NM_001040027	0.0	0	0	0
Trp53	NM_011640|NM_001127233	2.38434304154	25	0	6
Trip6	NM_011639	0.0	0	0	0
Rpl4	NM_024212	2343.9386936	17903	508	493
Slc4a10	NM_001242383|NM_001242382|NM_001242381|NM_001242379|NM_033552|NM_001242378|NM_001242380	0.0	0	0	0
Oxt	NM_011025	0.0	0	0	0
Col10a1	NM_009925	0.19524060114	4	0	0
Tysnd1	NM_027912	1.28099700205	19	0	0
Cd276	NM_133983	0.0	0	0	0
Kazn	NM_144531|NM_001109684|NM_001109685	2.46195996793	55	0	0
Gm4956	NR_002858	0.0	0	0	0
Mlh3	NM_175337	0.0	0	0	0
Gtf2e2	NM_001167921|NM_026584|NM_001167922	55.4468095338	560	25	0
Atxn3	NM_029705|NM_001167914	2.0023049022	70	0	0
Mbtps1	NM_001167910|NM_019709	0.399556255857	11	3	0
Frem3	NM_001167898	0.0	0	0	0
Cd101	NM_001167906|NM_001099332	0.0	0	0	0
Nrg2	NM_001167891	0.0	0	0	0
Psen1	NM_008943	83.3044904936	1638	390	220
Des	NM_010043	0.0	0	0	0
Kcnip2	NM_145703|NM_145704|NM_030716	0.0	0	0	0
Chd6	NM_173368	2.81481874179	192	0	108
4933415F23Rik	NM_025746	0.0	0	0	0
2610528A11Rik	NM_001206684	0.0	0	0	0
Mir30c-2	NR_029717	0.0	0	0	0
Slc16a5	NM_001080934	0.0	0	0	0
Defa26	NM_001079933	0.0	0	0	0
Mrpl45	NM_025927	167.849782267	2529	64	600
Smap1	NM_028534	8.47140414439	58	0	2
Fbxo18	NM_015792	0.0	0	0	0
Fbxo8	NM_015791	0.0460724656802	1	0	0
Pnpla6	NM_015801|NM_001122818	0.726021880491	21	1	0
Dkkl1	NM_015789	113.026403563	654	50	119
Prdm16	NM_001177995|NM_027504	0.0	0	0	0
Zmym3	NM_019831|NM_001177985|NM_001177988|NM_001177986|NM_001177987	0.0	0	0	0
Ccm2	NM_001190343|NM_146014|NM_001190344	5.48653457272	55	0	12
Ccr6	NM_001190333|NM_009835|NM_001190335|NM_001190334|NM_001190337|NM_001190336|NM_001190338	0.0	0	0	0
Ube2r2	NM_026275	10.1139197503	218	0	9
Rspry1	NM_026274	0.0	0	0	0
Csprs	NM_033616	0.0	0	0	0
Rnf41	NM_026259|NM_001164237	3.71598719845	106	28	0
4931408C20Rik	NM_001033764	0.0	0	0	0
LOC100302688	NM_001164374	0.0	0	0	0
Gm13363	NR_002688	0.0	0	0	0
4931428L18Rik	NR_033445	0.0	0	0	0
Mapk14	NM_011951|NM_001168508|NM_001168514|NM_001168513	27.8415639793	537	14	131
Gm4850	NR_015347	0.0	0	0	0
Khdrbs2	NM_133235	0.0	0	0	0
Gm9839	NM_001199956	0.0	0	0	0
Btnl3	NM_001111094	0.0	0	0	0
1700001G17Rik	NR_033199	0.0	0	0	0
Synj2	NM_001113352|NM_001113353|NM_001113351|NM_011523	0.0	0	0	0
Tspyl4	NM_030203	0.0	0	0	0
4930562C15Rik	NM_030192	0.0	0	0	0
Dopey2	NM_027293|NM_026700	0.0	0	0	0
Rbm42	NM_133693	24.8873693455	274	9	0
Manba	NM_027288	0.0	0	0	0
Prpf6	NM_133701	14.9958619881	298	0	0
Dnajb4	NM_027287|NM_025926	0.0	0	0	0
Cxxc5	NM_133687	7.52690230117	111	13	0
Mosc2	NM_133684	56.1133795138	685	192	138
Tmem19	NM_133683	0.0	0	0	0
2810432D09Rik	NM_027278	80.8593564955	434	0	0
Ptcd3	NM_027275	85.580507369	1201	88	65
Osgep	NM_133676	4.76341345731	40	28	0
Apitd1	NM_027263	72.0935102049	428	53	70
Tor1b	NM_133673	22.3045553078	432	79	0
Sult1a1	NM_133670	0.0	0	0	0
Zfp119b	NM_146249	0.0	0	0	0
Spred2	NM_033523	0.0	0	0	0
Laptm4b	NM_033521	45.6159712193	518	0	13
Gm3448	NM_001123367	0.0	0	0	0
Zbtb40	NM_198248	1.4909107601	70	0	0
AA619741	NR_033627	0.0	0	0	0
Hist1h1d	NM_145713	1.52559844894	28	0	0
Mtnr1b	NM_145712	0.0	0	0	0
Tox	NM_145711	0.0	0	0	0
Nup43	NM_145706	1.08181095961	9	0	0
Tinf2	NM_145705	38.2386092239	428	0	142
Usp44	NM_183199|NM_001206851	0.0	0	0	0
Serpinb9f	NM_183197	0.0	0	0	0
Marveld1	NM_183195	0.0	0	0	0
Reep3	NM_178606|NM_001204915	30.6771507956	1017	180	1
Gsdmc3	NM_183194	0.0	0	0	0
Scrt1	NM_130893	0.0	0	0	0
Rtn4ip1	NM_130892	2.7392197968	53	0	39
Grip1	NM_133442|NM_130891|NM_028736	0.049202864959	1	0	0
Arid5a	NR_033310|NM_001172205|NM_001172206|NM_145996	3.99104700053	143	0	32
Scn1a	NM_018733	0.0	0	0	0
Lce1d	NM_027137	0.0	0	0	0
Rpl36	NM_018730	1700.08703342	900	175	5
Cd244	NM_018729	0.0	0	0	0
Cnnm4	NM_033570	9.83163472446	293	16	0
Rbbp4	NM_009030	19.1824361654	480	30	17
Gcnt2	NM_023887|NM_008105|NM_133219	0.0	0	0	0
Zfp704	NM_133218	4.4202510689	398	2	67
Cep63	NM_001081122	0.0	0	0	0
Oc90	NM_010953	0.0	0	0	0
Adam7	NM_007402	0.0	0	0	0
Il4i1	NM_010215	0.0	0	0	0
Irak2	NM_172161|NM_001113553	12.9038066179	238	72	0
Lcor	NM_172154	0.0	0	0	0
Mpst	NM_001162493|NM_001162492|NM_138670	0.0	0	0	0
Crisp2	NM_001204071|NM_009420	0.0	0	0	0
Kif9	NM_010628|NM_001163569	0.0	0	0	0
Mtpn	NM_008098	12.7964184068	329	2	55
Gdf3	NM_008108	0.0	0	0	0
Gcdh	NM_008097|NM_001044744	33.4492357847	460	0	104
Tgm1	NM_019984|NM_001161714|NM_001161715	0.0	0	0	0
4933402J07Rik	NM_177901	0.0	0	0	0
Mgat4a	NM_173870	9.18301182072	424	0	0
Dnaja2	NM_019794	96.7023805349	1797	0	216
4930594C11Rik	NR_024017	0.278692021119	5	0	0
2010300C02Rik	NM_028096	21.8568814665	594	0	0
Lnpep	NM_172827	0.0	0	0	0
Dact2	NM_172826	0.0	0	0	0
Ccdc14	NM_172824	0.0	0	0	0
Lmln	NM_172823	0.0	0	0	0
Atp8b5	NM_177195	0.0	0	0	0
Agbl2	NM_178755	0.0	0	0	0
Spin4	NM_178753	0.0	0	0	0
Lonrf2	NM_001029878	0.0	0	0	0
Ap1m2	NM_009678|NM_001110300	143.2661757	1612	1	227
Ap1g1	NM_009677	25.6466803525	1138	137	151
Lgals8	NM_018886|NM_001199043	22.6957772564	406	66	16
Camkk1	NM_018883	0.0	0	0	0
Mid1ip1	NM_026524|NM_001166635	0.0	0	0	0
Nmb	NM_026523	0.0	0	0	0
Chid1	NM_026522|NM_001142681	50.5464857859	1241	102	3
Ddx19b	NM_001190800|NM_172284|NM_001190786	0.135550987317	5	0	0
D1Bwg0212e	NM_028043	31.0189738122	629	0	133
Snord89	NR_028555	0.0	0	0	0
Mef2b	NM_001045484|NM_008578	0.0	0	0	0
Rfx8	NM_001145660	0.0	0	0	0
Gm13718	NM_001145100	0.148960834613	3	0	0
Tnik	NM_001163007|NM_026910|NM_001163008|NM_001163009	0.0	0	0	0
Eif2ak3	NM_010121	0.0	0	0	0
Sar1a	NM_009120	97.0004943058	1640	216	451
Sap18	NM_009119	55.5340011544	932	267	1
Eif1a	NM_010120	246.264258786	4415	0	0
Ehd1	NM_010119	60.6177036445	1255	0	0
Egr2	NM_010118	0.0	0	0	0
Cops6	NM_012002	152.204627308	1066	20	44
Tekt2	NM_011902	0.0	0	0	0
Cyp4f13	NM_130882	0.0	0	0	0
Pabpc4	NM_130881|NM_148917	126.787416018	613	0	0
Mfsd9	NM_172499	0.0	0	0	0
A1bg	NM_001081067	0.0	0	0	0
2610017I09Rik	NR_027826	0.0	0	0	0
2900092D14Rik	NR_027891	0.0	0	0	0
Abcc9	NM_011511|NM_021041|NM_001044720|NM_021042	0.0218871775234	1	0	0
AI597479	NM_133818	0.0	0	0	0
Cox7a2l	NM_001159529|NM_009187	453.818475266	1459	9	109
Fbxo6	NM_001163704|NM_015797|NM_001163707|NM_001163706|NM_001163705	0.0	0	0	0
Jazf1	NM_001168277|NM_173406	0.0	0	0	0
Tcn2	NM_001130459|NM_015749|NM_001130458	22.7164082253	291	0	60
Neu2	NM_001160164|NM_001160163|NM_001160165|NM_015750	0.0	0	0	0
Slit1	NM_015748	0.0	0	0	0
Slc20a1	NM_015747|NM_001159593	21.8184616936	469	24	0
Il5	NM_010558	0.0	0	0	0
Zfp46	NM_009557	0.0	0	0	0
Il3	NM_010556	0.0	0	0	0
Ccs	NM_016892	5.15139806546	35	0	4
Gm4894	NM_177701	0.0	0	0	0
Syt7	NM_173068|NM_173067|NM_018801	0.0	0	0	0
Nlrp2	NM_177690	0.0	0	0	0
Clec12a	NM_177686	0.0	0	0	0
4930503L19Rik	NM_172967	0.0	0	0	0
Sh3rf2	NM_172966|NM_001146299	0.0	0	0	0
Dnajc5g	NM_177677	0.0	0	0	0
Sap130	NM_172965	1.37635816756	36	0	5
Wdr75	NM_028599	33.5093758258	565	1	310
Dcdc2c	NM_001177964	0.157665170601	1	0	0
Gm4776	NR_037690|NR_037691	0.0	0	0	0
Dnahc7b	NM_001160386	0.0	0	0	0
Sema6a	NM_018744	0.0	0	0	0
Bet1l	NM_018742	4.4399832337	44	0	0
Rp9	NM_018739	9.80379358589	72	0	14
Wdr20a	NM_027149	0.0	0	0	0
Trip13	NM_027182	21.9513211248	323	31	6
Exosc8	NM_027148|NM_001163570	752.808021688	5781	1032	566
Ctps2	NM_001168568|NM_018737|NM_001168571|NM_001168569|NR_033143	0.484854927671	16	0	0
Mre11a	NM_018736	68.3780290047	1336	174	119
Gbp3	NM_018734	0.0	0	0	0
Gm711	NM_198628	0.0	0	0	0
4430402I18Rik	NM_198651	0.0	0	0	0
Galntl6	NM_175032	0.0	0	0	0
Casp8	NM_009812|NM_001080126	0.0	0	0	0
Rtkn2	NM_001081346	0.0	0	0	0
Capn3	NM_007601|NM_001177799|NM_001109761	0.0	0	0	0
Arhgap1	NR_027371|NR_027373|NR_027372|NM_001145902|NM_146124	76.1731747446	1222	5	209
Serpina3n	NM_009252	0.0	0	0	0
Polh	NM_030715	0.0	0	0	0
Dtx3	NM_030714	0.0	0	0	0
Pitpnc1	NM_145823	0.0	0	0	0
Veph1	NM_145820|NM_028357	0.0	0	0	0
1700019A02Rik	NM_027070	0.0	0	0	0
Prelid1	NM_025596	275.880654373	1040	28	1
Mrpl51	NM_025595	159.683223794	1181	155	73
1700029H14Rik	NM_025601|NM_001080781	0.0	0	0	0
Rpl36al	NM_025589	1246.4922495	1550	0	0
Dda1	NM_025600	0.0	0	0	0
Zfp346	NM_012017	0.0	0	0	0
Xrn2	NM_011917	43.4416304029	952	16	21
1700029F12Rik	NM_025585|NM_001080777	11.7074821509	80	0	0
2310061N02Rik	NM_027155	0.0	0	0	0
Ccdc150	NM_030025	0.0	0	0	0
Gtf3c3	NM_001033194	9.70266667298	162	12	8
Slc2a9	NM_001102415|NM_001102414|NM_145559|NM_001012363	0.0	0	0	0
Kng1	NM_001102412|NM_001102411|NM_023125	0.0	0	0	0
Smarca2	NM_011416|NM_026003	0.0	0	0	0
Mtdh	NM_026002	78.0363983798	1870	0	0
Cisd2	NM_025902	0.74969384374	14	0	0
Rnaseh2b	NM_026001	25.1793195741	237	83	0
Smarcd3	NM_025891	0.0	0	0	0
Mobkl3	NM_025283	47.8517248166	830	0	16
Chrm4	NM_007699	0.0	0	0	0
Bcl2l13	NM_153516	30.0293164343	1359	337	20
Ammecr1l	NM_153515|NM_001242430	16.4814896894	475	28	0
Kcng3	NM_153512	0.0	0	0	0
