#Gene_symbol	Refseq_IDs	RPKM	reads	CAST_hits	C57_hits
Hvcn1	NM_001042489|NM_028752	31.8110439447	200	67	0
Gbp7	NM_001083312|NM_145545	4.89556537464	73	18	0
Arrdc1	NM_001162485|NM_178408|NR_027876	76.494427638	357	18	41
Ercc5	NM_011729	3.50928375962	39	7	0
Mrpl15	NR_033530|NM_025300|NM_001177658	7.18617899544	38	0	4
Dclk1	NM_019978|NM_001111053|NM_001195538|NM_001111052|NM_001111051|NM_001195539|NM_001195540	0.676205295576	13	0	0
Tssc4	NM_001115085|NM_020285|NM_138631	1.22985152174	3	2	0
Gm101	NM_001115074	0.0	0	0	0
Pum2	NM_001160222|NM_001160221|NM_001160220|NM_001160219|NR_027670|NM_030723	143.754429098	2428	4	0
Erv3	NM_001166206	0.0	0	0	0
Gm10922	NM_001085554	0.0	0	0	0
Gm14347	NM_001085543	0.0	0	0	0
Dpys	NM_022722|NM_001164466	0.0	0	0	0
Gabra4	NM_010251	0.0	0	0	0
Serpina3g	NM_009251	0.0	0	0	0
Gabra1	NM_010250	0.0	0	0	0
Mapk9	NM_001163671|NM_001163672|NM_016961|NM_207692	41.1973763135	530	41	5
St7	NM_022332|NM_001083315	3.50602174213	21	0	0
Gga1	NM_145929	11.9110009878	100	21	14
AW549877	NM_145930	0.0709016309176	1	0	0
Stac2	NM_146028	42.1932483134	356	12	2
2610203C22Rik	NR_015470	0.0	0	0	0
Rab3d	NM_031874	106.267909183	1144	395	1
Tas1r2	NM_031873	0.0	0	0	0
Tekt4	NM_027951	4.74708047689	20	0	0
Slc39a5	NM_028051|NM_001136237|NM_028092	0.0	0	0	0
Phf7	NM_027949	12.7929602783	70	9	0
6030422M02Rik	NM_177722	0.0	0	0	0
Snhg6	NR_024067	4.41175363363	5	0	0
Snord87	NR_004410	0.0	0	0	0
Nek2	NM_010892	104.348164351	856	37	43
Sult1b1	NM_019878	0.0	0	0	0
Nfatc3	NM_010901	39.0463951899	644	0	0
Dlc1	NM_015802|NM_001194940|NM_001194941	1.24677524208	20	0	0
Arfgef1	NM_001102430	120.226573615	2312	130	0
2700078E11Rik	NM_030197|NM_001172097|NM_001172096	0.0752875235483	1	0	0
4930528F23Rik	NM_029197	1.06626097992	5	0	0
4930544O15Rik	NM_029196	0.0	0	0	0
Cygb	NM_030206	0.0	0	0	0
Ythdf2	NM_145393	196.657763531	1933	1	3
Coro7	NM_030205	0.0	0	0	0
Tmem51	NM_145402	0.0	0	0	0
Tapbpl	NM_145391	0.752079899606	4	0	0
Ankrd7	NM_029202|NM_001167757	0.0	0	0	0
4930555I21Rik	NM_030189	2.88752344047	19	0	0
Ube4a	NM_145400	2.15326533742	36	3	0
Tmem180	NM_029186	3.97077284073	25	2	0
Zcchc4	NM_030185	0.373302184511	2	0	0
Rasd2	NM_029182	0.262801059669	2	0	0
Vsig1	NM_030181|NM_026103	0.0	0	0	0
