#Gene_symbol	Refseq_IDs	RPKM	reads	CAST_hits	C57_hits
Hvcn1	NM_001042489|NM_028752	23.4026710772	801	0	0
Gbp7	NM_001083312|NM_145545	1.24005729631	102	0	0
Arrdc1	NM_001162485|NM_178408|NR_027876	130.473251598	3312	0	26
Ercc5	NM_011729	1.80162927416	109	0	72
Mrpl15	NR_033530|NM_025300|NM_001177658	0.567586099242	36	0	0
Dclk1	NM_019978|NM_001111053|NM_001195538|NM_001111052|NM_001111051|NM_001195539|NM_001195540	0.0	0	0	9
Tssc4	NM_001115085|NM_020285|NM_138631	3.23699709687	66	0	0
Gm101	NM_001115074	0.0	0	0	0
Pum2	NM_001160222|NM_001160221|NM_001160220|NM_001160219|NR_027670|NM_030723	75.7601458741	6966	0	0
Erv3	NM_001166206	0.0	0	0	0
Gm10922	NM_001085554	0.0	0	0	0
Gm14347	NM_001085543	0.0	0	0	0
Dpys	NM_022722|NM_001164466	14.4488108254	495	1	104
Gabra4	NM_010251	0.0	0	0	0
Serpina3g	NM_009251	2.18172202958	55	0	0
Gabra1	NM_010250	0.0	0	0	0
Mapk9	NM_001163671|NM_001163672|NM_016961|NM_207692	16.1874240177	1138	0	830
St7	NM_022332|NM_001083315	21.8966896569	714	0	0
Gga1	NM_145929	0.371948031211	17	0	0
AW549877	NM_145930	2.78711561566	214	0	0
Stac2	NM_146028	0.0217709826206	1	1	392
2610203C22Rik	NR_015470	5.32436537929	95	5	1043
Rab3d	NM_031874	106.286271043	6229	1	183
Tas1r2	NM_031873	0.0	0	0	0
Tekt4	NM_027951	0.39239570036	9	0	30
Slc39a5	NM_028051|NM_001136237|NM_028092	0.0	0	0	0
Phf7	NM_027949	73.8215796062	2199	0	0
6030422M02Rik	NM_177722	0.0	0	1	135
Snhg6	NR_024067	0.0	0	0	0
Snord87	NR_004410	0.0	0	0	0
Nek2	NM_010892	32.685197993	1535	0	0
Sult1b1	NM_019878	0.0	0	0	0
Nfatc3	NM_010901	0.753898688994	68	0	0
Dlc1	NM_015802|NM_001194940|NM_001194941	1.17274258528	103	0	0
Arfgef1	NM_001102430	61.8627717381	6558	0	0
2700078E11Rik	NM_030197|NM_001172097|NM_001172096	4.19741013936	331	0	1
4930528F23Rik	NM_029197	0.509239314454	13	0	0
4930544O15Rik	NM_029196	0.0	0	0	0
Cygb	NM_030206	0.0	0	0	0
Ythdf2	NM_145393	24.7525605235	1451	0	161
Coro7	NM_030205	2.17491367173	115	0	4
Tmem51	NM_145402	0.606830797175	17	0	0
Tapbpl	NM_145391	0.101278979094	3	0	56
Ankrd7	NM_029202|NM_001167757	0.0	0	0	0
4930555I21Rik	NM_030189	4.04785494286	145	0	0
Ube4a	NM_145400	6.37247252804	580	2	259
Tmem180	NM_029186	2.3924008591	82	3	399
Zcchc4	NM_030185	5.93146121876	173	2	75
Rasd2	NM_029182	1.62290291833	68	0	0
Vsig1	NM_030181|NM_026103	0.0	0	0	0
Clip4	NM_175378|NM_030179	20.18535831	1292	10	2031
Usp54	NM_030180	12.6995775492	1204	0	0
Spata2L	NM_030176	0.0	0	3	51
Hhipl2	NM_030175	0.0	0	0	0
Rictor	NM_030168	16.2750395555	2293	2	421
Mios	NM_145374	13.1573643597	734	0	0
Gm5523	NR_004447	0.0592178774263	1	0	0
Plin1	NM_001113471|NM_175640	0.179158276505	5	0	5
Jakmip2	NM_001163637	0.0	0	0	0
Pus10	NM_028956|NM_001033654|NM_028304	0.0	0	0	14
Tnrc6a	NM_144925	3.01795392362	387	0	0
Npr1	NM_008727	0.211952300034	13	0	0
Serpine2	NM_009255	137.047299573	4180	0	0
Gamt	NM_010255	0.0	0	0	0
Serpina3m	NM_009253	0.0	0	2	571
Gabrg1	NM_010252	0.0	0	0	1
Ahsg	NM_013465	0.0	0	0	0
Ahr	NM_013464	7.01204769881	584	1	199
Gla	NM_013463	2.45211313066	112	1	68
Adrb3	NM_013462	0.0	0	0	0
Adra1a	NM_013461	0.0	0	0	0
Adra1d	NM_013460	0.0	0	16	2214
Cfd	NM_013459	0.0	0	0	0
Add2	NM_013458	6.04334386475	284	0	5
Herpud1	NM_022331	0.0712376644947	2	0	0
Defb44-ps	NR_002879	0.0	0	0	0
Defb18	NM_001039123	0.0	0	0	0
Defb41	NM_183124	23.7181401338	128	0	0
Gm15386	NM_001040027	0.0	0	0	0
Trp53	NM_011640|NM_001127233	74.3231375175	1983	2	42
Trip6	NM_011639	1.97026767666	52	0	8
Rpl4	NM_024212	95.605621868	1829	0	103
Slc4a10	NM_001242383|NM_001242382|NM_001242381|NM_001242379|NM_033552|NM_001242378|NM_001242380	1.26268462579	103	0	48
Oxt	NM_011025	0.0	0	0	474
Col10a1	NM_009925	0.0	0	0	0
Tysnd1	NM_027912	0.0	0	1	20
Cd276	NM_133983	0.0	0	0	33
Kazn	NM_144531|NM_001109684|NM_001109685	5.69032282281	307	0	0
Gm4956	NR_002858	0.0	0	0	0
Mlh3	NM_175337	0.0	0	0	41
Gtf2e2	NM_001167921|NM_026584|NM_001167922	32.6196481304	763	4	98
Atxn3	NM_029705|NM_001167914	7.69460153659	623	0	59
Mbtps1	NM_001167910|NM_019709	4.68945724718	299	0	198
Frem3	NM_001167898	0.0	0	0	0
Cd101	NM_001167906|NM_001099332	0.185808425854	9	0	41
Nrg2	NM_001167891	0.0	0	0	0
Psen1	NM_008943	131.273372297	5978	0	0
Des	NM_010043	0.0	0	0	0
Kcnip2	NM_145703|NM_145704|NM_030716	4.77582459256	48	0	171
Chd6	NM_173368	17.2762670073	2752	0	0
4933415F23Rik	NM_025746	0.0	0	0	0
2610528A11Rik	NM_001206684	3.57752535473	41	0	0
Mir30c-2	NR_029717	0.0	0	0	0
Slc16a5	NM_001080934	0.0	0	2	122
Defa26	NM_001079933	0.0	0	0	0
Mrpl45	NM_025927	31.9720593534	1154	0	0
Smap1	NM_028534	16.5844219261	268	0	41
Fbxo18	NM_015792	79.7262180382	4247	7	326
Fbxo8	NM_015791	78.7204312637	3981	0	151
Pnpla6	NM_015801|NM_001122818	1.83612299182	123	0	0
Dkkl1	NM_015789	0.0	0	0	0
Prdm16	NM_001177995|NM_027504	5.6669774599	737	1	14
Zmym3	NM_019831|NM_001177985|NM_001177988|NM_001177986|NM_001177987	2.49892476939	188	0	0
Ccm2	NM_001190343|NM_146014|NM_001190344	6.15938974777	143	0	0
Ccr6	NM_001190333|NM_009835|NM_001190335|NM_001190334|NM_001190337|NM_001190336|NM_001190338	0.0	0	0	0
Ube2r2	NM_026275	1.84296362207	92	2	533
Rspry1	NM_026274	4.16809161856	242	0	1
Csprs	NM_033616	0.0	0	0	0
