#Gene_symbol	Refseq_IDs	RPKM	reads	CAST_hits	C57_hits
Hvcn1	NM_001042489|NM_028752	14.4344463849	363	92	0
Gbp7	NM_001083312|NM_145545	0.0	0	0	0
Arrdc1	NM_001162485|NM_178408|NR_027876	0.0	0	0	0
Ercc5	NM_011729	43.3632872448	1918	282	163
Mrpl15	NR_033530|NM_025300|NM_001177658	19.7920764604	794	14	54
Dclk1	NM_019978|NM_001111053|NM_001195538|NM_001111052|NM_001111051|NM_001195539|NM_001195540	54.7350161897	4006	3	4
Tssc4	NM_001115085|NM_020285|NM_138631	40.1458408273	611	13	120
Gm101	NM_001115074	0.0	0	0	0
Pum2	NM_001160222|NM_001160221|NM_001160220|NM_001160219|NR_027670|NM_030723	31.1019293017	2085	0	0
Erv3	NM_001166206	0.0	0	0	0
Gm10922	NM_001085554	0.0	0	0	0
Gm14347	NM_001085543	0.0	0	0	0
Dpys	NM_022722|NM_001164466	0.0	0	0	0
Gabra4	NM_010251	0.0	0	0	0
Serpina3g	NM_009251	65.0126871051	1019	0	0
Gabra1	NM_010250	0.0	0	0	0
Mapk9	NM_001163671|NM_001163672|NM_016961|NM_207692	0.0193843211897	1	0	0
St7	NM_022332|NM_001083315	12.283031447	294	0	0
Gga1	NM_145929	15.9866023597	535	86	112
AW549877	NM_145930	7.88196849533	442	1	171
Stac2	NM_146028	5.33734155515	180	0	0
2610203C22Rik	NR_015470	0.0	0	0	0
Rab3d	NM_031874	0.0	0	0	0
Tas1r2	NM_031873	0.0	0	0	0
Tekt4	NM_027951	0.0	0	0	0
Slc39a5	NM_028051|NM_001136237|NM_028092	0.0	0	0	0
Phf7	NM_027949	21.9568326276	481	8	0
6030422M02Rik	NM_177722	0.0	0	0	0
Snhg6	NR_024067	164.168959559	737	5	42
Snord87	NR_004410	0.0	0	0	0
Nek2	NM_010892	0.0	0	0	0
Sult1b1	NM_019878	0.0	0	0	0
Nfatc3	NM_010901	1.84220142653	122	0	0
Dlc1	NM_015802|NM_001194940|NM_001194941	8.27544634301	560	16	0
Arfgef1	NM_001102430	9.10148177282	694	9	20
2700078E11Rik	NM_030197|NM_001172097|NM_001172096	0.656408480717	36	0	0
4930528F23Rik	NM_029197	0.0	0	0	0
4930544O15Rik	NM_029196	0.0	0	0	0
Cygb	NM_030206	22.2081203289	571	0	0
Ythdf2	NM_145393	14.7058816211	570	3	0
Coro7	NM_030205	0.0	0	0	0
Tmem51	NM_145402	1.86953835183	39	0	9
Tapbpl	NM_145391	0.800222298855	17	0	10
Ankrd7	NM_029202|NM_001167757	0.038156763554	1	0	0
4930555I21Rik	NM_030189	0.0	0	0	0
Ube4a	NM_145400	6.60395934585	442	0	64
Tmem180	NM_029186	0.0	0	0	0
Zcchc4	NM_030185	0.0	0	0	0
Rasd2	NM_029182	0.0	0	0	0
Vsig1	NM_030181|NM_026103	0.0	0	0	0
Clip4	NM_175378|NM_030179	0.0	0	0	0
Usp54	NM_030180	0.0	0	0	0
Spata2L	NM_030176	0.0	0	0	0
Hhipl2	NM_030175	0.0	0	0	0
Rictor	NM_030168	14.7173558924	1512	49	113
Mios	NM_145374	13.4742410495	551	0	89
Gm5523	NR_004447	0.575987739544	5	0	0
Plin1	NM_001113471|NM_175640	0.0	0	0	0
Jakmip2	NM_001163637	0.0516878393411	2	0	0
Pus10	NM_028956|NM_001033654|NM_028304	0.0	0	0	0
Tnrc6a	NM_144925	5.65625530582	529	64	66
Npr1	NM_008727	0.0	0	0	0
Serpine2	NM_009255	6.99134322056	154	0	32
Gamt	NM_010255	15.846374559	165	0	0
Serpina3m	NM_009253	28.8949188513	407	82	536
Gabrg1	NM_010252	0.0	0	0	0
Ahsg	NM_013465	0.0	0	0	0
Ahr	NM_013464	0.0	0	0	0
Gla	NM_013463	0.0	0	0	0
Adrb3	NM_013462	0.0	0	0	0
Adra1a	NM_013461	0.0	0	0	0
Adra1d	NM_013460	0.0	0	0	0
Cfd	NM_013459	0.0	0	0	0
Add2	NM_013458	0.0	0	0	0
Herpud1	NM_022331	53.5919187845	1106	0	0
Defb44-ps	NR_002879	0.0	0	0	0
Defb18	NM_001039123	0.0	0	0	0
