#Gene_symbol	Refseq_IDs	RPKM	reads	CAST_hits	C57_hits
Hvcn1	NM_001042489|NM_028752	34.2237523387	1248	495	5
Gbp7	NM_001083312|NM_145545	11.8241495753	1028	205	0
Arrdc1	NM_001162485|NM_178408|NR_027876	24.8699044274	673	147	0
Ercc5	NM_011729	1.76857673668	114	37	0
Mrpl15	NR_033530|NM_025300|NM_001177658	2.86918579167	128	26	0
Dclk1	NM_019978|NM_001111053|NM_001195538|NM_001111052|NM_001111051|NM_001195539|NM_001195540	0.0	0	0	0
Tssc4	NM_001115085|NM_020285|NM_138631	0.0920679545435	2	1	0
Gm101	NM_001115074	0.0	0	0	0
Pum2	NM_001160222|NM_001160221|NM_001160220|NM_001160219|NR_027670|NM_030723	148.552323983	15066	13	0
Erv3	NM_001166206	0.0	0	0	0
Gm10922	NM_001085554	0.0	0	0	0
Gm14347	NM_001085543	0.0	0	0	0
Dpys	NM_022722|NM_001164466	0.0296105689288	1	0	0
Gabra4	NM_010251	0.0	0	0	0
Serpina3g	NM_009251	0.323534929555	8	0	0
Gabra1	NM_010250	0.0	0	0	0
Mapk9	NM_001163671|NM_001163672|NM_016961|NM_207692	27.2404469728	2025	242	0
St7	NM_022332|NM_001083315	17.5873978597	613	0	0
Gga1	NM_145929	0.184822983728	9	7	0
AW549877	NM_145930	3.54502526548	290	64	0
Stac2	NM_146028	0.0	0	0	0
2610203C22Rik	NR_015470	0.0	0	0	0
Rab3d	NM_031874	98.1266399139	6127	3013	1
Tas1r2	NM_031873	0.0	0	0	0
Tekt4	NM_027951	2.82365053517	69	0	0
Slc39a5	NM_028051|NM_001136237|NM_028092	0.0	0	0	0
Phf7	NM_027949	6.96354686628	221	5	0
6030422M02Rik	NM_177722	0.0	0	0	0
Snhg6	NR_024067	0.608508105929	4	0	0
Snord87	NR_004410	0.0	0	0	0
Nek2	NM_010892	26.8660736778	1300	236	0
Sult1b1	NM_019878	0.0	0	0	0
Nfatc3	NM_010901	8.05008811399	771	0	0
Dlc1	NM_015802|NM_001194940|NM_001194941	2.61930395508	244	0	0
Arfgef1	NM_001102430	68.8746203824	7720	974	0
2700078E11Rik	NM_030197|NM_001172097|NM_001172096	4.81363803739	393	66	0
4930528F23Rik	NM_029197	0.0	0	0	0
4930544O15Rik	NM_029196	0.0	0	0	0
Cygb	NM_030206	0.0	0	0	0
Ythdf2	NM_145393	25.6621844596	1507	7	0
Coro7	NM_030205	0.230763788289	13	0	0
Tmem51	NM_145402	0.0	0	0	0
Tapbpl	NM_145391	0.0322982568305	1	0	0
Ankrd7	NM_029202|NM_001167757	0.0	0	0	0
4930555I21Rik	NM_030189	4.16614314761	159	0	0
Ube4a	NM_145400	9.96178655888	966	164	0
Tmem180	NM_029186	0.328610524327	12	1	0
Zcchc4	NM_030185	0.772337210095	24	7	0
Rasd2	NM_029182	0.0	0	0	0
Vsig1	NM_030181|NM_026103	0.0	0	0	0
Clip4	NM_175378|NM_030179	0.543438395186	18	5	0
Usp54	NM_030180	32.3933761958	3272	543	1
Spata2L	NM_030176	0.0	0	0	0
Hhipl2	NM_030175	0.0	0	0	0
Rictor	NM_030168	24.4092034347	3664	517	0
Mios	NM_145374	2.1367646394	127	40	0
Gm5523	NR_004447	0.133155313045	2	0	0
Plin1	NM_001113471|NM_175640	0.0	0	0	0
Jakmip2	NM_001163637	0.0	0	0	0
Pus10	NM_028956|NM_001033654|NM_028304	2.9475410039	170	35	0
Tnrc6a	NM_144925	10.1228769403	1383	14	0
Npr1	NM_008727	0.795752937484	52	13	0
Serpine2	NM_009255	36.6573661828	1177	368	2
Gamt	NM_010255	1.18059596469	18	0	0
Serpina3m	NM_009253	0.0	0	0	0
Gabrg1	NM_010252	0.0	0	0	0
Ahsg	NM_013465	0.0	0	0	0
Ahr	NM_013464	2.9864691902	265	60	0
Gla	NM_013463	0.0415682469063	2	0	0
Adrb3	NM_013462	0.0	0	0	0
Adra1a	NM_013461	0.0	0	0	0
Adra1d	NM_013460	0.0	0	0	0
