#Gene_symbol	Refseq_IDs	RPKM	reads	CAST_hits	C57_hits
Hvcn1	NM_001042489|NM_028752	12.7888699297	1304	504	3
Gbp7	NM_001083312|NM_145545	1.60804601098	392	140	23
Arrdc1	NM_001162485|NM_178408|NR_027876	14.2283598561	1076	237	102
Ercc5	NM_011729	2.93505512636	529	150	31
Mrpl15	NR_033530|NM_025300|NM_001177658	8.85034752183	1548	66	159
Dclk1	NM_019978|NM_001111053|NM_001195538|NM_001111052|NM_001111051|NM_001195539|NM_001195540	0.00911206210781	2	0	0
Tssc4	NM_001115085|NM_020285|NM_138631	13.702437951	587	426	253
Gm101	NM_001115074	0.0	0	0	0
Pum2	NM_001160222|NM_001160221|NM_001160220|NM_001160219|NR_027670|NM_030723	133.194841004	37773	61	3
Erv3	NM_001166206	0.0	0	0	0
Gm10922	NM_001085554	0.0	0	0	0
Gm14347	NM_001085543	0.170800762185	3	0	0
Dpys	NM_022722|NM_001164466	0.0	0	0	0
Gabra4	NM_010251	0.0	0	0	0
Serpina3g	NM_009251	0.0560275074256	4	0	0
Gabra1	NM_010250	0.0	0	0	0
Mapk9	NM_001163671|NM_001163672|NM_016961|NM_207692	4.96067413019	1035	0	5
St7	NM_022332|NM_001083315	12.9709704237	1260	0	0
Gga1	NM_145929	3.54733439464	483	89	117
AW549877	NM_145930	0.0349746086399	8	6	32
Stac2	NM_146028	29.2540014875	4003	4	159
2610203C22Rik	NR_015470	0.206947038028	11	0	17
Rab3d	NM_031874	35.1796110045	6142	3099	22
Tas1r2	NM_031873	0.0	0	0	1
Tekt4	NM_027951	0.0	0	0	0
Slc39a5	NM_028051|NM_001136237|NM_028092	0.0	0	0	0
Phf7	NM_027949	11.62945753	1032	105	4
6030422M02Rik	NM_177722	0.0	0	0	2
Snhg6	NR_024067	27.6383190828	508	5	6
Snord87	NR_004410	31.9444302923	88	0	0
Nek2	NM_010892	171.530939956	23502	1024	828
Sult1b1	NM_019878	0.0	0	0	0
Nfatc3	NM_010901	41.4702925974	11117	0	0
Dlc1	NM_015802|NM_001194940|NM_001194941	3.8282716921	1061	0	0
Arfgef1	NM_001102430	73.8709262507	23222	1396	12
2700078E11Rik	NM_030197|NM_001172097|NM_001172096	0.163556419007	37	19	17
4930528F23Rik	NM_029197	0.197238408399	15	0	0
4930544O15Rik	NM_029196	0.0	0	0	0
Cygb	NM_030206	0.0	0	0	0
