#Gene_symbol	Refseq_IDs	RPKM	reads	CAST_hits	C57_hits
Hvcn1	NM_001042489|NM_028752	0.0	0	0	0
Gbp7	NM_001083312|NM_145545	0.0	0	0	0
Arrdc1	NM_001162485|NM_178408|NR_027876	17.0742254817	180	54	0
Ercc5	NM_011729	0.0	0	0	0
Mrpl15	NR_033530|NM_025300|NM_001177658	163.846671114	3098	123	171
Dclk1	NM_019978|NM_001111053|NM_001195538|NM_001111052|NM_001111051|NM_001195539|NM_001195540	0.0660443871031	2	0	0
Tssc4	NM_001115085|NM_020285|NM_138631	34.7604343132	196	45	42
Gm101	NM_001115074	0.0	0	0	0
Pum2	NM_001160222|NM_001160221|NM_001160220|NM_001160219|NR_027670|NM_030723	32.4473559607	1181	0	0
Erv3	NM_001166206	0.0	0	0	0
Gm10922	NM_001085554	0.0	0	0	0
Gm14347	NM_001085543	0.0	0	0	0
Dpys	NM_022722|NM_001164466	0.0	0	0	0
Gabra4	NM_010251	0.0	0	0	0
Serpina3g	NM_009251	0.0	0	0	0
Gabra1	NM_010250	0.0	0	0	0
Mapk9	NM_001163671|NM_001163672|NM_016961|NM_207692	0.0	0	0	0
St7	NM_022332|NM_001083315	0.0	0	0	0
Gga1	NM_145929	0.132249274496	3	0	2
AW549877	NM_145930	0.0	0	0	0
Stac2	NM_146028	0.105278923928	2	0	0
2610203C22Rik	NR_015470	0.0	0	0	0
Rab3d	NM_031874	1.41115140004	34	0	15
Tas1r2	NM_031873	0.0	0	0	0
Tekt4	NM_027951	0.0	0	0	0
Slc39a5	NM_028051|NM_001136237|NM_028092	0.0	0	0	0
Phf7	NM_027949	0.0	0	0	0
6030422M02Rik	NM_177722	0.0	0	0	0
Snhg6	NR_024067	374.823298308	951	7	60
Snord87	NR_004410	0.0	0	0	0
Nek2	NM_010892	15.225727218	279	0	49
Sult1b1	NM_019878	0.0	0	0	0
Nfatc3	NM_010901	19.1666996838	717	0	0
Dlc1	NM_015802|NM_001194940|NM_001194941	11.3165012499	406	0	0
Arfgef1	NM_001102430	8.96817019944	386	0	19
2700078E11Rik	NM_030197|NM_001172097|NM_001172096	50.7260402871	1555	246	236
4930528F23Rik	NM_029197	0.0	0	0	0
4930544O15Rik	NM_029196	0.0	0	0	0
Cygb	NM_030206	0.0	0	0	0
Ythdf2	NM_145393	38.3203149356	839	2	2
Coro7	NM_030205	0.0	0	0	0
Tmem51	NM_145402	0.0	0	0	0
Tapbpl	NM_145391	0.124998223931	2	0	0
Ankrd7	NM_029202|NM_001167757	0.0	0	0	0
4930555I21Rik	NM_030189	0.0	0	0	0
Ube4a	NM_145400	1.98603018719	75	0	0
Tmem180	NM_029186	0.070393736635	1	0	0
Zcchc4	NM_030185	0.0	0	0	0
Rasd2	NM_029182	0.0	0	0	0
Vsig1	NM_030181|NM_026103	0.0	0	0	0
Clip4	NM_175378|NM_030179	0.0	0	0	0
Usp54	NM_030180	11.1040985613	434	12	4
Spata2L	NM_030176	0.0	0	0	0
Hhipl2	NM_030175	0.0	0	0	0
Rictor	NM_030168	28.7606535315	1669	97	62
Mios	NM_145374	31.1982608153	720	107	39
Gm5523	NR_004447	0.0	0	0	0
Plin1	NM_001113471|NM_175640	0.0	0	0	0
Jakmip2	NM_001163637	0.0	0	0	0
Pus10	NM_028956|NM_001033654|NM_028304	0.930817268459	18	0	0
Tnrc6a	NM_144925	6.01937431417	318	0	0
Npr1	NM_008727	2.58612561601	66	0	7
Serpine2	NM_009255	0.0	0	0	0
Gamt	NM_010255	0.0	0	0	0
Serpina3m	NM_009253	0.0	0	0	0
Gabrg1	NM_010252	0.0	0	0	0
Ahsg	NM_013465	0.0	0	0	0
Ahr	NM_013464	0.0292132725751	1	1	0
Gla	NM_013463	52.5909335634	965	0	0
Adrb3	NM_013462	0.0	0	0	0
Adra1a	NM_013461	0.0	0	0	0
Adra1d	NM_013460	0.0	0	0	0
Cfd	NM_013459	0.0	0	0	0
Add2	NM_013458	0.0	0	0	0
Herpud1	NM_022331	0.0857817848893	1	0	0
Defb44-ps	NR_002879	0.0	0	0	0
Defb18	NM_001039123	0.0	0	0	0
Defb41	NM_183124	0.0	0	0	0
Gm15386	NM_001040027	0.0	0	0	0
Trp53	NM_011640|NM_001127233	62.3805407529	615	16	49
Trip6	NM_011639	0.0	0	0	0
Rpl4	NM_024212	3017.53000707	20982	1057	1678
Slc4a10	NM_001242383|NM_001242382|NM_001242381|NM_001242379|NM_033552|NM_001242378|NM_001242380	0.0	0	0	0
Oxt	NM_011025	0.0	0	0	0
Col10a1	NM_009925	0.0512772318139	1	0	0
Tysnd1	NM_027912	1.82543338046	26	0	0
Cd276	NM_133983	0.0	0	0	0
Kazn	NM_144531|NM_001109684|NM_001109685	0.0	0	0	0
Gm4956	NR_002858	0.419419127686	3	0	0
Mlh3	NM_175337	3.48714534847	118	6	0
Gtf2e2	NM_001167921|NM_026584|NM_001167922	95.2631625584	920	16	25
Atxn3	NM_029705|NM_001167914	195.564076445	1658	44	189
Mbtps1	NM_001167910|NM_019709	3.26693582944	86	0	2
Frem3	NM_001167898	0.0	0	0	0
Cd101	NM_001167906|NM_001099332	0.0	0	0	0
Nrg2	NM_001167891	1.13425950196	20	0	0
Psen1	NM_008943	29.7050857016	560	109	26
Des	NM_010043	0.0	0	0	0
Kcnip2	NM_145703|NM_145704|NM_030716	0.0	0	0	0
Chd6	NM_173368	0.0	0	0	0
4933415F23Rik	NM_025746	0.0	0	0	0
2610528A11Rik	NM_001206684	0.0	0	0	0
Mir30c-2	NR_029717	4.77671784309	3	0	0
Slc16a5	NM_001080934	0.212579760964	4	0	0
Defa26	NM_001079933	0.0	0	0	0
Mrpl45	NM_025927	72.63532136	1007	136	153
Smap1	NM_028534	67.0763985678	553	9	3
Fbxo18	NM_015792	10.3907886148	228	9	0
Fbxo8	NM_015791	20.9552593826	461	2	21
Pnpla6	NM_015801|NM_001122818	32.2586673769	892	76	52
Dkkl1	NM_015789	0.0	0	0	0
Prdm16	NM_001177995|NM_027504	0.0	0	0	0
Zmym3	NM_019831|NM_001177985|NM_001177988|NM_001177986|NM_001177987	1.54885388719	14	0	0
Ccm2	NM_001190343|NM_146014|NM_001190344	0.104005232366	1	0	1
Ccr6	NM_001190333|NM_009835|NM_001190335|NM_001190334|NM_001190337|NM_001190336|NM_001190338	0.0	0	0	0
Ube2r2	NM_026275	0.0	0	0	0
Rspry1	NM_026274	15.1991215297	365	0	35
Csprs	NM_033616	0.0	0	0	0
Rnf41	NM_026259|NM_001164237	1.35237320096	28	2	0
4931408C20Rik	NM_001033764	0.0	0	0	0
LOC100302688	NM_001164374	0.0	0	0	0
Gm13363	NR_002688	0.0	0	0	0
4931428L18Rik	NR_033445	0.0	0	0	0
Mapk14	NM_011951|NM_001168508|NM_001168514|NM_001168513	39.9401560162	738	97	5
Gm4850	NR_015347	0.0	0	0	0
Khdrbs2	NM_133235	0.0	0	0	0
Gm9839	NM_001199956	0.0	0	0	0
Btnl3	NM_001111094	0.0	0	0	0
1700001G17Rik	NR_033199	0.0	0	0	0
Synj2	NM_001113352|NM_001113353|NM_001113351|NM_011523	0.723852025975	22	3	0
Tspyl4	NM_030203	0.0	0	0	0
4930562C15Rik	NM_030192	0.0	0	0	0
Dopey2	NM_027293|NM_026700	0.0	0	0	0
Rbm42	NM_133693	69.6339312237	738	30	17
Manba	NM_027288	0.0	0	0	0
Prpf6	NM_133701	6.70279854654	127	0	0
Dnajb4	NM_027287|NM_025926	14.7003394612	226	26	0
Cxxc5	NM_133687	0.0	0	0	0
Mosc2	NM_133684	6.90404422823	81	24	33
Tmem19	NM_133683	0.106678444352	2	1	1
2810432D09Rik	NM_027278	79.1010810784	414	0	0
Ptcd3	NM_027275	163.106832479	2188	119	103
Osgep	NM_133676	6.89536029068	53	15	30
Apitd1	NM_027263	38.1094475953	218	0	64
Tor1b	NM_133673	11.0318752829	206	7	28
Sult1a1	NM_133670	0.0	0	0	0
Zfp119b	NM_146249	0.126675390314	1	0	0
Spred2	NM_033523	0.0	0	0	0
Laptm4b	NM_033521	0.0	0	0	0
Gm3448	NM_001123367	0.0	0	0	0
Zbtb40	NM_198248	2.18698227388	98	34	8
AA619741	NR_033627	6.00665117993	100	8	0
Hist1h1d	NM_145713	0.0	0	0	0
Mtnr1b	NM_145712	0.0	0	0	0
Tox	NM_145711	0.225101990923	4	0	0
Nup43	NM_145706	525.598927244	4225	191	115
Tinf2	NM_145705	3.23211748186	35	0	0
Usp44	NM_183199|NM_001206851	0.0	0	0	0
Serpinb9f	NM_183197	0.708078174387	2	0	0
Marveld1	NM_183195	0.0	0	0	0
Reep3	NM_178606|NM_001204915	15.0163862335	465	29	36
Gsdmc3	NM_183194	1.31197045936	9	0	0
Scrt1	NM_130893	0.0	0	0	0
Rtn4ip1	NM_130892	0.0	0	0	0
Grip1	NM_133442|NM_130891|NM_028736	0.0	0	0	0
Arid5a	NR_033310|NM_001172205|NM_001172206|NM_145996	0.0	0	0	0
Scn1a	NM_018733	0.0	0	0	0
Lce1d	NM_027137	0.0	0	0	0
Rpl36	NM_018730	110.613293188	26	45	0
Cd244	NM_018729	0.0	0	0	0
Cnnm4	NM_033570	3.48296234837	99	7	3
Rbbp4	NM_009030	38.6921818587	905	87	142
Gcnt2	NM_023887|NM_008105|NM_133219	0.0	0	0	0
Zfp704	NM_133218	0.0116853090301	1	0	0
Cep63	NM_001081122	12.1444861957	204	0	0
Oc90	NM_010953	0.0	0	0	0
Adam7	NM_007402	0.0	0	0	0
Il4i1	NM_010215	0.0	0	0	0
Irak2	NM_172161|NM_001113553	4.95991367796	78	0	0
Lcor	NM_172154	3.13216651877	91	0	0
Mpst	NM_001162493|NM_001162492|NM_138670	0.0	0	0	0
Crisp2	NM_001204071|NM_009420	0.0	0	0	0
Kif9	NM_010628|NM_001163569	0.526413803116	9	0	0
Mtpn	NM_008098	71.0396341926	1713	0	187
Gdf3	NM_008108	2.90245142841	37	22	0
Gcdh	NM_008097|NM_001044744	10.7637434058	146	0	25
Tgm1	NM_019984|NM_001161714|NM_001161715	0.0605679172588	1	0	0
4933402J07Rik	NM_177901	0.0	0	0	0
Mgat4a	NM_173870	1.68370179086	74	0	0
Dnaja2	NM_019794	178.192607239	3152	164	257
4930594C11Rik	NR_024017	1.96527839483	33	0	0
2010300C02Rik	NM_028096	1.24326483294	32	0	0
Lnpep	NM_172827	0.0	0	0	0
Dact2	NM_172826	0.0	0	0	0
Ccdc14	NM_172824	1.52408353094	39	16	0
Lmln	NM_172823	0.0	0	0	0
Atp8b5	NM_177195	0.0	0	0	0
Agbl2	NM_178755	0.0	0	0	0
Spin4	NM_178753	0.0	0	0	0
Lonrf2	NM_001029878	0.0	0	0	0
Ap1m2	NM_009678|NM_001110300	62.8739662961	680	35	53
Ap1g1	NM_009677	20.2711656907	861	15	95
Lgals8	NM_018886|NM_001199043	39.5369565308	673	7	54
Camkk1	NM_018883	0.0	0	0	0
Mid1ip1	NM_026524|NM_001166635	0.0	0	0	0
Nmb	NM_026523	0.0	0	0	0
Chid1	NM_026522|NM_001142681	0.0466834600284	1	0	1
Ddx19b	NM_001190800|NM_172284|NM_001190786	13.4446888006	481	0	24
D1Bwg0212e	NM_028043	7.91332112124	153	0	19
Snord89	NR_028555	0.0	0	0	0
Mef2b	NM_001045484|NM_008578	0.0	0	0	0
Rfx8	NM_001145660	0.0	0	0	0
Gm13718	NM_001145100	12.9142385982	236	9	0
Tnik	NM_001163007|NM_026910|NM_001163008|NM_001163009	0.0	0	0	0
Eif2ak3	NM_010121	0.0	0	0	0
Sar1a	NM_009120	114.174204015	1851	7	170
Sap18	NM_009119	11.1456749672	178	0	16
Eif1a	NM_010120	165.995431467	2808	0	0
Ehd1	NM_010119	20.5287780791	407	0	0
Egr2	NM_010118	0.0	0	0	0
Cops6	NM_012002	48.4867425082	331	13	13
Tekt2	NM_011902	0.0	0	0	0
Cyp4f13	NM_130882	0.0	0	0	0
Pabpc4	NM_130881|NM_148917	162.790560372	702	18	0
Mfsd9	NM_172499	0.0	0	0	0
A1bg	NM_001081067	0.0	0	0	0
2610017I09Rik	NR_027826	0.0	0	0	0
2900092D14Rik	NR_027891	0.0	0	0	0
Abcc9	NM_011511|NM_021041|NM_001044720|NM_021042	0.0	0	0	0
AI597479	NM_133818	8.96038758139	193	22	0
Cox7a2l	NM_001159529|NM_009187	164.319093802	452	48	48
Fbxo6	NM_001163704|NM_015797|NM_001163707|NM_001163706|NM_001163705	0.143379034172	1	0	0
Jazf1	NM_001168277|NM_173406	0.0	0	0	0
Tcn2	NM_001130459|NM_015749|NM_001130458	0.486356725842	6	0	0
Neu2	NM_001160164|NM_001160163|NM_001160165|NM_015750	0.0	0	0	0
Slit1	NM_015748	0.0	0	0	0
Slc20a1	NM_015747|NM_001159593	118.854805318	2446	109	165
Il5	NM_010558	0.0	0	0	0
Zfp46	NM_009557	0.0	0	0	0
Il3	NM_010556	0.0	0	0	0
Ccs	NM_016892	155.486910877	1024	118	0
Gm4894	NM_177701	0.0	0	0	0
Syt7	NM_173068|NM_173067|NM_018801	0.0	0	0	0
Nlrp2	NM_177690	0.0	0	0	0
Clec12a	NM_177686	0.0	0	0	0
4930503L19Rik	NM_172967	0.0	0	0	0
Sh3rf2	NM_172966|NM_001146299	0.0	0	0	0
Dnajc5g	NM_177677	40.9258499195	383	74	0
Sap130	NM_172965	7.81501971798	196	0	12
Wdr75	NM_028599	172.764062048	2754	303	614
Dcdc2c	NM_001177964	0.0	0	0	0
Gm4776	NR_037690|NR_037691	0.0	0	0	0
Dnahc7b	NM_001160386	0.0	0	0	0
Sema6a	NM_018744	0.0	0	0	0
Bet1l	NM_018742	22.1821912621	215	10	15
Rp9	NM_018739	46.5598117123	331	13	75
Wdr20a	NM_027149	0.0	0	0	0
Trip13	NM_027182	155.25871148	2193	293	97
Exosc8	NM_027148|NM_001163570	425.698110623	3388	574	431
Ctps2	NM_001168568|NM_018737|NM_001168571|NM_001168569|NR_033143	2.8138517793	92	16	0
Mre11a	NM_018736	8.60190840345	161	0	49
Gbp3	NM_018734	0.0	0	0	0
Gm711	NM_198628	0.0	0	0	0
4430402I18Rik	NM_198651	0.0837233800354	1	0	0
Galntl6	NM_175032	0.0	0	0	0
Casp8	NM_009812|NM_001080126	0.0	0	0	0
Rtkn2	NM_001081346	0.0	0	0	0
Capn3	NM_007601|NM_001177799|NM_001109761	0.0	0	0	0
Arhgap1	NR_027371|NR_027373|NR_027372|NM_001145902|NM_146124	50.0941870732	757	50	78
Serpina3n	NM_009252	0.0	0	0	0
Polh	NM_030715	0.0	0	0	0
Dtx3	NM_030714	0.0	0	0	0
Pitpnc1	NM_145823	6.17885707308	243	4	19
Veph1	NM_145820|NM_028357	0.0	0	0	0
1700019A02Rik	NM_027070	0.0	0	0	0
Prelid1	NM_025596	35.5432941868	113	0	4
Mrpl51	NM_025595	125.487893814	871	150	58
1700029H14Rik	NM_025601|NM_001080781	0.0	0	0	0
Rpl36al	NM_025589	1432.33370238	1651	0	0
Dda1	NM_025600	6.38752134892	71	0	0
Zfp346	NM_012017	0.0	0	0	0
Xrn2	NM_011917	13.7842023606	289	26	0
1700029F12Rik	NM_025585|NM_001080777	0.0	0	0	0
2310061N02Rik	NM_027155	0.0	0	0	0
Ccdc150	NM_030025	0.0	0	0	0
Gtf3c3	NM_001033194	36.6556512388	550	104	0
Slc2a9	NM_001102415|NM_001102414|NM_145559|NM_001012363	0.0	0	0	0
Kng1	NM_001102412|NM_001102411|NM_023125	26.4093316148	306	0	0
Smarca2	NM_011416|NM_026003	0.0	0	0	0
Mtdh	NM_026002	37.6575851721	863	0	0
Cisd2	NM_025902	44.6266082612	791	4	26
Rnaseh2b	NM_026001	132.79341173	1206	159	178
Smarcd3	NM_025891	4.41950242178	48	0	10
Mobkl3	NM_025283	273.572858842	4442	26	8
Chrm4	NM_007699	0.0	0	0	0
Bcl2l13	NM_153516	0.0	0	0	0
Ammecr1l	NM_153515|NM_001242430	21.2434032854	577	9	20
